"","Trial_no","CorrectAns","SubjResponse","Backspace","Item_correct","RespModal","KeyResp_keys","key1","key2","key3","key4","key5","key6","key7","key8","key9","key10","key11","key12","key13","key14","key15","RepSwitch","FrameColor","sequence","Target","set","block","list","exp_version","stimulus","baseline","baseline_condition","fixationITI.started","fixationITI.stopped","polygonColour.started","polygonWhite.started","imageObject.started","polygonType.started","textInput.started","keyResp.started","micRespv2l1.started","participant","session","date","psychopyVersion"
"122",122,"pavo","pavo","1","0","type","['p', 'a', 'o', 'backspace', 'v', 'o']",1.04535660007969,1.18931700009853,1.5413164999336,1.87758699990809,2.00484149996191,2.13279800000601,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nontarget","gold",1,"NT",1,2,1,2,"Stim5_Set1",1,"switch",643.916559300153,645.055629899958,645.055629899958,645.055629899958,645.055629899958,645.055629899958,645.055629899958,645.055629899958,645.055629899958,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"123",123,"pavo","pavo","0","1","type","['p', 'a', 'v', 'o']",0.775881400099024,0.936132800066844,1.28828320000321,1.40027920017019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"repeat","gold",1,"T",1,2,1,2,"Stim5_Set1",0,"None",648.583050000016,649.660601400072,649.660601400072,649.660601400072,649.660601400072,649.660601400072,649.660601400072,649.660601400072,649.660601400072,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"124",124,"vaca","","0","0","speak","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"filler","darkblue",2,"F",1,2,1,2,"Stim1_Set4",0,"None",653.181665200042,654.272341000149,654.272341000149,654.272341000149,654.272341000149,654.272341000149,654.272341000149,654.272341000149,654.272341000149,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"125",125,"regalo","regalo","0","1","type","['r', 'e', 'g', 'a', 'l', 'o']",0.954595699906349,1.05139879998751,1.25834929989651,1.43444139999337,1.65773339988664,1.78626640001312,NA,NA,NA,NA,NA,NA,NA,NA,NA,"filler","gold",1,"F",1,2,1,2,"Stim6_Set4",0,"None",657.793367300183,658.890763500007,658.890763500007,658.890763500007,658.890763500007,658.890763500007,658.890763500007,658.890763500007,658.890763500007,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"126",126,"vaso","vaso","0","1","type","['v', 'a', 's', 'o']",0.786412100074813,0.86640220019035,1.01039150008,1.39363350020722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nontarget","gold",1,"NT",1,2,1,2,"Stim7_Set1",0,"None",662.418049599975,663.474616199965,663.474616199965,663.474616199965,663.474616199965,663.474616199965,663.474616199965,663.474616199965,663.474616199965,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"127",127,"vaso","","0","0","speak","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"switch","darkblue",2,"T",1,2,1,2,"Stim7_Set1",0,"None",666.996108900057,668.044659700012,668.044659700012,668.044659700012,668.044659700012,668.044659700012,668.044659700012,668.044659700012,668.044659700012,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"128",128,"camisa","camisa","0","1","type","['c', 'a', 'm', 'i', 's', 'a']",0.805127300089225,0.917155800154433,1.23715330008417,1.31716990005225,1.39715269999579,1.57280580000952,NA,NA,NA,NA,NA,NA,NA,NA,NA,"filler","gold",1,"F",1,2,1,2,"Stim5_Set4",1,"switch",671.572640200146,672.767599100014,672.767599100014,672.767599100014,672.767599100014,672.767599100014,672.767599100014,672.767599100014,672.767599100014,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"129",129,"granja","granja","0","1","type","['g', 'r', 'a', 'n', 'j', 'a']",1.06248939991929,1.25451019988395,1.35019999998622,1.67077309987508,2.1023273000028,2.26231339992955,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nontarget","gold",1,"NT",2,2,1,2,"Stim5_Set2",0,"None",676.302727099974,677.358402400045,677.358402400045,677.358402400045,677.358402400045,677.358402400045,677.358402400045,677.358402400045,677.358402400045,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"130",130,"granja","granja","0","1","type","['g', 'r', 'a', 'n', 'j', 'a']",0.850337400101125,1.0256606999319,1.23472520010546,1.44220670009963,1.60219860007055,1.73019740008749,NA,NA,NA,NA,NA,NA,NA,NA,NA,"repeat","gold",1,"T",2,2,1,2,"Stim5_Set2",0,"None",680.892815400148,682.018915600143,682.018915600143,682.018915600143,682.018915600143,682.018915600143,682.018915600143,682.018915600143,682.018915600143,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"131",131,"muneca","","0","0","speak","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"filler","darkblue",2,"F",2,2,1,2,"Stim4_Set1",0,"None",685.539716799976,686.644314800156,686.644314800156,686.644314800156,686.644314800156,686.644314800156,686.644314800156,686.644314800156,686.644314800156,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"132",132,"mano","mano","0","1","type","['m', 'a', 'n', 'o']",0.78517369995825,0.88062830013223,0.976595500018448,1.04115119995549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nontarget","gold",1,"NT",2,2,1,2,"Stim3_Set2",1,"switch",690.179441899993,691.283804600127,691.283804600127,691.283804600127,691.283804600127,691.283804600127,691.283804600127,691.283804600127,691.283804600127,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"133",133,"mano","mano","0","1","type","['m', 'a', 'n', 'o']",0.705681500025094,0.914110499899834,1.07408529985696,1.21819329983555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"repeat","gold",1,"T",2,2,1,2,"Stim3_Set2",0,"None",694.805145000108,695.874697000021,695.874697000021,695.874697000021,695.874697000021,695.874697000021,695.874697000021,695.874697000021,695.874697000021,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"134",134,"pintor","pintor","0","1","type","['p', 'i', 'n', 't', 'o', 'r']",1.01265789987519,1.30118439998478,1.52518369979225,1.66914539993741,1.71717699989676,1.87717909994535,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nontarget","gold",1,"NT",2,2,1,2,"Stim1_Set2",0,"None",699.395848999964,700.687873800052,700.687873800052,700.687873800052,700.687873800052,700.687873800052,700.687873800052,700.687873800052,700.687873800052,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"135",135,"pintor","","0","0","speak","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"switch","darkblue",2,"T",2,2,1,2,"Stim1_Set2",0,"None",704.215300400043,705.270860900171,705.270860900171,705.270860900171,705.270860900171,705.270860900171,705.270860900171,705.270860900171,705.270860900171,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"136",136,"traje","","0","0","speak","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"filler","darkblue",2,"F",2,2,1,2,"Stim3_Set1",1,"repeat",708.799945899984,709.925144999987,709.925144999987,709.925144999987,709.925144999987,709.925144999987,709.925144999987,709.925144999987,709.925144999987,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"137",137,"cerdo","","0","0","speak","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nontarget","darkblue",2,"NT",2,2,1,2,"Stim7_Set2",1,"repeat",713.446464600042,714.516073700041,714.516073700041,714.516073700041,714.516073700041,714.516073700041,714.516073700041,714.516073700041,714.516073700041,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"138",138,"cerdo","cerdo","0","1","type","['c', 'e', 'r', 'd', 'o']",0.493337699910626,0.845732199959457,1.03731990000233,1.24601359991357,1.3270050000865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"switch","gold",1,"T",2,2,1,2,"Stim7_Set2",0,"None",718.037577500101,719.079099700088,719.079099700088,719.079099700088,719.079099700088,719.079099700088,719.079099700088,719.079099700088,719.079099700088,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"139",139,"caracol","caracol","0","1","type","['c', 'a', 'r', 'a', 'c', 'o', 'l']",0.778491799952462,0.890629699919373,0.906617899890989,1.06647010007873,1.08291799994186,1.3705966998823,1.56228259997442,NA,NA,NA,NA,NA,NA,NA,NA,"nontarget","gold",1,"NT",2,2,1,2,"Stim2_Set2",1,"repeat",722.600108500104,723.642392600188,723.642392600188,723.642392600188,723.642392600188,723.642392600188,723.642392600188,723.642392600188,723.642392600188,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"140",140,"caracol","","0","0","speak","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"switch","darkblue",2,"T",2,2,1,2,"Stim2_Set2",0,"None",727.169878600165,728.385777299991,728.385777299991,728.385777299991,728.385777299991,728.385777299991,728.385777299991,728.385777299991,728.385777299991,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"141",141,"cazador","cazador","0","1","type","['c', 'a', 'z', 'a', 'd', 'o', 'r']",0.876665099989623,0.956659900024533,1.11665969993919,1.42038180003874,1.67638169997372,1.82039580005221,1.91635670000687,NA,NA,NA,NA,NA,NA,NA,NA,"filler","gold",1,"F",2,2,1,2,"Stim6_Set1",0,"None",731.907114200061,733.032383300131,733.032383300131,733.032383300131,733.032383300131,733.032383300131,733.032383300131,733.032383300131,733.032383300131,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"142",142,"fresa","","0","0","speak","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"filler","darkblue",2,"F",2,2,1,2,"Stim2_Set1",0,"None",736.553630700102,737.713654299965,737.713654299965,737.713654299965,737.713654299965,737.713654299965,737.713654299965,737.713654299965,737.713654299965,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"143",143,"pavo","pavo","0","1","type","['p', 'a', 'v', 'o']",0.898559499997646,0.96318110008724,1.20297669991851,1.29865689994767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"filler","gold",1,"F",2,2,1,2,"Stim5_Set1",0,"None",741.234025000129,742.33818410011,742.33818410011,742.33818410011,742.33818410011,742.33818410011,742.33818410011,742.33818410011,742.33818410011,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"144",144,"cuerda","","0","0","speak","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nontarget","darkblue",2,"NT",2,2,1,2,"Stim4_Set2",1,"switch",745.867296500131,746.978476600023,746.978476600023,746.978476600023,746.978476600023,746.978476600023,746.978476600023,746.978476600023,746.978476600023,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"145",145,"cuerda","","0","0","speak","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"repeat","darkblue",2,"T",2,2,1,2,"Stim4_Set2",0,"None",750.500096000032,751.59036290017,751.59036290017,751.59036290017,751.59036290017,751.59036290017,751.59036290017,751.59036290017,751.59036290017,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"146",146,"puente","puente","0","1","type","['p', 'u', 'e', 'n', 't', 'e']",0.863984300056472,1.15197410015389,1.34433810017072,1.40834690001793,1.61633620015346,1.68029940011911,NA,NA,NA,NA,NA,NA,NA,NA,NA,"filler","gold",1,"F",2,2,1,2,"Stim1_Set1",0,"None",755.111737200059,756.292458800133,756.292458800133,756.292458800133,756.292458800133,756.292458800133,756.292458800133,756.292458800133,756.292458800133,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"147",147,"falda","","0","0","speak","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nontarget","darkblue",2,"NT",2,2,1,2,"Stim8_Set2",1,"switch",759.813608500175,760.931854400085,760.931854400085,760.931854400085,760.931854400085,760.931854400085,760.931854400085,760.931854400085,760.931854400085,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"148",148,"falda","","0","0","speak","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"repeat","darkblue",2,"T",2,2,1,2,"Stim8_Set2",0,"None",764.459278900176,765.55647670012,765.55647670012,765.55647670012,765.55647670012,765.55647670012,765.55647670012,765.55647670012,765.55647670012,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"149",149,"espalda","espalda","0","1","type","['e', 's', 'p', 'a', 'l', 'd', 'a']",0.937234099954367,1.14542279997841,1.24241809989326,1.35341269988567,1.44934669998474,1.52924499986693,1.73707719985396,NA,NA,NA,NA,NA,NA,NA,NA,"filler","gold",1,"F",2,2,1,2,"Stim8_Set1",0,"None",769.085512300022,770.155224899994,770.155224899994,770.155224899994,770.155224899994,770.155224899994,770.155224899994,770.155224899994,770.155224899994,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"150",150,"vaso","","0","0","speak","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"filler","darkblue",2,"F",2,2,1,2,"Stim7_Set1",0,"None",773.67654990009,774.725316600176,774.725316600176,774.725316600176,774.725316600176,774.725316600176,774.725316600176,774.725316600176,774.725316600176,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"151",151,"manzana","","0","0","speak","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nontarget","darkblue",2,"NT",2,2,1,2,"Stim6_Set2",0,"None",778.246745300014,779.420911299996,779.420911299996,779.420911299996,779.420911299996,779.420911299996,779.420911299996,779.420911299996,779.420911299996,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"152",152,"manzana","manzana","0","1","type","['m', 'a', 'n', 'z', 'a', 'n', 'a']",1.14935380010866,1.27734209992923,1.37334430008195,1.5007058000192,1.61262420006096,2.02845430001616,2.09348669997416,NA,NA,NA,NA,NA,NA,NA,NA,"switch","gold",1,"T",2,2,1,2,"Stim6_Set2",0,"None",782.947801399976,783.975714900065,783.975714900065,783.975714900065,783.975714900065,783.975714900065,783.975714900065,783.975714900065,783.975714900065,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"153",153,"escoba","","0","0","speak","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"filler","darkblue",2,"F",1,2,1,2,"Extra3",0,"None",787.50470359996,788.553418500116,788.553418500116,788.553418500116,788.553418500116,788.553418500116,788.553418500116,788.553418500116,788.553418500116,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"154",154,"manzana","manzana","0","1","type","['m', 'a', 'n', 'z', 'a', 'n', 'a']",1.00804450013675,1.15203980007209,1.21604650001973,1.32803290011361,1.40773009997793,1.8554520001635,1.93545240000822,NA,NA,NA,NA,NA,NA,NA,NA,"filler","gold",1,"F",3,2,1,2,"Stim6_Set2",0,"None",803.867906900123,804.916878800141,804.916878800141,804.916878800141,804.916878800141,804.916878800141,804.916878800141,804.916878800141,804.916878800141,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"155",155,"goma","goma","0","1","type","['g', 'o', 'm', 'a']",0.891177700133994,1.00257469993085,1.22656619991176,1.37056430010125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nontarget","gold",1,"NT",3,2,1,2,"Stim6_Set3",1,"repeat",808.43802900007,809.465974300168,809.465974300168,809.465974300168,809.465974300168,809.465974300168,809.465974300168,809.465974300168,809.465974300168,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"156",156,"goma","","0","0","speak","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"switch","darkblue",2,"T",3,2,1,2,"Stim6_Set3",0,"None",813.001244800165,814.091563800117,814.091563800117,814.091563800117,814.091563800117,814.091563800117,814.091563800117,814.091563800117,814.091563800117,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"157",157,"granja","","0","0","speak","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"filler","darkblue",2,"F",3,2,1,2,"Stim5_Set2",0,"None",817.612657200079,818.793683500029,818.793683500029,818.793683500029,818.793683500029,818.793683500029,818.793683500029,818.793683500029,818.793683500029,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"158",158,"aguja","","0","0","speak","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nontarget","darkblue",2,"NT",3,2,1,2,"Stim4_Set3",1,"repeat",822.320981099969,823.362693500007,823.362693500007,823.362693500007,823.362693500007,823.362693500007,823.362693500007,823.362693500007,823.362693500007,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"159",159,"aguja","aguja","0","1","type","['a', 'g', 'u', 'j', 'a']",0.79228140017949,0.968252700055018,1.01627270015888,1.24027090007439,1.35228520003147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"switch","gold",1,"T",3,2,1,2,"Stim4_Set3",0,"None",826.891828800086,828.04471669998,828.04471669998,828.04471669998,828.04471669998,828.04471669998,828.04471669998,828.04471669998,828.04471669998,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"160",160,"cadena","cadena","0","1","type","['c', 'a', 'd', 'e', 'n', 'a']",0.937309599947184,1.04933529999107,1.38533049984835,1.46530309994705,1.54532659985125,1.75333119998686,NA,NA,NA,NA,NA,NA,NA,NA,NA,"filler","gold",1,"F",3,2,1,2,"Extra2",0,"None",831.572812300175,832.635587100172,832.635587100172,832.635587100172,832.635587100172,832.635587100172,832.635587100172,832.635587100172,832.635587100172,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"161",161,"iglesia","iglesia","0","1","type","['i', 'g', 'l', 'e', 's', 'i', 'a']",1.4967870998662,1.67184700001962,1.86376739991829,1.97574079991318,2.20046439999714,2.28043059981428,2.42357529979199,NA,NA,NA,NA,NA,NA,NA,NA,"nontarget","gold",1,"NT",3,2,1,2,"Stim8_Set3",0,"None",836.157077500131,837.212578900158,837.212578900158,837.212578900158,837.212578900158,837.212578900158,837.212578900158,837.212578900158,837.212578900158,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"162",162,"iglesia","","0","0","speak","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"switch","darkblue",2,"T",3,2,1,2,"Stim8_Set3",0,"None",840.740059399977,841.809520300012,841.809520300012,841.809520300012,841.809520300012,841.809520300012,841.809520300012,841.809520300012,841.809520300012,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"163",163,"pintor","pintor","0","1","type","['p', 'i', 'n', 't', 'o', 'r']",0.923503400059417,1.16348919994198,1.38748800009489,1.65945959999226,1.80348300002515,1.91465199994855,NA,NA,NA,NA,NA,NA,NA,NA,NA,"filler","gold",1,"F",3,2,1,2,"Stim1_Set2",0,"None",845.338569300016,846.50555110001,846.50555110001,846.50555110001,846.50555110001,846.50555110001,846.50555110001,846.50555110001,846.50555110001,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"164",164,"conejo","","0","0","speak","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nontarget","darkblue",2,"NT",3,2,1,2,"Stim7_Set3",1,"switch",850.027029799996,851.068685000064,851.068685000064,851.068685000064,851.068685000064,851.068685000064,851.068685000064,851.068685000064,851.068685000064,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"165",165,"conejo","","0","0","speak","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"repeat","darkblue",2,"T",3,2,1,2,"Stim7_Set3",0,"None",854.596047800034,855.658574600006,855.658574600006,855.658574600006,855.658574600006,855.658574600006,855.658574600006,855.658574600006,855.658574600006,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"166",166,"cerdo","","0","0","speak","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"filler","darkblue",2,"F",3,2,1,2,"Stim7_Set2",0,"None",859.187709100079,860.340598500101,860.340598500101,860.340598500101,860.340598500101,860.340598500101,860.340598500101,860.340598500101,860.340598500101,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"167",167,"caracol","caracol","0","1","type","['c', 'a', 'r', 'a', 'c', 'o', 'l']",0.928974899929017,1.04098999989219,1.1369612000417,1.26561639993452,1.3456162000075,1.72952519985847,1.87352619995363,NA,NA,NA,NA,NA,NA,NA,NA,"filler","gold",1,"F",3,2,1,2,"Stim2_Set2",0,"None",863.86192080006,864.931505999994,864.931505999994,864.931505999994,864.931505999994,864.931505999994,864.931505999994,864.931505999994,864.931505999994,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"168",168,"guante","","0","0","speak","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nontarget","darkblue",2,"NT",3,2,1,2,"Stim1_Set3",1,"switch",868.466690900037,869.522417600034,869.522417600034,869.522417600034,869.522417600034,869.522417600034,869.522417600034,869.522417600034,869.522417600034,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"169",169,"guante","","0","0","speak","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"repeat","darkblue",2,"T",3,2,1,2,"Stim1_Set3",0,"None",873.043690900085,874.12006570003,874.12006570003,874.12006570003,874.12006570003,874.12006570003,874.12006570003,874.12006570003,874.12006570003,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"170",170,"cartero","","0","0","speak","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nontarget","darkblue",2,"NT",3,2,1,2,"Stim3_Set3",0,"None",877.647681200178,878.807406699983,878.807406699983,878.807406699983,878.807406699983,878.807406699983,878.807406699983,878.807406699983,878.807406699983,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"171",171,"cartero","cartero","0","1","type","['c', 'a', 'r', 't', 'e', 'r', 'o']",0.714473000029102,0.778508599847555,0.890297099947929,1.00236329995096,1.11435589985922,1.27439229981974,1.37038959981874,NA,NA,NA,NA,NA,NA,NA,NA,"switch","gold",1,"T",3,2,1,2,"Stim3_Set3",0,"None",882.336236500181,883.434200600022,883.434200600022,883.434200600022,883.434200600022,883.434200600022,883.434200600022,883.434200600022,883.434200600022,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"172",172,"cuerda","","0","0","speak","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"filler","darkblue",2,"F",3,2,1,2,"Stim4_Set2",0,"None",886.954927100101,888.094346200116,888.094346200116,888.094346200116,888.094346200116,888.094346200116,888.094346200116,888.094346200116,888.094346200116,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"173",173,"tronco","tronco","0","1","type","['t', 'r', 'o', 'n', 'c', 'o']",0.909554400015622,1.03760610008612,1.30980219994672,1.45379230007529,1.67792210006155,1.77338530006818,NA,NA,NA,NA,NA,NA,NA,NA,NA,"filler","gold",1,"F",3,2,1,2,"Extra4",0,"None",891.615550799994,892.726804099977,892.726804099977,892.726804099977,892.726804099977,892.726804099977,892.726804099977,892.726804099977,892.726804099977,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"174",174,"oreja","oreja","0","1","type","['o', 'r', 'e', 'j', 'a']",1.09281899989583,1.25287480000407,1.42893329984508,1.50833450001664,1.63612379995175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nontarget","gold",1,"NT",3,2,1,2,"Stim5_Set3",1,"repeat",896.254262099974,897.296096200123,897.296096200123,897.296096200123,897.296096200123,897.296096200123,897.296096200123,897.296096200123,897.296096200123,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"175",175,"oreja","oreja","0","1","type","['o', 'r', 'e', 'j', 'a']",0.706980400020257,0.866635499987751,1.01063330005854,1.15507390000857,1.3146371000912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"repeat","gold",1,"T",3,2,1,2,"Stim5_Set3",0,"None",900.825175100006,901.873846500181,901.873846500181,901.873846500181,901.873846500181,901.873846500181,901.873846500181,901.873846500181,901.873846500181,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"176",176,"falda","","0","0","speak","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"filler","darkblue",2,"F",3,2,1,2,"Stim8_Set2",0,"None",905.395130899968,906.450903800083,906.450903800083,906.450903800083,906.450903800083,906.450903800083,906.450903800083,906.450903800083,906.450903800083,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"177",177,"miel","miel","0","1","type","['m', 'i', 'e', 'l']",1.00529330014251,1.10129070002586,1.24567680014297,1.35774020012468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nontarget","gold",1,"NT",3,2,1,2,"Stim2_Set3",1,"switch",909.978267500177,911.111236999976,911.111236999976,911.111236999976,911.111236999976,911.111236999976,911.111236999976,911.111236999976,911.111236999976,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"178",178,"miel","miel","0","1","type","['m', 'i', 'e', 'l']",0.630812099901959,0.806807100074366,1.14260139991529,1.23859809990972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"repeat","gold",1,"T",3,2,1,2,"Stim2_Set3",0,"None",914.632563499967,915.757566299988,915.757566299988,915.757566299988,915.757566299988,915.757566299988,915.757566299988,915.757566299988,915.757566299988,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"179",179,"mano","mano","0","1","type","['m', 'a', 'n', 'o']",0.724661299958825,0.78866000007838,0.932656800141558,1.06065750005655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"filler","gold",1,"F",3,2,1,2,"Stim3_Set2",1,"repeat",919.278890199959,920.431846000021,920.431846000021,920.431846000021,920.431846000021,920.431846000021,920.431846000021,920.431846000021,920.431846000021,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"180",180,"goma","","0","0","speak","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"filler","darkblue",2,"F",4,2,1,2,"Stim6_Set3",0,"None",923.960050800117,925.029591900064,925.029591900064,925.029591900064,925.029591900064,925.029591900064,925.029591900064,925.029591900064,925.029591900064,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"181",181,"pierna","perina","1","0","type","['b', 'backspace', 'p', 'e', 'r', 'i', 'n', 'a']",1.31795800011605,1.91080090007745,2.27859260002151,2.5025961000938,2.66191070014611,2.74250590009615,2.87050199997611,2.93450139998458,NA,NA,NA,NA,NA,NA,NA,"nontarget","gold",1,"NT",4,2,1,2,"Stim3_Set4",1,"switch",928.550933800172,929.662170300027,929.662170300027,929.662170300027,929.662170300027,929.662170300027,929.662170300027,929.662170300027,929.662170300027,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"182",182,"pierna","pierna","0","1","type","['p', 'i', 'e', 'r', 'n', 'a']",0.846481299959123,1.05444390000775,1.18209819984622,1.34206609986722,1.43806519987993,1.59810930001549,NA,NA,NA,NA,NA,NA,NA,NA,NA,"repeat","gold",1,"T",4,2,1,2,"Stim3_Set4",0,"None",933.183483000146,934.246162900003,934.246162900003,934.246162900003,934.246162900003,934.246162900003,934.246162900003,934.246162900003,934.246162900003,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"183",183,"pulpo","pulpo","0","1","type","['p', 'u', 'l', 'p', 'o']",0.771411099936813,1.04339049989358,1.26770680001937,1.44337489991449,1.58767560007982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nontarget","gold",1,"NT",4,2,1,2,"Stim8_Set4",1,"repeat",937.78152780002,938.864733800059,938.864733800059,938.864733800059,938.864733800059,938.864733800059,938.864733800059,938.864733800059,938.864733800059,201,1,"2023-10-06_09h41.18.571","2022.2.4"
