image;correctAns;respModal;frameColor;repSwitch;sequence;target;set;block;list;exp_version;stimulus;baseline;baseline_condition;trial_no;psychopy_trial;Column1;trialsREPSWITCH.thisRepN;trialsREPSWITCH.thisTrialN;trialsREPSWITCH.thisN;trialsREPSWITCH.thisIndex;textWelcome.started;textboxInstrMain1.started;textboxInstrMain1_2.started;textboxInstrMain1_3.started;keyInstrMain.started;keyInstrMain.keys;keyInstrMain.rt;textboxInstrMain2.started;textboxInstrMain2_2.started;textboxInstrMain2_3.started;textboxInstrMain2_4.started;textboxInstrMain2_5.started;textboxInstrMain2_6.started;textboxInstrMain2_7.started;textboxInstrMain2_8.started;textboxInstrMain2_9.started;textboxInstrMain2_10.started;textboxInstrMain2_11.started;textboxInstrMain2_12.started;keyInstrMain2.started;keyInstrMain2.keys;keyInstrMain2.rt;fixationITI.started;fixationITI.stopped;polygonColour.started;polygonWhite.started;imageObject.started;polygonType.started;textInput.started;keyResp.started;micRespv2l1.started;keyResp.keys;keyResp.corr;keyResp.rt;subjResponse;micRespv2l1.clip;textBlankLoop.started;keyPause.keys;polygonColour.stopped;polygonWhite.stopped;imageObject.stopped;polygonType.stopped;textInput.stopped;keyResp.stopped;textBlankLoop.stopped;textboxPause.started;keyPause.started;keyPause.rt;textboxGoodbye.started;textboxGoodbye.stopped;participant;session;date;expName;psychopyVersion;frameRate;Column2
REPSWITCH1/PICTURE_235.png;aguja;type;gold;filler;1;F;4;2;1;2;Stim4_Set3;0;None;185;184;83;0;184;184;184;;;;;;;;;;;;;;;;;;;;;;;946.9422178000677;948.0466146001127;948.0466146001127;948.0466146001127;948.0466146001127;948.0466146001127;948.0466146001127;948.0466146001127;948.0466146001127;['a', 'g', 'u', 'j', 'a'];0;[0.6140167999546975, 0.8860420999117196, 0.9660038000438362, 1.1583583999890834, 1.2536847998853773];aguja;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000201_REPSWITCH1_version2_list1_2023-10-06_09h41.18.571_micRespv2l1_recorded\recording_micRespv2l1_2023-10-06_09h56.01.551.wav;951.0679947000463;None;;;;;;;;;;;;;000201;001;2023-10-06_09h41.18.571;REPSWITCH1_version2_list1;2022.2.4;143.9130532565852;
REPSWITCH1/PICTURE_498.png;taza;speak;darkblue;nontarget;2;NT;4;2;1;2;Stim4_Set4;1;switch;186;185;84;0;185;185;185;;;;;;;;;;;;;;;;;;;;;;;951.5676545000169;952.7207259000279;952.7207259000279;952.7207259000279;952.7207259000279;952.7207259000279;952.7207259000279;952.7207259000279;952.7207259000279;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000201_REPSWITCH1_version2_list1_2023-10-06_09h41.18.571_micRespv2l1_recorded\recording_micRespv2l1_2023-10-06_09h56.06.235.wav;955.7481595000718;None;955.7481595000718;955.7481595000718;955.7481595000718;955.7481595000718;955.7481595000718;955.7481595000718;956.2489640000276;;;;;;000201;001;2023-10-06_09h41.18.571;REPSWITCH1_version2_list1;2022.2.4;143.9130532565852;
REPSWITCH1/PICTURE_498.png;taza;speak;darkblue;repeat;2;T;4;2;1;2;Stim4_Set4;0;None;187;186;85;0;186;186;186;;;;;;;;;;;;;;;;;;;;;;;956.2489640000276;957.2978118001483;957.2978118001483;957.2978118001483;957.2978118001483;957.2978118001483;957.2978118001483;957.2978118001483;957.2978118001483;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000201_REPSWITCH1_version2_list1_2023-10-06_09h41.18.571_micRespv2l1_recorded\recording_micRespv2l1_2023-10-06_09h56.10.802.wav;960.3187842001207;None;;;;;;;;;;;;;000201;001;2023-10-06_09h41.18.571;REPSWITCH1_version2_list1;2022.2.4;143.9130532565852;
REPSWITCH1/PICTURE_719.png;baño;speak;darkblue;nontarget;2;NT;4;2;1;2;Stim2_Set4;0;None;188;187;86;0;187;187;187;;;;;;;;;;;;;;;;;;;;;;;960.8189350999892;961.8400744001847;961.8400744001847;961.8400744001847;961.8400744001847;961.8400744001847;961.8400744001847;961.8400744001847;961.8400744001847;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000201_REPSWITCH1_version2_list1_2023-10-06_09h41.18.571_micRespv2l1_recorded\recording_micRespv2l1_2023-10-06_09h56.15.344.wav;964.8610448001418;None;;;;;;;;;;;;;000201;001;2023-10-06_09h41.18.571;REPSWITCH1_version2_list1;2022.2.4;143.9130532565852;
REPSWITCH1/PICTURE_719.png;baño;type;gold;switch;1;T;4;2;1;2;Stim2_Set4;0;None;189;188;87;0;188;188;188;;;;;;;;;;;;;;;;;;;;;;;965.3611816000193;966.5350144000258;966.5350144000258;966.5350144000258;966.5350144000258;966.5350144000258;966.5350144000258;966.5350144000258;966.5350144000258;['b', 'a', 'ñ', 'o'];0;[0.6858583998400718, 0.7178511000238359, 1.1338334998581558, 1.3091823998838663];baño;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000201_REPSWITCH1_version2_list1_2023-10-06_09h41.18.571_micRespv2l1_recorded\recording_micRespv2l1_2023-10-06_09h56.20.039.wav;969.5560992001556;None;;;;;;;;;;;;;000201;001;2023-10-06_09h41.18.571;REPSWITCH1_version2_list1;2022.2.4;143.9130532565852;
REPSWITCH1/PICTURE_320.png;iglesia;speak;darkblue;filler;2;F;4;2;1;2;Stim8_Set3;0;None;190;189;88;0;189;189;189;;;;;;;;;;;;;;;;;;;;;;;970.0564956001472;971.1189423999749;971.1189423999749;971.1189423999749;971.1189423999749;971.1189423999749;971.1189423999749;971.1189423999749;971.1189423999749;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000201_REPSWITCH1_version2_list1_2023-10-06_09h41.18.571_micRespv2l1_recorded\recording_micRespv2l1_2023-10-06_09h56.24.624.wav;974.1393618001603;None;;;;;;;974.6402807000559;;;;;;000201;001;2023-10-06_09h41.18.571;REPSWITCH1_version2_list1;2022.2.4;143.9130532565852;
REPSWITCH1/PICTURE_48.png;bombero;type;gold;nontarget;1;NT;4;2;1;2;Stim7_Set4;1;switch;191;190;89;0;190;190;190;;;;;;;;;;;;;;;;;;;;;;;974.6402807000559;975.8279509001877;975.8279509001877;975.8279509001877;975.8279509001877;975.8279509001877;975.8279509001877;975.8279509001877;975.8279509001877;['b', 'o', 'm', 'b', 'e', 'r', 'o'];0;[0.7685052000451833, 1.056202899897471, 1.248783899936825, 1.4728304001037031, 1.6164476999547333, 1.7924562999978662, 1.856445899931714];bombero;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000201_REPSWITCH1_version2_list1_2023-10-06_09h41.18.571_micRespv2l1_recorded\recording_micRespv2l1_2023-10-06_09h56.29.332.wav;978.8491593999788;None;;;;;;;;;;;;;000201;001;2023-10-06_09h41.18.571;REPSWITCH1_version2_list1;2022.2.4;143.9130532565852;
REPSWITCH1/PICTURE_48.png;bombero;speak;darkblue;switch;2;T;4;2;1;2;Stim7_Set4;0;None;192;191;90;0;191;191;191;;;;;;;;;;;;;;;;;;;;;;;979.3489256000612;980.4258999000303;980.4258999000303;980.4258999000303;980.4258999000303;980.4258999000303;980.4258999000303;980.4258999000303;980.4258999000303;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000201_REPSWITCH1_version2_list1_2023-10-06_09h41.18.571_micRespv2l1_recorded\recording_micRespv2l1_2023-10-06_09h56.33.930.wav;983.446777000092;None;;;;;;;;;;;;;000201;001;2023-10-06_09h41.18.571;REPSWITCH1_version2_list1;2022.2.4;143.9130532565852;
REPSWITCH1/PICTURE_576.png;guante;type;gold;filler;1;F;4;2;1;2;Stim1_Set3;0;None;193;192;91;0;192;192;192;;;;;;;;;;;;;;;;;;;;;;;983.9470685000997;984.9820467999671;984.9820467999671;984.9820467999671;984.9820467999671;984.9820467999671;984.9820467999671;984.9820467999671;984.9820467999671;['g', 'u', 'a', 'n', 't', 'e'];0;[0.7506919999141246, 0.829987799981609, 1.0067918000277132, 1.0868005999363959, 1.2787182999309152, 1.3746472999919206];guante;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000201_REPSWITCH1_version2_list1_2023-10-06_09h41.18.571_micRespv2l1_recorded\recording_micRespv2l1_2023-10-06_09h56.38.486.wav;988.0029613000806;None;;;;;;;;;;;;;000201;001;2023-10-06_09h41.18.571;REPSWITCH1_version2_list1;2022.2.4;143.9130532565852;
REPSWITCH1/PICTURE_271.png;conejo;speak;darkblue;filler;2;F;4;2;1;2;Stim7_Set3;0;None;194;193;92;0;193;193;193;;;;;;;;;;;;;;;;;;;;;;;988.5031640001107;989.5797010001261;989.5797010001261;989.5797010001261;989.5797010001261;989.5797010001261;989.5797010001261;989.5797010001261;989.5797010001261;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000201_REPSWITCH1_version2_list1_2023-10-06_09h41.18.571_micRespv2l1_recorded\recording_micRespv2l1_2023-10-06_09h56.43.093.wav;992.6071389000863;None;992.6071389000863;992.6071389000863;992.6071389000863;992.6071389000863;992.6071389000863;992.6071389000863;993.1071715001017;;;;;;000201;001;2023-10-06_09h41.18.571;REPSWITCH1_version2_list1;2022.2.4;143.9130532565852;
REPSWITCH1/PICTURE_319.png;vaca;speak;darkblue;nontarget;2;NT;4;2;1;2;Stim1_Set4;1;repeat;195;194;93;0;194;194;194;;;;;;;;;;;;;;;;;;;;;;;993.1071715001017;994.2461102001835;994.2461102001835;994.2461102001835;994.2461102001835;994.2461102001835;994.2461102001835;994.2461102001835;994.2461102001835;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000201_REPSWITCH1_version2_list1_2023-10-06_09h41.18.571_micRespv2l1_recorded\recording_micRespv2l1_2023-10-06_09h56.47.758.wav;997.2751915999688;None;997.2751915999688;997.2751915999688;997.2751915999688;997.2751915999688;997.2751915999688;997.2751915999688;;;;;;;000201;001;2023-10-06_09h41.18.571;REPSWITCH1_version2_list1;2022.2.4;143.9130532565852;
REPSWITCH1/PICTURE_319.png;vaca;speak;darkblue;repeat;2;T;4;2;1;2;Stim1_Set4;0;None;196;195;94;0;195;195;195;;;;;;;;;;;;;;;;;;;;;;;997.7752408001106;998.8864582001697;998.8864582001697;998.8864582001697;998.8864582001697;998.8864582001697;998.8864582001697;998.8864582001697;998.8864582001697;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000201_REPSWITCH1_version2_list1_2023-10-06_09h41.18.571_micRespv2l1_recorded\recording_micRespv2l1_2023-10-06_09h56.52.401.wav;1001.9155121999793;None;1001.9155121999793;1001.9155121999793;1001.9155121999793;1001.9155121999793;1001.9155121999793;1001.9155121999793;1002.4144321000203;;;;;;000201;001;2023-10-06_09h41.18.571;REPSWITCH1_version2_list1;2022.2.4;143.9130532565852;
REPSWITCH1/PICTURE_242.png;cartero;type;gold;filler;1;F;4;2;1;2;Stim3_Set3;0;None;197;196;95;0;196;196;196;;;;;;;;;;;;;;;;;;;;;;;1002.4144321000203;1003.650979100028;1003.650979100028;1003.650979100028;1003.650979100028;1003.650979100028;1003.650979100028;1003.650979100028;1003.650979100028;['b', 'backspace', 'c', 'c', 'a', 'r', 't', 'e', 'r', 'o'];0;[0.8020311999134719, 1.4089901000261307, 1.9056832999922335, 2.097647099988535, 2.2738302999641746, 2.3536695998627692, 2.481667999876663, 2.5136677999980748, 2.657684199977666, 2.737926800036803];ccartero;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000201_REPSWITCH1_version2_list1_2023-10-06_09h41.18.571_micRespv2l1_recorded\recording_micRespv2l1_2023-10-06_09h56.57.165.wav;1006.6789694000036;None;1006.6789694000036;1006.6789694000036;1006.6789694000036;1006.6789694000036;1006.6789694000036;1006.6789694000036;1007.179479900049;;;;;;000201;001;2023-10-06_09h41.18.571;REPSWITCH1_version2_list1;2022.2.4;143.9130532565852;
REPSWITCH1/PICTURE_35.png;oreja;speak;darkblue;filler;2;F;4;2;1;2;Stim5_Set3;1;switch;198;197;96;0;197;197;197;;;;;;;;;;;;;;;;;;;;;;;1007.179479900049;1008.2557698001619;1008.2557698001619;1008.2557698001619;1008.2557698001619;1008.2557698001619;1008.2557698001619;1008.2557698001619;1008.2557698001619;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000201_REPSWITCH1_version2_list1_2023-10-06_09h41.18.571_micRespv2l1_recorded\recording_micRespv2l1_2023-10-06_09h57.01.760.wav;1011.2768260000739;None;;;;;;;;;;;;;000201;001;2023-10-06_09h41.18.571;REPSWITCH1_version2_list1;2022.2.4;143.9130532565852;
REPSWITCH1/PICTURE_338.png;regalo;speak;darkblue;nontarget;2;NT;4;2;1;2;Stim6_Set4;1;repeat;199;198;97;0;198;198;198;;;;;;;;;;;;;;;;;;;;;;;1011.7771795999724;1012.9438432999887;1012.9438432999887;1012.9438432999887;1012.9438432999887;1012.9438432999887;1012.9438432999887;1012.9438432999887;1012.9438432999887;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000201_REPSWITCH1_version2_list1_2023-10-06_09h41.18.571_micRespv2l1_recorded\recording_micRespv2l1_2023-10-06_09h57.06.458.wav;1015.9711913999636;None;1015.9711913999636;1015.9711913999636;1015.9711913999636;1015.9711913999636;1015.9711913999636;1015.9711913999636;1016.4711260001641;;;;;;000201;001;2023-10-06_09h41.18.571;REPSWITCH1_version2_list1;2022.2.4;143.9130532565852;
REPSWITCH1/PICTURE_338.png;regalo;type;gold;switch;1;T;4;2;1;2;Stim6_Set4;0;None;200;199;98;0;199;199;199;;;;;;;;;;;;;;;;;;;;;;;1016.4711260001641;1017.519939100137;1017.519939100137;1017.519939100137;1017.519939100137;1017.519939100137;1017.519939100137;1017.519939100137;1017.519939100137;['r', 'e', 'g', 'a', 'l', 'o'];0;[0.9970007999800146, 1.092998499982059, 1.188996999990195, 1.3169910998549312, 1.5409955000504851, 1.668996199965477];regalo;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000201_REPSWITCH1_version2_list1_2023-10-06_09h41.18.571_micRespv2l1_recorded\recording_micRespv2l1_2023-10-06_09h57.11.031.wav;1020.5488730000798;None;1020.5488730000798;1020.5488730000798;1020.5488730000798;1020.5488730000798;1020.5488730000798;1020.5488730000798;;;;;;;000201;001;2023-10-06_09h41.18.571;REPSWITCH1_version2_list1;2022.2.4;143.9130532565852;
REPSWITCH1/PICTURE_687.png;camisa;type;gold;nontarget;1;NT;4;2;1;2;Stim5_Set4;0;None;201;200;99;0;200;200;200;;;;;;;;;;;;;;;;;;;;;;;1021.049135300098;1022.174226900097;1022.174226900097;1022.174226900097;1022.174226900097;1022.174226900097;1022.174226900097;1022.174226900097;1022.174226900097;['c', 'a', 'm', 'i', 's', 'a'];0;[0.7264588000252843, 0.8063817000947893, 1.0785054999869317, 1.1104626001324505, 1.2225672001950443, 1.3825021001975983];camisa;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000201_REPSWITCH1_version2_list1_2023-10-06_09h41.18.571_micRespv2l1_recorded\recording_micRespv2l1_2023-10-06_09h57.15.678.wav;1025.1952806999907;None;;;;;;;;;;;;;000201;001;2023-10-06_09h41.18.571;REPSWITCH1_version2_list1;2022.2.4;143.9130532565852;
REPSWITCH1/PICTURE_687.png;camisa;type;gold;repeat;1;T;4;2;1;2;Stim5_Set4;0;None;202;201;100;0;201;201;201;;;;;;;;;;;;;;;;;;;;;;;1025.6955510000698;1026.848504900001;1026.848504900001;1026.848504900001;1026.848504900001;1026.848504900001;1026.848504900001;1026.848504900001;1026.848504900001;['c', 'a', 'm', 'i', 's', 'a'];0;[0.7562794000841677, 0.8373022000305355, 1.1403163999784738, 1.1883088999893516, 1.2995657999999821, 1.4595215001609176];camisa;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000201_REPSWITCH1_version2_list1_2023-10-06_09h41.18.571_micRespv2l1_recorded\recording_micRespv2l1_2023-10-06_09h57.20.353.wav;1029.8694941999856;None;;;;;;;;;;;;;000201;001;2023-10-06_09h41.18.571;REPSWITCH1_version2_list1;2022.2.4;143.9130532565852;
REPSWITCH1/PICTURE_340.png;espejo;speak;darkblue;filler;2;F;4;2;1;2;Extra1;0;None;203;202;101;0;202;202;202;;;;;;;;;;;;;;;;;;;;;;;1030.3694780000951;1031.5365371999796;1031.5365371999796;1031.5365371999796;1031.5365371999796;1031.5365371999796;1031.5365371999796;1031.5365371999796;1031.5365371999796;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000201_REPSWITCH1_version2_list1_2023-10-06_09h41.18.571_micRespv2l1_recorded\recording_micRespv2l1_2023-10-06_09h57.25.040.wav;1034.5576387001202;None;;;;;;;;;;;;;000201;001;2023-10-06_09h41.18.571;REPSWITCH1_version2_list1;2022.2.4;143.9130532565852;
REPSWITCH1/PICTURE_610.png;miel;type;gold;filler;1;F;4;2;1;2;Stim2_Set3;0;None;204;203;102;0;203;203;203;;;;;;;;;;;;;;;;;;;;;;;1035.0578334999736;1036.092712200014;1036.092712200014;1036.092712200014;1036.092712200014;1036.092712200014;1036.092712200014;1036.092712200014;1036.092712200014;['m', 'i', 'e', 'l'];0;[0.7441823000553995, 0.8401723999995738, 0.99943029996939, 1.095649000024423];miel;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000201_REPSWITCH1_version2_list1_2023-10-06_09h41.18.571_micRespv2l1_recorded\recording_micRespv2l1_2023-10-06_09h57.29.596.wav;1039.1139080000576;space;;;;;;;;1039.6140692001209;1039.6140692001209;6.678680499782786;;;000201;001;2023-10-06_09h41.18.571;REPSWITCH1_version2_list1;2022.2.4;143.9130532565852;
REPSWITCH1/PICTURE_646.png;tronco;speak;darkblue;filler;2;F;1;3;1;2;Extra4;0;None;205;204;1;0;204;204;204;;;;;;;;;;;;;;;;;;;;;;;1046.3023259001784;1047.4415455001872;1047.4415455001872;1047.4415455001872;1047.4415455001872;1047.4415455001872;1047.4415455001872;1047.4415455001872;1047.4415455001872;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000201_REPSWITCH1_version2_list1_2023-10-06_09h41.18.571_micRespv2l1_recorded\recording_micRespv2l1_2023-10-06_09h57.40.956.wav;1050.4685857000295;None;1050.4685857000295;1050.4685857000295;1050.4685857000295;1050.4685857000295;1050.4685857000295;1050.4685857000295;1050.9688844999764;;;;;;000201;001;2023-10-06_09h41.18.571;REPSWITCH1_version2_list1;2022.2.4;143.9130532565852;
REPSWITCH1/PICTURE_340.png;espejo;type;gold;filler;1;F;1;3;1;2;Extra1;0;None;206;205;2;0;205;205;205;;;;;;;;;;;;;;;;;;;;;;;1050.9688844999764;1052.10778760002;1052.10778760002;1052.10778760002;1052.10778760002;1052.10778760002;1052.10778760002;1052.10778760002;1052.10778760002;['e', 's', 'p', 'e', 'j', 'o'];0;[1.0170140000991523, 1.2410139001440257, 1.5283688001800328, 1.6884000001009554, 1.7843638001941144, 1.880364099983126];espejo;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000201_REPSWITCH1_version2_list1_2023-10-06_09h41.18.571_micRespv2l1_recorded\recording_micRespv2l1_2023-10-06_09h57.45.618.wav;1055.1367153001484;None;1055.1367153001484;1055.1367153001484;1055.1367153001484;1055.1367153001484;1055.1367153001484;1055.1367153001484;;;;;;;000201;001;2023-10-06_09h41.18.571;REPSWITCH1_version2_list1;2022.2.4;143.9130532565852;
REPSWITCH1/PICTURE_338.png;regalo;speak;darkblue;filler;2;F;1;3;1;2;Stim6_Set4;0;None;207;206;3;0;206;206;206;;;;;;;;;;;;;;;;;;;;;;;1055.6369974000845;1056.7203731001355;1056.7203731001355;1056.7203731001355;1056.7203731001355;1056.7203731001355;1056.7203731001355;1056.7203731001355;1056.7203731001355;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000201_REPSWITCH1_version2_list1_2023-10-06_09h41.18.571_micRespv2l1_recorded\recording_micRespv2l1_2023-10-06_09h57.50.234.wav;1059.747656200081;None;1059.747656200081;1059.747656200081;1059.747656200081;1059.747656200081;1059.747656200081;1059.747656200081;1060.247884399956;;;;;;000201;001;2023-10-06_09h41.18.571;REPSWITCH1_version2_list1;2022.2.4;143.9130532565852;
REPSWITCH1/PICTURE_142.png;vaso;speak;darkblue;nontarget;2;NT;1;3;1;2;Stim7_Set1;1;repeat;208;207;4;0;207;207;207;;;;;;;;;;;;;;;;;;;;;;;1060.247884399956;1061.4433788000606;1061.4433788000606;1061.4433788000606;1061.4433788000606;1061.4433788000606;1061.4433788000606;1061.4433788000606;1061.4433788000606;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000201_REPSWITCH1_version2_list1_2023-10-06_09h41.18.571_micRespv2l1_recorded\recording_micRespv2l1_2023-10-06_09h57.54.947.wav;1064.4642956999596;None;;;;;;;;;;;;;000201;001;2023-10-06_09h41.18.571;REPSWITCH1_version2_list1;2022.2.4;143.9130532565852;
REPSWITCH1/PICTURE_142.png;vaso;speak;darkblue;repeat;2;T;1;3;1;2;Stim7_Set1;0;None;209;208;5;0;208;208;208;;;;;;;;;;;;;;;;;;;;;;;1064.9645444001071;1066.0550236999989;1066.0550236999989;1066.0550236999989;1066.0550236999989;1066.0550236999989;1066.0550236999989;1066.0550236999989;1066.0550236999989;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000201_REPSWITCH1_version2_list1_2023-10-06_09h41.18.571_micRespv2l1_recorded\recording_micRespv2l1_2023-10-06_09h57.59.569.wav;1069.0828366000205;None;1069.0828366000205;1069.0828366000205;1069.0828366000205;1069.0828366000205;1069.0828366000205;1069.0828366000205;1069.5830488000065;;;;;;000201;001;2023-10-06_09h41.18.571;REPSWITCH1_version2_list1;2022.2.4;143.9130532565852;
REPSWITCH1/PICTURE_498.png;taza;type;gold;filler;1;F;1;3;1;2;Stim4_Set4;0;None;210;209;6;0;209;209;209;;;;;;;;;;;;;;;;;;;;;;;1069.5830488000065;1070.6527399001643;1070.6527399001643;1070.6527399001643;1070.6527399001643;1070.6527399001643;1070.6527399001643;1070.6527399001643;1070.6527399001643;['t', 'a', 'z', 'a'];0;[0.9034149998333305, 1.0154105999972671, 1.191369199892506, 1.271957399789244];taza;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000201_REPSWITCH1_version2_list1_2023-10-06_09h41.18.571_micRespv2l1_recorded\recording_micRespv2l1_2023-10-06_09h58.04.156.wav;1073.673855200177;None;;;;;;;;;;;;;000201;001;2023-10-06_09h41.18.571;REPSWITCH1_version2_list1;2022.2.4;143.9130532565852;
REPSWITCH1/PICTURE_16.png;cazador;speak;darkblue;nontarget;2;NT;1;3;1;2;Stim6_Set1;1;switch;211;210;7;0;210;210;210;;;;;;;;;;;;;;;;;;;;;;;1074.1742128999904;1075.2367414999753;1075.2367414999753;1075.2367414999753;1075.2367414999753;1075.2367414999753;1075.2367414999753;1075.2367414999753;1075.2367414999753;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000201_REPSWITCH1_version2_list1_2023-10-06_09h41.18.571_micRespv2l1_recorded\recording_micRespv2l1_2023-10-06_09h58.08.741.wav;1078.257944200188;None;;;;;;;;;;;;;000201;001;2023-10-06_09h41.18.571;REPSWITCH1_version2_list1;2022.2.4;143.9130532565852;
REPSWITCH1/PICTURE_16.png;cazador;speak;darkblue;repeat;2;T;1;3;1;2;Stim6_Set1;0;None;212;211;8;0;211;211;211;;;;;;;;;;;;;;;;;;;;;;;1078.7580033000559;1079.9038586001843;1079.9038586001843;1079.9038586001843;1079.9038586001843;1079.9038586001843;1079.9038586001843;1079.9038586001843;1079.9038586001843;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000201_REPSWITCH1_version2_list1_2023-10-06_09h41.18.571_micRespv2l1_recorded\recording_micRespv2l1_2023-10-06_09h58.13.409.wav;1082.9252091001254;None;;;;;;;;;;;;;000201;001;2023-10-06_09h41.18.571;REPSWITCH1_version2_list1;2022.2.4;143.9130532565852;
REPSWITCH1/PICTURE_719.png;baño;type;gold;filler;1;F;1;3;1;2;Stim2_Set4;0;None;213;212;9;0;212;212;212;;;;;;;;;;;;;;;;;;;;;;;1083.4251400001813;1084.4740186000708;1084.4740186000708;1084.4740186000708;1084.4740186000708;1084.4740186000708;1084.4740186000708;1084.4740186000708;1084.4740186000708;['b', 'a', 'ñ', 'o'];0;[0.9703556001186371, 1.1303502002265304, 1.4181817001663148, 1.594184200046584];baño;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000201_REPSWITCH1_version2_list1_2023-10-06_09h41.18.571_micRespv2l1_recorded\recording_micRespv2l1_2023-10-06_09h58.17.978.wav;1087.4951047999784;None;;;;;;;;;;;;;000201;001;2023-10-06_09h41.18.571;REPSWITCH1_version2_list1;2022.2.4;143.9130532565852;
REPSWITCH1/PICTURE_169.png;espalda;speak;darkblue;nontarget;2;NT;1;3;1;2;Stim8_Set1;0;None;214;213;10;0;213;213;213;;;;;;;;;;;;;;;;;;;;;;;1087.9954703999683;1089.0857597000431;1089.0857597000431;1089.0857597000431;1089.0857597000431;1089.0857597000431;1089.0857597000431;1089.0857597000431;1089.0857597000431;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000201_REPSWITCH1_version2_list1_2023-10-06_09h41.18.571_micRespv2l1_recorded\recording_micRespv2l1_2023-10-06_09h58.22.600.wav;1092.1130509001669;None;1092.1130509001669;1092.1130509001669;1092.1130509001669;1092.1130509001669;1092.1130509001669;1092.1130509001669;1092.6140040999744;;;;;;000201;001;2023-10-06_09h41.18.571;REPSWITCH1_version2_list1;2022.2.4;143.9130532565852;
REPSWITCH1/PICTURE_169.png;espalda;type;gold;switch;1;T;1;3;1;2;Stim8_Set1;0;None;215;214;11;0;214;214;214;;;;;;;;;;;;;;;;;;;;;;;1092.6140040999744;1093.669891100144;1093.669891100144;1093.669891100144;1093.669891100144;1093.669891100144;1093.669891100144;1093.669891100144;1093.669891100144;['e', 's', 'p', 'a', 'l', 'd', 'a'];0;[0.5101305998396128, 0.6701250998303294, 0.7987263000104576, 0.9263370998669416, 0.9742224998772144, 1.1502635998185724, 1.3582623000256717];espalda;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000201_REPSWITCH1_version2_list1_2023-10-06_09h41.18.571_micRespv2l1_recorded\recording_micRespv2l1_2023-10-06_09h58.27.174.wav;1096.6910429999698;None;;;;;;;;;;;;;000201;001;2023-10-06_09h41.18.571;REPSWITCH1_version2_list1;2022.2.4;143.9130532565852;
