image;correctAns;respModal;frameColor;repSwitch;sequence;target;set;block;list;exp_version;stimulus;baseline;baseline_condition;trial_no;psychopy_trial;Column1;trialsREPSWITCH.thisRepN;trialsREPSWITCH.thisTrialN;trialsREPSWITCH.thisN;trialsREPSWITCH.thisIndex;textWelcome.started;textboxInstrMain1.started;textboxInstrMain1_2.started;textboxInstrMain1_3.started;keyInstrMain.started;keyInstrMain.keys;keyInstrMain.rt;textboxInstrMain2.started;textboxInstrMain2_2.started;textboxInstrMain2_3.started;textboxInstrMain2_4.started;textboxInstrMain2_5.started;textboxInstrMain2_6.started;textboxInstrMain2_7.started;textboxInstrMain2_8.started;textboxInstrMain2_9.started;textboxInstrMain2_10.started;textboxInstrMain2_11.started;textboxInstrMain2_12.started;keyInstrMain2.started;keyInstrMain2.keys;keyInstrMain2.rt;fixationITI.started;fixationITI.stopped;polygonColour.started;polygonWhite.started;imageObject.started;polygonType.started;textInput.started;keyResp.started;micRespv1l1.started;keyResp.keys;keyResp.corr;keyResp.rt;subjResponse;micRespv1l1.clip;textBlankLoop.started;textBlankLoop.stopped;keyPause.keys;polygonColour.stopped;polygonWhite.stopped;imageObject.stopped;polygonType.stopped;textInput.stopped;keyResp.stopped;textboxPause.started;keyPause.started;keyPause.rt;textboxGoodbye.started;textboxGoodbye.stopped;participant;session;date;expName;psychopyVersion;frameRate
REPSWITCH1/PICTURE_169.png;espalda;speak;gold;nontarget;2;NT;1;3;1;1;Stim8_Set1;0;None;214;213;10;0;213;213;213;;;;;;;;;;;;;;;;;;;;;;;1028.79547;1029.823332;1029.823332;1029.823332;1029.823332;1029.823332;1029.823332;1029.823332;1029.823332;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_14h02.05.207.wav;1032.844548;1033.344682;None;1032.844548;1032.844548;1032.844548;1032.844548;1032.844548;1032.844548;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_169.png;espalda;type;darkblue;switch;1;T;1;3;1;1;Stim8_Set1;0;None;215;214;11;0;214;214;214;;;;;;;;;;;;;;;;;;;;;;;1033.344682;1034.442015;1034.442015;1034.442015;1034.442015;1034.442015;1034.442015;1034.442015;1034.442015;['e', 's', 'p', 'a', 'l', 'd', 'a'];0;[0.6838768001180142, 0.7676036001648754, 0.8722407000605017, 1.0446639000438154, 1.1642308000009507, 1.300963900052011, 1.3716772000771016];espalda;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_14h02.09.827.wav;1037.463178;1037.963229;None;1037.463178;1037.463178;1037.463178;1037.463178;1037.463178;1037.463178;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_687.png;camisa;type;darkblue;filler;1;F;1;3;1;1;Stim5_Set4;0;None;216;215;12;0;215;215;215;;;;;;;;;;;;;;;;;;;;;;;1037.963229;1039.060624;1039.060624;1039.060624;1039.060624;1039.060624;1039.060624;1039.060624;1039.060624;['c', 'a', 'm', 'i', 's', 'a'];0;[0.6496888999827206, 0.7164540998637676, 0.8111361998599023, 1.3566002000588924, 1.44828059989959, 1.5130638000555336];camisa;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_14h02.14.446.wav;1042.088817;;None;1042.088817;1042.088817;1042.088817;1042.088817;1042.088817;1042.088817;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_178.png;puente;type;darkblue;nontarget;1;NT;1;3;1;1;Stim1_Set1;1;repeat;217;216;13;0;216;216;216;;;;;;;;;;;;;;;;;;;;;;;1042.588942;1043.741854;1043.741854;1043.741854;1043.741854;1043.741854;1043.741854;1043.741854;1043.741854;['p', 'u', 'e', 'n', 't', 'e'];0;[0.9541255000513047, 1.2072426001541317, 1.3109802000690252, 1.4639698001556098, 1.545690700178966, 1.6233981000259519];puente;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_14h02.19.127.wav;1046.77003;;None;1046.77003;1046.77003;1046.77003;1046.77003;1046.77003;1046.77003;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_178.png;puente;speak;gold;switch;2;T;1;3;1;1;Stim1_Set1;0;None;218;217;14;0;217;217;217;;;;;;;;;;;;;;;;;;;;;;;1047.270097;1048.416018;1048.416018;1048.416018;1048.416018;1048.416018;1048.416018;1048.416018;1048.416018;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_14h02.23.801.wav;1051.444215;;None;1051.444215;1051.444215;1051.444215;1051.444215;1051.444215;1051.444215;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_128.png;muñeca;speak;gold;nontarget;2;NT;1;3;1;1;Stim4_Set1;1;repeat;219;218;15;0;218;218;218;;;;;;;;;;;;;;;;;;;;;;;1051.944241;1052.972163;1052.972163;1052.972163;1052.972163;1052.972163;1052.972163;1052.972163;1052.972163;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_14h02.28.357.wav;1056.000415;;None;1056.000415;1056.000415;1056.000415;1056.000415;1056.000415;1056.000415;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_128.png;muñeca;type;darkblue;switch;1;T;1;3;1;1;Stim4_Set1;0;None;220;219;16;0;219;219;219;;;;;;;;;;;;;;;;;;;;;;;1056.500496;1057.611669;1057.611669;1057.611669;1057.611669;1057.611669;1057.611669;1057.611669;1057.611669;['m', 'u', 'ñ', 'e', 'c', 'a'];0;[0.38746009999886155, 0.835759200155735, 1.0550293000414968, 1.15268800011836, 1.267536300001666, 1.3532509000506252];muñeca;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_14h02.32.996.wav;1060.632903;1061.13296;None;1060.632903;1060.632903;1060.632903;1060.632903;1060.632903;1060.632903;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_319.png;vaca;speak;gold;filler;2;F;1;3;1;1;Stim1_Set4;1;switch;221;220;17;0;220;220;220;;;;;;;;;;;;;;;;;;;;;;;1061.13296;1062.209554;1062.209554;1062.209554;1062.209554;1062.209554;1062.209554;1062.209554;1062.209554;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_14h02.37.594.wav;1065.230693;1065.730794;None;1065.230693;1065.230693;1065.230693;1065.230693;1065.230693;1065.230693;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_728.png;pulpo;speak;gold;filler;2;F;1;3;1;1;Stim8_Set4;0;None;222;221;18;0;221;221;221;;;;;;;;;;;;;;;;;;;;;;;1065.730794;1066.835174;1066.835174;1066.835174;1066.835174;1066.835174;1066.835174;1066.835174;1066.835174;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_14h02.42.219.wav;1069.863315;;None;1069.863315;1069.863315;1069.863315;1069.863315;1069.863315;1069.863315;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_381.png;fresa;type;darkblue;nontarget;1;NT;1;3;1;1;Stim2_Set1;1;switch;223;222;19;0;222;222;222;;;;;;;;;;;;;;;;;;;;;;;1070.363342;1071.419062;1071.419062;1071.419062;1071.419062;1071.419062;1071.419062;1071.419062;1071.419062;['f', 'r', 'e', 's', 'a'];0;[0.7684086000081152, 1.1203342999797314, 1.2019474999979138, 1.4081844000611454, 1.5079528000205755];fresa;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_14h02.46.803.wav;1074.440318;1074.940398;None;1074.440318;1074.440318;1074.440318;1074.440318;1074.440318;1074.440318;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_381.png;fresa;type;darkblue;repeat;1;T;1;3;1;1;Stim2_Set1;0;None;224;223;20;0;223;223;223;;;;;;;;;;;;;;;;;;;;;;;1074.940398;1076.051606;1076.051606;1076.051606;1076.051606;1076.051606;1076.051606;1076.051606;1076.051606;['f', 'r', 'e', 's', 'a'];0;[0.7020267001353204, 0.8685966001357883, 0.9473761001136154, 1.1167997000738978, 1.2114738000091165];fresa;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_14h02.51.436.wav;1079.072788;1079.572884;None;1079.072788;1079.072788;1079.072788;1079.072788;1079.072788;1079.072788;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_8.png;pierna;speak;gold;filler;2;F;1;3;1;1;Stim3_Set4;0;None;225;224;21;0;224;224;224;;;;;;;;;;;;;;;;;;;;;;;1079.572884;1080.677184;1080.677184;1080.677184;1080.677184;1080.677184;1080.677184;1080.677184;1080.677184;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_14h02.56.062.wav;1083.698433;1084.198494;None;1083.698433;1083.698433;1083.698433;1083.698433;1083.698433;1083.698433;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_48.png;bombero;speak;gold;filler;2;F;1;3;1;1;Stim7_Set4;0;None;226;225;22;0;225;225;225;;;;;;;;;;;;;;;;;;;;;;;1084.198494;1085.281954;1085.281954;1085.281954;1085.281954;1085.281954;1085.281954;1085.281954;1085.281954;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_14h03.00.667.wav;1088.303166;1088.803243;None;1088.303166;1088.303166;1088.303166;1088.303166;1088.303166;1088.303166;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_135.png;traje;type;darkblue;nontarget;1;NT;1;3;1;1;Stim3_Set1;1;switch;227;226;23;0;226;226;226;;;;;;;;;;;;;;;;;;;;;;;1088.803243;1089.858954;1089.858954;1089.858954;1089.858954;1089.858954;1089.858954;1089.858954;1089.858954;['t', 'r', 'a', 'j', 'e'];0;[0.8271421000827104, 0.8709414000622928, 0.9516720999963582, 1.0901914001442492, 1.2179140001535416];traje;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_14h03.05.244.wav;1092.880166;1093.380216;None;1092.880166;1092.880166;1092.880166;1092.880166;1092.880166;1092.880166;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_135.png;traje;type;darkblue;repeat;1;T;1;3;1;1;Stim3_Set1;0;None;228;227;24;0;227;227;227;;;;;;;;;;;;;;;;;;;;;;;1093.380216;1094.429057;1094.429057;1094.429057;1094.429057;1094.429057;1094.429057;1094.429057;1094.429057;['t', 'r', 'a', 'j', 'e'];0;[0.7006712998263538, 0.7374948000069708, 0.856556799961254, 0.9821018998045474, 1.1017316000070423];traje;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_14h03.09.814.wav;1097.457157;;None;1097.457157;1097.457157;1097.457157;1097.457157;1097.457157;1097.457157;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_19.png;pavo;type;darkblue;nontarget;1;NT;1;3;1;1;Stim5_Set1;1;repeat;229;228;25;0;228;228;228;;;;;;;;;;;;;;;;;;;;;;;1097.957221;1099.082448;1099.082448;1099.082448;1099.082448;1099.082448;1099.082448;1099.082448;1099.082448;['p', 'a', 'v', 'o'];0;[0.5891303000971675, 0.6877689999528229, 0.8293266999535263, 0.9975417999085039];pavo;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_14h03.14.468.wav;1102.110556;;None;1102.110556;1102.110556;1102.110556;1102.110556;1102.110556;1102.110556;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_19.png;pavo;speak;gold;switch;2;T;1;3;1;1;Stim5_Set1;0;None;230;229;26;0;229;229;229;;;;;;;;;;;;;;;;;;;;;;;1102.610703;1103.833009;1103.833009;1103.833009;1103.833009;1103.833009;1103.833009;1103.833009;1103.833009;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_14h03.19.218.wav;1106.861146;;None;1106.861146;1106.861146;1106.861146;1106.861146;1106.861146;1106.861146;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_142.png;vaso;speak;gold;filler;2;F;2;3;1;1;Stim7_Set1;0;None;231;230;27;0;230;230;230;;;;;;;;;;;;;;;;;;;;;;;1107.361232;1108.479489;1108.479489;1108.479489;1108.479489;1108.479489;1108.479489;1108.479489;1108.479489;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_14h03.23.864.wav;1111.507663;;None;1111.507663;1111.507663;1111.507663;1111.507663;1111.507663;1111.507663;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_135.png;traje;type;darkblue;filler;1;F;2;3;1;1;Stim3_Set1;0;None;232;231;28;0;231;231;231;;;;;;;;;;;;;;;;;;;;;;;1112.007698;1113.042543;1113.042543;1113.042543;1113.042543;1113.042543;1113.042543;1113.042543;1113.042543;['t', 'r', 'a', 'j', 'e'];0;[0.5540267999749631, 0.5988741000182927, 0.6627202001400292, 0.7754444000311196, 0.9019921999424696];traje;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_14h03.28.427.wav;1116.06385;1116.56385;None;1116.06385;1116.06385;1116.06385;1116.06385;1116.06385;1116.06385;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_446.png;cerdo;type;darkblue;nontarget;1;NT;2;3;1;1;Stim7_Set2;0;None;233;232;29;0;232;232;232;;;;;;;;;;;;;;;;;;;;;;;1116.56385;1117.6196;1117.6196;1117.6196;1117.6196;1117.6196;1117.6196;1117.6196;1117.6196;['v', 'e', 'r', 'backspace', 'backspace', 'backspace', 'c', 'e', 'r', 'd', 'o'];0;[0.6704114000312984, 0.8052056001033634, 0.9198237999808043, 1.65435880003497, 2.354782999958843, 2.4624169000890106, 2.5162766000721604, 2.573219599900767, 2.687712199985981, 2.8432620000094175, 2.8969739000312984];cerdo;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_14h03.33.004.wav;1120.640737;1121.140842;None;1120.640737;1120.640737;1120.640737;1120.640737;1120.640737;1120.640737;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_446.png;cerdo;type;darkblue;repeat;1;T;2;3;1;1;Stim7_Set2;0;None;234;233;30;0;233;233;233;;;;;;;;;;;;;;;;;;;;;;;1121.140842;1122.182709;1122.182709;1122.182709;1122.182709;1122.182709;1122.182709;1122.182709;1122.182709;['c', 'e', 'r', 'd', 'o'];0;[0.5730699000414461, 0.6488089000340551, 0.7687673000618815, 1.1033666001167148, 1.1692238999530673];cerdo;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_14h03.37.568.wav;1125.203868;1125.704013;None;1125.203868;1125.203868;1125.203868;1125.203868;1125.203868;1125.203868;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_16.png;cazador;speak;gold;filler;2;F;2;3;1;1;Stim6_Set1;0;None;235;234;31;0;234;234;234;;;;;;;;;;;;;;;;;;;;;;;1125.704013;1126.766557;1126.766557;1126.766557;1126.766557;1126.766557;1126.766557;1126.766557;1126.766557;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_14h03.42.151.wav;1129.787781;1130.287868;None;1129.787781;1129.787781;1129.787781;1129.787781;1129.787781;1129.787781;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_552.png;manzana;type;darkblue;nontarget;1;NT;2;3;1;1;Stim6_Set2;1;switch;236;235;32;0;235;235;235;;;;;;;;;;;;;;;;;;;;;;;1130.287868;1131.350566;1131.350566;1131.350566;1131.350566;1131.350566;1131.350566;1131.350566;1131.350566;['m', 'a', 'n', 'z', 'a', 'n', 'a'];0;[0.8012338001281023, 0.8958924999460578, 1.0096879999618977, 1.1116341000888497, 1.2237357001286, 1.304400699911639, 1.681509899906814];manzana;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_14h03.46.735.wav;1134.378687;;None;1134.378687;1134.378687;1134.378687;1134.378687;1134.378687;1134.378687;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_552.png;manzana;type;darkblue;repeat;1;T;2;3;1;1;Stim6_Set2;0;None;237;236;33;0;236;236;236;;;;;;;;;;;;;;;;;;;;;;;1134.878751;1135.913611;1135.913611;1135.913611;1135.913611;1135.913611;1135.913611;1135.913611;1135.913611;['m', 'a', 'n', 'z', 'a', 'n', 'a'];0;[0.499277199851349, 0.60004169982858, 0.7296923999674618, 0.8143444999586791, 0.9579186998307705, 0.9964188998565078, 1.090036700014025];manzana;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_14h03.51.298.wav;1138.94178;;None;1138.94178;1138.94178;1138.94178;1138.94178;1138.94178;1138.94178;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_517.png;cuerda;type;darkblue;nontarget;1;NT;2;3;1;1;Stim4_Set2;0;None;238;237;34;0;237;237;237;;;;;;;;;;;;;;;;;;;;;;;1139.441848;1140.580868;1140.580868;1140.580868;1140.580868;1140.580868;1140.580868;1140.580868;1140.580868;['c', 'e', 'backspace', 'u', 'e', 'r', 'd', 'a'];0;[0.6621188998688012, 0.9202584999147803, 1.2883641999214888, 1.533561300020665, 1.5943032000213861, 1.646487700054422, 1.7913446000311524, 1.877053099917248];cuerda;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_14h03.55.966.wav;1143.609048;;None;1143.609048;1143.609048;1143.609048;1143.609048;1143.609048;1143.609048;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_517.png;cuerda;speak;gold;switch;2;T;2;3;1;1;Stim4_Set2;0;None;239;238;35;0;238;238;238;;;;;;;;;;;;;;;;;;;;;;;1144.10909;1145.178726;1145.178726;1145.178726;1145.178726;1145.178726;1145.178726;1145.178726;1145.178726;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_14h04.00.563.wav;1148.206894;;None;1148.206894;1148.206894;1148.206894;1148.206894;1148.206894;1148.206894;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_169.png;espalda;speak;gold;filler;2;F;2;3;1;1;Stim8_Set1;1;repeat;240;239;36;0;239;239;239;;;;;;;;;;;;;;;;;;;;;;;1148.70696;1149.811249;1149.811249;1149.811249;1149.811249;1149.811249;1149.811249;1149.811249;1149.811249;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_14h04.05.196.wav;1152.832496;1153.332564;None;1152.832496;1152.832496;1152.832496;1152.832496;1152.832496;1152.832496;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_30.png;granja;speak;gold;nontarget;2;NT;2;3;1;1;Stim5_Set2;1;repeat;241;240;37;0;240;240;240;;;;;;;;;;;;;;;;;;;;;;;1153.332564;1154.478544;1154.478544;1154.478544;1154.478544;1154.478544;1154.478544;1154.478544;1154.478544;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_14h04.09.864.wav;1157.506722;;None;1157.506722;1157.506722;1157.506722;1157.506722;1157.506722;1157.506722;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_30.png;granja;type;darkblue;switch;1;T;2;3;1;1;Stim5_Set2;0;None;242;241;38;0;241;241;241;;;;;;;;;;;;;;;;;;;;;;;1158.006784;1159.118098;1159.118098;1159.118098;1159.118098;1159.118098;1159.118098;1159.118098;1159.118098;['g', 'r', 'a', 'n', 'j', 'a'];0;[0.7291186999063939, 0.7808960999827832, 0.8317466999869794, 0.9164666999131441, 1.099861599970609, 1.1935443000402302];granja;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_14h04.14.503.wav;1162.139235;1162.639346;None;1162.139235;1162.139235;1162.139235;1162.139235;1162.139235;1162.139235;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_128.png;muñeca;type;darkblue;filler;1;F;2;3;1;1;Stim4_Set1;1;repeat;243;242;39;0;242;242;242;;;;;;;;;;;;;;;;;;;;;;;1162.639346;1163.715844;1163.715844;1163.715844;1163.715844;1163.715844;1163.715844;1163.715844;1163.715844;['m', 'u', 'ñ', 'e', 'c', 'a'];0;[0.7493833999615163, 0.9495822999160737, 1.1688415999524295, 1.2762083997949958, 1.4048244999721646, 1.4855445998255163];muñeca;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_14h04.19.101.wav;1166.744021;;None;1166.744021;1166.744021;1166.744021;1166.744021;1166.744021;1166.744021;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_199.png;falda;type;darkblue;nontarget;1;NT;2;3;1;1;Stim8_Set2;0;None;244;243;40;0;243;243;243;;;;;;;;;;;;;;;;;;;;;;;1167.244082;1168.320697;1168.320697;1168.320697;1168.320697;1168.320697;1168.320697;1168.320697;1168.320697;['g', 'a', 'backspace', 'backspace', 'f', 'a', 'l', 'd', 'a'];0;[0.7732483001891524, 0.845016699982807, 1.1848505001980811, 1.326286300085485, 1.4522687001153827, 1.5114766000770032, 1.591214400017634, 1.6751825001556426, 1.7353554000146687];falda;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_14h04.23.705.wav;1171.341871;1171.841937;None;1171.341871;1171.341871;1171.341871;1171.341871;1171.341871;1171.341871;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
