image,correctAns,respModal,frameColor,repSwitch,sequence,target,set,block,list,exp_version,stimulus,baseline,baseline_condition,trial_no,psychopy_trial,Column1,trialsREPSWITCH.thisRepN,trialsREPSWITCH.thisTrialN,trialsREPSWITCH.thisN,trialsREPSWITCH.thisIndex,textWelcome.started,textboxInstrMain1.started,textboxInstrMain1_2.started,textboxInstrMain1_3.started,keyInstrMain.started,keyInstrMain.keys,keyInstrMain.rt,textboxInstrMain2.started,textboxInstrMain2_2.started,textboxInstrMain2_3.started,textboxInstrMain2_4.started,textboxInstrMain2_5.started,textboxInstrMain2_6.started,textboxInstrMain2_7.started,textboxInstrMain2_8.started,textboxInstrMain2_9.started,textboxInstrMain2_10.started,textboxInstrMain2_11.started,textboxInstrMain2_12.started,keyInstrMain2.started,keyInstrMain2.keys,keyInstrMain2.rt,fixationITI.started,fixationITI.stopped,polygonColour.started,polygonWhite.started,imageObject.started,polygonType.started,textInput.started,keyResp.started,micRespv1l1.started,keyResp.keys,keyResp.corr,keyResp.rt,subjResponse,micRespv1l1.clip,textBlankLoop.started,textBlankLoop.stopped,keyPause.keys,polygonColour.stopped,polygonWhite.stopped,imageObject.stopped,polygonType.stopped,textInput.stopped,keyResp.stopped,textboxPause.started,keyPause.started,keyPause.rt,textboxGoodbye.started,participant,session,date,expName,psychopyVersion,frameRate,
REPSWITCH1/PICTURE_235.png,aguja,type,darkblue,filler,1,F,4,2,1,1,Stim4_Set3,0,None,185,184,83,0,184,184,184,,,,,,,,,,,,,,,,,,,,,,,886.872208799934,887.9555496999528,887.9555496999528,887.9555496999528,887.9555496999528,887.9555496999528,887.9555496999528,887.9555496999528,887.9555496999528,"['a', 'g', 'u', 'j', 'a']",0,"[1.4578645000001416, 1.8260464000049978, 1.9700745000736788, 2.130072900094092, 2.177835499984212]",aguja,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_version1_list1_2023-09-28_10h57.15.798_micRespv1l1_recorded\recording_micRespv1l1_2023-09-28_11h11.57.982.wav,890.9905614999589,,None,890.9905614999589,890.9905614999589,890.9905614999589,890.9905614999589,890.9905614999589,890.9905614999589,,,,,000101,001,2023-09-28_10h57.15.798,REPSWITCH1_version1_list1,2022.2.4,143.96194811716686,
REPSWITCH1/PICTURE_498.png,taza,speak,gold,nontarget,2,NT,4,2,1,1,Stim4_Set4,1,switch,186,185,84,0,185,185,185,,,,,,,,,,,,,,,,,,,,,,,891.4907229000237,892.67855219997,892.67855219997,892.67855219997,892.67855219997,892.67855219997,892.67855219997,892.67855219997,892.67855219997,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_version1_list1_2023-09-28_10h57.15.798_micRespv1l1_recorded\recording_micRespv1l1_2023-09-28_11h12.02.695.wav,895.6997428999748,,None,,,,,,,,,,,000101,001,2023-09-28_10h57.15.798,REPSWITCH1_version1_list1,2022.2.4,143.96194811716686,
REPSWITCH1/PICTURE_498.png,taza,speak,gold,repeat,2,T,4,2,1,1,Stim4_Set4,0,None,187,186,85,0,186,186,186,,,,,,,,,,,,,,,,,,,,,,,896.1998841000022,897.2832647999749,897.2832647999749,897.2832647999749,897.2832647999749,897.2832647999749,897.2832647999749,897.2832647999749,897.2832647999749,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_version1_list1_2023-09-28_10h57.15.798_micRespv1l1_recorded\recording_micRespv1l1_2023-09-28_11h12.07.300.wav,900.3044871999882,,None,,,,,,,,,,,000101,001,2023-09-28_10h57.15.798,REPSWITCH1_version1_list1,2022.2.4,143.96194811716686,
REPSWITCH1/PICTURE_719.png,baño,speak,gold,nontarget,2,NT,4,2,1,1,Stim2_Set4,0,None,188,187,86,0,187,187,187,,,,,,,,,,,,,,,,,,,,,,,900.8044360999484,901.8810319999466,901.8810319999466,901.8810319999466,901.8810319999466,901.8810319999466,901.8810319999466,901.8810319999466,901.8810319999466,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_version1_list1_2023-09-28_10h57.15.798_micRespv1l1_recorded\recording_micRespv1l1_2023-09-28_11h12.11.898.wav,904.9020986999385,,None,,,,,,,,,,,000101,001,2023-09-28_10h57.15.798,REPSWITCH1_version1_list1,2022.2.4,143.96194811716686,
REPSWITCH1/PICTURE_719.png,baño,type,darkblue,switch,1,T,4,2,1,1,Stim2_Set4,0,None,189,188,87,0,188,188,188,,,,,,,,,,,,,,,,,,,,,,,905.4023453999544,906.6038570000092,906.6038570000092,906.6038570000092,906.6038570000092,906.6038570000092,906.6038570000092,906.6038570000092,906.6038570000092,"['b', 'a', 'ñ', 'o']",0,"[0.9223057000199333, 1.0336364000104368, 1.5775833999505267, 1.769502899958752]",baño,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_version1_list1_2023-09-28_10h57.15.798_micRespv1l1_recorded\recording_micRespv1l1_2023-09-28_11h12.16.630.wav,909.6388279999373,,None,909.6388279999373,909.6388279999373,909.6388279999373,909.6388279999373,909.6388279999373,909.6388279999373,,,,,000101,001,2023-09-28_10h57.15.798,REPSWITCH1_version1_list1,2022.2.4,143.96194811716686,
REPSWITCH1/PICTURE_320.png,iglesia,speak,gold,filler,2,F,4,2,1,1,Stim8_Set3,0,None,190,189,88,0,189,189,189,,,,,,,,,,,,,,,,,,,,,,,910.13907689997,911.3475142000243,911.3475142000243,911.3475142000243,911.3475142000243,911.3475142000243,911.3475142000243,911.3475142000243,911.3475142000243,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_version1_list1_2023-09-28_10h57.15.798_micRespv1l1_recorded\recording_micRespv1l1_2023-09-28_11h12.21.364.wav,914.3685792000033,,None,,,,,,,,,,,000101,001,2023-09-28_10h57.15.798,REPSWITCH1_version1_list1,2022.2.4,143.96194811716686,
REPSWITCH1/PICTURE_48.png,bombero,type,darkblue,nontarget,1,NT,4,2,1,1,Stim7_Set4,1,switch,191,190,89,0,190,190,190,,,,,,,,,,,,,,,,,,,,,,,914.8689459000016,915.9595297999913,915.9595297999913,915.9595297999913,915.9595297999913,915.9595297999913,915.9595297999913,915.9595297999913,915.9595297999913,"['b', 'o', 'm', 'b', 'e', 'r', 'o']",0,"[1.294684199965559, 1.4866748000495136, 1.6942676999606192, 2.0942947999574244, 2.2382961999392137, 2.4302951999707147, 2.5902584999566898]",bombero,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_version1_list1_2023-09-28_10h57.15.798_micRespv1l1_recorded\recording_micRespv1l1_2023-09-28_11h12.25.985.wav,918.9866859000176,919.4879453999456,None,918.9866859000176,918.9866859000176,918.9866859000176,918.9866859000176,918.9866859000176,918.9866859000176,,,,,000101,001,2023-09-28_10h57.15.798,REPSWITCH1_version1_list1,2022.2.4,143.96194811716686,
REPSWITCH1/PICTURE_48.png,bombero,speak,gold,switch,2,T,4,2,1,1,Stim7_Set4,0,None,192,191,90,0,191,191,191,,,,,,,,,,,,,,,,,,,,,,,919.4879453999456,920.5851550999796,920.5851550999796,920.5851550999796,920.5851550999796,920.5851550999796,920.5851550999796,920.5851550999796,920.5851550999796,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_version1_list1_2023-09-28_10h57.15.798_micRespv1l1_recorded\recording_micRespv1l1_2023-09-28_11h12.30.601.wav,923.6061221000273,,None,,,,,,,,,,,000101,001,2023-09-28_10h57.15.798,REPSWITCH1_version1_list1,2022.2.4,143.96194811716686,
REPSWITCH1/PICTURE_576.png,guante,type,darkblue,filler,1,F,4,2,1,1,Stim1_Set3,0,None,193,192,91,0,192,192,192,,,,,,,,,,,,,,,,,,,,,,,924.1058461000212,925.2520862999372,925.2520862999372,925.2520862999372,925.2520862999372,925.2520862999372,925.2520862999372,925.2520862999372,925.2520862999372,"['g', 'i', 'backspace', 'u', 'a', 'n', 't', 'e']",0,"[1.05795130005572, 1.233943400089629, 2.1780953000998124, 2.4500904000597075, 2.6252339000348, 2.6420899000950158, 2.850086100050248, 2.8820868000620976]",guante,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_version1_list1_2023-09-28_10h57.15.798_micRespv1l1_recorded\recording_micRespv1l1_2023-09-28_11h12.35.278.wav,928.2796867999714,928.780794100021,None,928.2796867999714,928.2796867999714,928.2796867999714,928.2796867999714,928.2796867999714,928.2796867999714,,,,,000101,001,2023-09-28_10h57.15.798,REPSWITCH1_version1_list1,2022.2.4,143.96194811716686,
REPSWITCH1/PICTURE_271.png,conejo,speak,gold,filler,2,F,4,2,1,1,Stim7_Set3,0,None,194,193,92,0,193,193,193,,,,,,,,,,,,,,,,,,,,,,,928.780794100021,929.8083351999521,929.8083351999521,929.8083351999521,929.8083351999521,929.8083351999521,929.8083351999521,929.8083351999521,929.8083351999521,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_version1_list1_2023-09-28_10h57.15.798_micRespv1l1_recorded\recording_micRespv1l1_2023-09-28_11h12.39.825.wav,932.8295359000331,933.3296014999505,None,,,,,,,,,,,000101,001,2023-09-28_10h57.15.798,REPSWITCH1_version1_list1,2022.2.4,143.96194811716686,
REPSWITCH1/PICTURE_319.png,vaca,speak,gold,nontarget,2,NT,4,2,1,1,Stim1_Set4,1,repeat,195,194,93,0,194,194,194,,,,,,,,,,,,,,,,,,,,,,,933.3296014999505,934.6005644999677,934.6005644999677,934.6005644999677,934.6005644999677,934.6005644999677,934.6005644999677,934.6005644999677,934.6005644999677,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_version1_list1_2023-09-28_10h57.15.798_micRespv1l1_recorded\recording_micRespv1l1_2023-09-28_11h12.44.616.wav,937.6217614000197,,None,,,,,,,,,,,000101,001,2023-09-28_10h57.15.798,REPSWITCH1_version1_list1,2022.2.4,143.96194811716686,
REPSWITCH1/PICTURE_319.png,vaca,speak,gold,repeat,2,T,4,2,1,1,Stim1_Set4,0,None,196,195,94,0,195,195,195,,,,,,,,,,,,,,,,,,,,,,,938.1218025999842,939.3027367000468,939.3027367000468,939.3027367000468,939.3027367000468,939.3027367000468,939.3027367000468,939.3027367000468,939.3027367000468,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_version1_list1_2023-09-28_10h57.15.798_micRespv1l1_recorded\recording_micRespv1l1_2023-09-28_11h12.49.318.wav,942.323651200044,,None,,,,,,,,,,,000101,001,2023-09-28_10h57.15.798,REPSWITCH1_version1_list1,2022.2.4,143.96194811716686,
REPSWITCH1/PICTURE_242.png,cartero,type,darkblue,filler,1,F,4,2,1,1,Stim3_Set3,0,None,197,196,95,0,196,196,196,,,,,,,,,,,,,,,,,,,,,,,942.8239208000014,943.8864949999843,943.8864949999843,943.8864949999843,943.8864949999843,943.8864949999843,943.8864949999843,943.8864949999843,943.8864949999843,"['c', 'a', 'r', 't', 'e', 'r', 'o']",0,"[1.1753860999597237, 1.223379399976693, 1.479651700006798, 1.6550546999787912, 1.7517575999954715, 1.9430035999976099, 2.1832511000102386]",cartero,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_version1_list1_2023-09-28_10h57.15.798_micRespv1l1_recorded\recording_micRespv1l1_2023-09-28_11h12.53.912.wav,946.9147352,947.4146232999628,None,946.9147352,946.9147352,946.9147352,946.9147352,946.9147352,946.9147352,,,,,000101,001,2023-09-28_10h57.15.798,REPSWITCH1_version1_list1,2022.2.4,143.96194811716686,
REPSWITCH1/PICTURE_35.png,oreja,speak,gold,filler,2,F,4,2,1,1,Stim5_Set3,1,switch,198,197,96,0,197,197,197,,,,,,,,,,,,,,,,,,,,,,,947.4146232999628,948.5121705000056,948.5121705000056,948.5121705000056,948.5121705000056,948.5121705000056,948.5121705000056,948.5121705000056,948.5121705000056,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_version1_list1_2023-09-28_10h57.15.798_micRespv1l1_recorded\recording_micRespv1l1_2023-09-28_11h12.58.538.wav,951.5392428999767,952.040381400031,None,951.5392428999767,951.5392428999767,951.5392428999767,951.5392428999767,951.5392428999767,951.5392428999767,,,,,000101,001,2023-09-28_10h57.15.798,REPSWITCH1_version1_list1,2022.2.4,143.96194811716686,
REPSWITCH1/PICTURE_338.png,regalo,speak,gold,nontarget,2,NT,4,2,1,1,Stim6_Set4,1,repeat,199,198,97,0,198,198,198,,,,,,,,,,,,,,,,,,,,,,,952.040381400031,953.082207600004,953.082207600004,953.082207600004,953.082207600004,953.082207600004,953.082207600004,953.082207600004,953.082207600004,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_version1_list1_2023-09-28_10h57.15.798_micRespv1l1_recorded\recording_micRespv1l1_2023-09-28_11h13.03.108.wav,956.1109711000463,956.6101131000323,None,956.1109711000463,956.1109711000463,956.1109711000463,956.1109711000463,956.1109711000463,956.1109711000463,,,,,000101,001,2023-09-28_10h57.15.798,REPSWITCH1_version1_list1,2022.2.4,143.96194811716686,
REPSWITCH1/PICTURE_338.png,regalo,type,darkblue,switch,1,T,4,2,1,1,Stim6_Set4,0,None,200,199,98,0,199,199,199,,,,,,,,,,,,,,,,,,,,,,,956.6101131000323,957.7078642999986,957.7078642999986,957.7078642999986,957.7078642999986,957.7078642999986,957.7078642999986,957.7078642999986,957.7078642999986,"['r', 'e', 'g', 'a', 'l', 'o']",0,"[0.6184172999346629, 0.7780012999428436, 1.001992900040932, 1.129990499932319, 1.321983000030741, 1.4979807999916375]",regalo,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_version1_list1_2023-09-28_10h57.15.798_micRespv1l1_recorded\recording_micRespv1l1_2023-09-28_11h13.07.733.wav,960.7351645999588,961.2350953000132,None,960.7351645999588,960.7351645999588,960.7351645999588,960.7351645999588,960.7351645999588,960.7351645999588,,,,,000101,001,2023-09-28_10h57.15.798,REPSWITCH1_version1_list1,2022.2.4,143.96194811716686,
REPSWITCH1/PICTURE_687.png,camisa,type,darkblue,nontarget,1,NT,4,2,1,1,Stim5_Set4,0,None,201,200,99,0,200,200,200,,,,,,,,,,,,,,,,,,,,,,,961.2350953000132,962.311629600008,962.311629600008,962.311629600008,962.311629600008,962.311629600008,962.311629600008,962.311629600008,962.311629600008,"['c', 'a', 'm', 'i', 's', 'a']",0,"[1.1178082999540493, 1.214220799971372, 1.5024765999987721, 1.7100101999239996, 1.7740108999423683, 1.934069599956274]",camisa,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_version1_list1_2023-09-28_10h57.15.798_micRespv1l1_recorded\recording_micRespv1l1_2023-09-28_11h13.12.334.wav,965.3406631000107,,None,965.3406631000107,965.3406631000107,965.3406631000107,965.3406631000107,965.3406631000107,965.3406631000107,,,,,000101,001,2023-09-28_10h57.15.798,REPSWITCH1_version1_list1,2022.2.4,143.96194811716686,
REPSWITCH1/PICTURE_687.png,camisa,type,darkblue,repeat,1,T,4,2,1,1,Stim5_Set4,0,None,202,201,100,0,201,201,201,,,,,,,,,,,,,,,,,,,,,,,965.8404984000372,967.0216138999676,967.0216138999676,967.0216138999676,967.0216138999676,967.0216138999676,967.0216138999676,967.0216138999676,967.0216138999676,"['c', 'a', 'm', 'i', 's', 'a']",0,"[0.8560001000296324, 0.9199979000259191, 1.240005600033328, 1.4319953999947757, 1.5278866000007838, 1.6718578999862075]",camisa,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_version1_list1_2023-09-28_10h57.15.798_micRespv1l1_recorded\recording_micRespv1l1_2023-09-28_11h13.17.037.wav,970.0426726000151,,None,,,,,,,,,,,000101,001,2023-09-28_10h57.15.798,REPSWITCH1_version1_list1,2022.2.4,143.96194811716686,
REPSWITCH1/PICTURE_340.png,espejo,speak,gold,filler,2,F,4,2,1,1,Extra1,0,None,203,202,101,0,202,202,202,,,,,,,,,,,,,,,,,,,,,,,970.542717400007,971.7305357999867,971.7305357999867,971.7305357999867,971.7305357999867,971.7305357999867,971.7305357999867,971.7305357999867,971.7305357999867,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_version1_list1_2023-09-28_10h57.15.798_micRespv1l1_recorded\recording_micRespv1l1_2023-09-28_11h13.21.747.wav,974.751460099942,,None,,,,,,,,,,,000101,001,2023-09-28_10h57.15.798,REPSWITCH1_version1_list1,2022.2.4,143.96194811716686,
REPSWITCH1/PICTURE_610.png,miel,type,darkblue,filler,1,F,4,2,1,1,Stim2_Set3,0,None,204,203,102,0,203,203,203,,,,,,,,,,,,,,,,,,,,,,,975.2517382999649,976.3282849999378,976.3282849999378,976.3282849999378,976.3282849999378,976.3282849999378,976.3282849999378,976.3282849999378,976.3282849999378,"['m', 'i', 'e', 'l']",0,"[1.5493737000506371, 1.7102068000240251, 1.8372009000740945, 1.9182098000310361]",miel,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_version1_list1_2023-09-28_10h57.15.798_micRespv1l1_recorded\recording_micRespv1l1_2023-09-28_11h13.26.345.wav,979.3492817999795,,space,,,,,,,979.8495314000174,979.8495314000174,3.7240233999909833,,000101,001,2023-09-28_10h57.15.798,REPSWITCH1_version1_list1,2022.2.4,143.96194811716686,
REPSWITCH1/PICTURE_646.png,tronco,speak,gold,filler,2,F,1,3,1,1,Extra4,0,None,205,204,1,0,204,204,204,,,,,,,,,,,,,,,,,,,,,,,983.5862202999415,984.6769426999381,984.6769426999381,984.6769426999381,984.6769426999381,984.6769426999381,984.6769426999381,984.6769426999381,984.6769426999381,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_version1_list1_2023-09-28_10h57.15.798_micRespv1l1_recorded\recording_micRespv1l1_2023-09-28_11h13.34.703.wav,987.7039867000422,988.2050331999781,None,987.7039867000422,987.7039867000422,987.7039867000422,987.7039867000422,987.7039867000422,987.7039867000422,,,,,000101,001,2023-09-28_10h57.15.798,REPSWITCH1_version1_list1,2022.2.4,143.96194811716686,
REPSWITCH1/PICTURE_340.png,espejo,type,darkblue,filler,1,F,1,3,1,1,Extra1,0,None,206,205,2,0,205,205,205,,,,,,,,,,,,,,,,,,,,,,,988.2050331999781,989.2536014999496,989.2536014999496,989.2536014999496,989.2536014999496,989.2536014999496,989.2536014999496,989.2536014999496,989.2536014999496,"['e', 's', 'p', 'e', 'k', 'o']",0,"[0.9276812999742106, 1.1197827000869438, 1.3124490000773221, 1.4404401000356302, 1.744469500030391, 2.047667699982412]",espeko,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_version1_list1_2023-09-28_10h57.15.798_micRespv1l1_recorded\recording_micRespv1l1_2023-09-28_11h13.39.280.wav,992.2805509000318,992.7810126999393,None,992.2805509000318,992.2805509000318,992.2805509000318,992.2805509000318,992.2805509000318,992.2805509000318,,,,,000101,001,2023-09-28_10h57.15.798,REPSWITCH1_version1_list1,2022.2.4,143.96194811716686,
REPSWITCH1/PICTURE_338.png,regalo,speak,gold,filler,2,F,1,3,1,1,Stim6_Set4,0,None,207,206,3,0,206,206,206,,,,,,,,,,,,,,,,,,,,,,,992.7810126999393,993.8157271000091,993.8157271000091,993.8157271000091,993.8157271000091,993.8157271000091,993.8157271000091,993.8157271000091,993.8157271000091,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_version1_list1_2023-09-28_10h57.15.798_micRespv1l1_recorded\recording_micRespv1l1_2023-09-28_11h13.43.839.wav,996.8448069000151,,None,996.8448069000151,996.8448069000151,996.8448069000151,996.8448069000151,996.8448069000151,996.8448069000151,,,,,000101,001,2023-09-28_10h57.15.798,REPSWITCH1_version1_list1,2022.2.4,143.96194811716686,
REPSWITCH1/PICTURE_142.png,vaso,speak,gold,nontarget,2,NT,1,3,1,1,Stim7_Set1,1,repeat,208,207,4,0,207,207,207,,,,,,,,,,,,,,,,,,,,,,,997.3448908999562,998.3937241999665,998.3937241999665,998.3937241999665,998.3937241999665,998.3937241999665,998.3937241999665,998.3937241999665,998.3937241999665,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_version1_list1_2023-09-28_10h57.15.798_micRespv1l1_recorded\recording_micRespv1l1_2023-09-28_11h13.48.409.wav,1001.4146952000447,,None,,,,,,,,,,,000101,001,2023-09-28_10h57.15.798,REPSWITCH1_version1_list1,2022.2.4,143.96194811716686,
REPSWITCH1/PICTURE_142.png,vaso,speak,gold,repeat,2,T,1,3,1,1,Stim7_Set1,0,None,209,208,5,0,208,208,208,,,,,,,,,,,,,,,,,,,,,,,1001.9149047000101,1003.0191956999479,1003.0191956999479,1003.0191956999479,1003.0191956999479,1003.0191956999479,1003.0191956999479,1003.0191956999479,1003.0191956999479,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_version1_list1_2023-09-28_10h57.15.798_micRespv1l1_recorded\recording_micRespv1l1_2023-09-28_11h13.53.036.wav,1006.0395666999975,,None,,,,,,,,,,,000101,001,2023-09-28_10h57.15.798,REPSWITCH1_version1_list1,2022.2.4,143.96194811716686,
REPSWITCH1/PICTURE_498.png,taza,type,darkblue,filler,1,F,1,3,1,1,Stim4_Set4,0,None,210,209,6,0,209,209,209,,,,,,,,,,,,,,,,,,,,,,,1006.539756400045,1007.6510585999349,1007.6510585999349,1007.6510585999349,1007.6510585999349,1007.6510585999349,1007.6510585999349,1007.6510585999349,1007.6510585999349,"['t', 'a', 'z', 'a']",0,"[1.6824964999686927, 1.746545400004834, 1.938391999923624, 2.0823942999122664]",taza,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_version1_list1_2023-09-28_10h57.15.798_micRespv1l1_recorded\recording_micRespv1l1_2023-09-28_11h13.57.674.wav,1010.6799738999689,,None,1010.6799738999689,1010.6799738999689,1010.6799738999689,1010.6799738999689,1010.6799738999689,1010.6799738999689,,,,,000101,001,2023-09-28_10h57.15.798,REPSWITCH1_version1_list1,2022.2.4,143.96194811716686,
REPSWITCH1/PICTURE_16.png,cazador,speak,gold,nontarget,2,NT,1,3,1,1,Stim6_Set1,1,switch,211,210,7,0,210,210,210,,,,,,,,,,,,,,,,,,,,,,,1011.1800437000347,1012.2704617000418,1012.2704617000418,1012.2704617000418,1012.2704617000418,1012.2704617000418,1012.2704617000418,1012.2704617000418,1012.2704617000418,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_version1_list1_2023-09-28_10h57.15.798_micRespv1l1_recorded\recording_micRespv1l1_2023-09-28_11h14.02.297.wav,1015.2986202000175,1015.7986093999352,None,1015.2986202000175,1015.2986202000175,1015.2986202000175,1015.2986202000175,1015.2986202000175,1015.2986202000175,,,,,000101,001,2023-09-28_10h57.15.798,REPSWITCH1_version1_list1,2022.2.4,143.96194811716686,
REPSWITCH1/PICTURE_16.png,cazador,speak,gold,repeat,2,T,1,3,1,1,Stim6_Set1,0,None,212,211,8,0,211,211,211,,,,,,,,,,,,,,,,,,,,,,,1015.7986093999352,1016.8821984999813,1016.8821984999813,1016.8821984999813,1016.8821984999813,1016.8821984999813,1016.8821984999813,1016.8821984999813,1016.8821984999813,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_version1_list1_2023-09-28_10h57.15.798_micRespv1l1_recorded\recording_micRespv1l1_2023-09-28_11h14.06.898.wav,1019.9036246000323,,None,,,,,,,,,,,000101,001,2023-09-28_10h57.15.798,REPSWITCH1_version1_list1,2022.2.4,143.96194811716686,
REPSWITCH1/PICTURE_719.png,baño,type,darkblue,filler,1,F,1,3,1,1,Stim2_Set4,0,None,213,212,9,0,212,212,212,,,,,,,,,,,,,,,,,,,,,,,1020.4035619000206,1021.5565953999758,1021.5565953999758,1021.5565953999758,1021.5565953999758,1021.5565953999758,1021.5565953999758,1021.5565953999758,1021.5565953999758,"['b', 'a', 'l', 'ñ', 'o', 'backspace', 'backspace']",0,"[1.153254700009711, 1.217253700015135, 1.5694350999547169, 2.0494360000593588, 2.2734282000456005, 2.721256099990569, 2.9292920000152662]",bal,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_version1_list1_2023-09-28_10h57.15.798_micRespv1l1_recorded\recording_micRespv1l1_2023-09-28_11h14.11.583.wav,1024.5838038999354,1025.0846170999575,None,1024.5838038999354,1024.5838038999354,1024.5838038999354,1024.5838038999354,1024.5838038999354,1024.5838038999354,,,,,000101,001,2023-09-28_10h57.15.798,REPSWITCH1_version1_list1,2022.2.4,143.96194811716686,
REPSWITCH1/PICTURE_169.png,espalda,speak,gold,nontarget,2,NT,1,3,1,1,Stim8_Set1,0,None,214,213,10,0,213,213,213,,,,,,,,,,,,,,,,,,,,,,,1025.0846170999575,1026.126456100028,1026.126456100028,1026.126456100028,1026.126456100028,1026.126456100028,1026.126456100028,1026.126456100028,1026.126456100028,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_version1_list1_2023-09-28_10h57.15.798_micRespv1l1_recorded\recording_micRespv1l1_2023-09-28_11h14.16.152.wav,1029.1550738000078,1029.6546684999485,None,1029.1550738000078,1029.1550738000078,1029.1550738000078,1029.1550738000078,1029.1550738000078,1029.1550738000078,,,,,000101,001,2023-09-28_10h57.15.798,REPSWITCH1_version1_list1,2022.2.4,143.96194811716686,
REPSWITCH1/PICTURE_169.png,espalda,type,darkblue,switch,1,T,1,3,1,1,Stim8_Set1,0,None,215,214,11,0,214,214,214,,,,,,,,,,,,,,,,,,,,,,,1029.6546684999485,1030.710472399951,1030.710472399951,1030.710472399951,1030.710472399951,1030.710472399951,1030.710472399951,1030.710472399951,1030.710472399951,"['e', 's', 'p', 'a', 'l', 'a', 'backspace', 'd', 'a']",0,"[1.0388103000586852, 1.2316630000714213, 1.4234930999809876, 1.5994764000643045, 1.695492499973625, 1.8554802000289783, 2.5754454000853, 2.7515324000269175, 2.9268477000296116]",espalda,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/000101_REPSWITCH1_version1_list1_2023-09-28_10h57.15.798_micRespv1l1_recorded\recording_micRespv1l1_2023-09-28_11h14.20.737.wav,1033.7455072000157,,None,1033.7455072000157,1033.7455072000157,1033.7455072000157,1033.7455072000157,1033.7455072000157,1033.7455072000157,,,,,000101,001,2023-09-28_10h57.15.798,REPSWITCH1_version1_list1,2022.2.4,143.96194811716686,
