image,correctAns,respModal,frameColour,repSwitch,sequence,target,set,stimulus,trialsREPSWITCH.thisRepN,trialsREPSWITCH.thisTrialN,trialsREPSWITCH.thisN,trialsREPSWITCH.thisIndex,textWelcome.started,textBlank500.started,textInstrMain.started,keyInstrMain.started,keyInstrMain.keys,keyInstrMain.rt,textBlank500.stopped,fixationITI.started,fixationITI.stopped,polygonColour.started,polygonWhite.started,imageObject.started,polygonType.started,textInput.started,keyResp.started,micResp.started,micResp.stopped,keyResp.keys,keyResp.corr,subjResponse,micResp.clip,polygonColour.stopped,polygonWhite.stopped,imageObject.stopped,polygonType.stopped,textInput.stopped,keyResp.stopped,keyResp.rt,textDebrief.started,textGoodbye.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,12.311362200009171,14.32533289998537,14.825418599997647,14.825418599997647,space,3.046172700007446,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2023-06-12_10h50.42.296,REPSWITCH_1,2022.2.5,59.983720426992804,
REPSWITCH1/PICTURE_128.png,muñeca,speak,yellow,nontarget,2,NT,1,Stim1_Set1,0,0,0,0,,22.640053599956445,,,,,23.139641899964772,18.455956299963873,19.673530799977016,19.673530799977016,19.673530799977016,19.673530799977016,19.673530799977016,19.673530799977016,19.673530799977016,0.0043071000254713,2.03397520002909,None,0,,D:\GitHub\experiment1\data/3_REPSWITCH_1_2023-06-12_10h50.42.296_micResp_recorded\recording_micResp_2023-06-12_10h50.57.861.wav,,,,,,,,,,3,001,2023-06-12_10h50.42.296,REPSWITCH_1,2022.2.5,59.983720426992804,
REPSWITCH1/PICTURE_128.png,muñeca,speak,yellow,repeat,2,T,1,Stim1_Set1,0,1,1,1,,27.338478399964515,,,,,27.83831729996018,23.139641899964772,24.34038229996804,24.34038229996804,24.34038229996804,24.34038229996804,24.34038229996804,24.34038229996804,24.34038229996804,0.0027341999812051654,1.9997492000111379,None,0,,D:\GitHub\experiment1\data/3_REPSWITCH_1_2023-06-12_10h50.42.296_micResp_recorded\recording_micResp_2023-06-12_10h51.02.560.wav,27.338478399964515,27.338478399964515,27.338478399964515,27.338478399964515,27.338478399964515,27.338478399964515,,,,3,001,2023-06-12_10h50.42.296,REPSWITCH_1,2022.2.5,59.983720426992804,
REPSWITCH1/PICTURE_135.png,traje,type,blue,filler,1,F,1,Stim1_Set4,0,2,2,2,,31.95449739997275,,,,,,27.83831729996018,28.954475399979856,28.954475399979856,28.954475399979856,28.954475399979856,28.954475399979856,28.954475399979856,28.954475399979856,0.015344200015533715,2.017378800024744,"['t', 'r', 'a', 'j', 'e']",0,traje,D:\GitHub\experiment1\data/3_REPSWITCH_1_2023-06-12_10h50.42.296_micResp_recorded\recording_micResp_2023-06-12_10h51.07.175.wav,,,,,,,"[0.9410681000445038, 1.03549690003274, 1.2560385000542738, 1.4005664000287652, 1.575645400036592]",,,3,001,2023-06-12_10h50.42.296,REPSWITCH_1,2022.2.5,59.983720426992804,
REPSWITCH1/PICTURE_142.png,vaso,speak,yellow,nontarget,2,NT,1,Stim2_Set1,0,3,3,3,,36.51964740001131,,,,,,32.453773999994155,33.504862800007686,33.504862800007686,33.504862800007686,33.504862800007686,33.504862800007686,33.504862800007686,33.504862800007686,0.006452100002206862,2.0003375000087544,None,0,,D:\GitHub\experiment1\data/3_REPSWITCH_1_2023-06-12_10h50.42.296_micResp_recorded\recording_micResp_2023-06-12_10h51.11.741.wav,,,,,,,,,,3,001,2023-06-12_10h50.42.296,REPSWITCH_1,2022.2.5,59.983720426992804,
REPSWITCH1/PICTURE_142.png,vaso,speak,yellow,repeat,2,T,1,Stim2_Set1,0,4,4,4,,41.06713189999573,,,,,,37.01965949998703,38.03747039998416,38.03747039998416,38.03747039998416,38.03747039998416,38.03747039998416,38.03747039998416,38.03747039998416,0.0023236999986693263,2.0002767000114545,None,0,,D:\GitHub\experiment1\data/3_REPSWITCH_1_2023-06-12_10h50.42.296_micResp_recorded\recording_micResp_2023-06-12_10h51.16.272.wav,,,,,,,,,,3,001,2023-06-12_10h50.42.296,REPSWITCH_1,2022.2.5,59.983720426992804,
REPSWITCH1/PICTURE_464.png,goma,type,blue,filler,1,F,1,Stim2_Set4,0,5,5,5,,45.76768299995456,,,,,,41.55212119995849,42.76800749998074,42.76800749998074,42.76800749998074,42.76800749998074,42.76800749998074,42.76800749998074,42.76800749998074,0.007399699999950826,2.016351800004486,"['g', 'o', 'm', 'a']",0,goma,D:\GitHub\experiment1\data/3_REPSWITCH_1_2023-06-12_10h50.42.296_micResp_recorded\recording_micResp_2023-06-12_10h51.20.989.wav,,,,,,,"[0.9344444000162184, 1.2577421000460163, 1.4504528000252321, 1.5568953000474721]",,,3,001,2023-06-12_10h50.42.296,REPSWITCH_1,2022.2.5,59.983720426992804,
REPSWITCH1/PICTURE_152.png,caracol,speak,yellow,nontarget,2,NT,1,Stim3_Set1,0,6,6,6,,50.44927260000259,,,,,,46.26719280000543,47.450149499985855,47.450149499985855,47.450149499985855,47.450149499985855,47.450149499985855,47.450149499985855,47.450149499985855,0.007134700019378215,2.0164202000014484,None,0,,D:\GitHub\experiment1\data/3_REPSWITCH_1_2023-06-12_10h50.42.296_micResp_recorded\recording_micResp_2023-06-12_10h51.25.671.wav,,,,,,,,,,3,001,2023-06-12_10h50.42.296,REPSWITCH_1,2022.2.5,59.983720426992804,
REPSWITCH1/PICTURE_152.png,caracol,type,blue,switch,1,T,1,Stim3_Set1,0,7,7,7,,55.14844359998824,,,,,,50.949769800005015,52.13415160001023,52.13415160001023,52.13415160001023,52.13415160001023,52.13415160001023,52.13415160001023,52.13415160001023,0.003581999975722283,1.999367899959907,"['s', 'a', 'l', 'i', 'g', 'k', 'a', 'r', 'i']",0,saligkai,D:\GitHub\experiment1\data/3_REPSWITCH_1_2023-06-12_10h50.42.296_micResp_recorded\recording_micResp_2023-06-12_10h51.30.370.wav,,,,,,,"[0.9673875000444241, 1.0838454000186175, 1.177007800026331, 1.3641981999971904, 1.574105400010012, 1.67701240000315, 1.743763400008902, 1.9015156000386924, 1.91385780001292]",,,3,001,2023-06-12_10h50.42.296,REPSWITCH_1,2022.2.5,59.983720426992804,
REPSWITCH1/PICTURE_19.png,pavo,type,blue,nontarget,1,NT,1,Stim4_Set1,0,8,8,8,,59.880544299958274,,,,,,55.6481158999959,56.88166929996805,56.88166929996805,56.88166929996805,56.88166929996805,56.88166929996805,56.88166929996805,56.88166929996805,0.0073364999843761325,2.016015100001823,"['p', 'a', 'v', 'o']",0,pavo,D:\GitHub\experiment1\data/3_REPSWITCH_1_2023-06-12_10h50.42.296_micResp_recorded\recording_micResp_2023-06-12_10h51.35.102.wav,,,,,,,"[1.3988483999855816, 1.4756538999499753, 1.6759628999861889, 1.7155338999582455]",,,3,001,2023-06-12_10h50.42.296,REPSWITCH_1,2022.2.5,59.983720426992804,
REPSWITCH1/PICTURE_19.png,pavo,speak,yellow,switch,2,T,1,Stim4_Set1,0,9,9,9,,64.47959349997109,,,,,64.97978339996189,60.38087029999588,61.48131760000251,61.48131760000251,61.48131760000251,61.48131760000251,61.48131760000251,61.48131760000251,61.48131760000251,0.002893199969548732,2.0000625000102445,None,0,,D:\GitHub\experiment1\data/3_REPSWITCH_1_2023-06-12_10h50.42.296_micResp_recorded\recording_micResp_2023-06-12_10h51.39.701.wav,64.47959349997109,64.47959349997109,64.47959349997109,64.47959349997109,64.47959349997109,64.47959349997109,,,,3,001,2023-06-12_10h50.42.296,REPSWITCH_1,2022.2.5,59.983720426992804,
REPSWITCH1/PICTURE_381.png,fresa,speak,yellow,filler,2,F,1,Stim3_Set4,0,10,10,10,,69.1451914999634,,,,,,64.97978339996189,66.14565449999645,66.14565449999645,66.14565449999645,66.14565449999645,66.14565449999645,66.14565449999645,66.14565449999645,0.008536199980881065,2.015618200006429,None,0,,D:\GitHub\experiment1\data/3_REPSWITCH_1_2023-06-12_10h50.42.296_micResp_recorded\recording_micResp_2023-06-12_10h51.44.366.wav,,,,,,,,,,3,001,2023-06-12_10h50.42.296,REPSWITCH_1,2022.2.5,59.983720426992804,
REPSWITCH1/PICTURE_199.png,falda,speak,yellow,nontarget,2,NT,1,Stim5_Set1,0,11,11,11,,73.79419990000315,,,,,,69.64529229997424,70.79452489997493,70.79452489997493,70.79452489997493,70.79452489997493,70.79452489997493,70.79452489997493,70.79452489997493,0.007853600021917373,2.0167251999955624,None,0,,D:\GitHub\experiment1\data/3_REPSWITCH_1_2023-06-12_10h50.42.296_micResp_recorded\recording_micResp_2023-06-12_10h51.49.015.wav,,,,,,,,,,3,001,2023-06-12_10h50.42.296,REPSWITCH_1,2022.2.5,59.983720426992804,
REPSWITCH1/PICTURE_199.png,falda,type,blue,switch,1,T,1,Stim5_Set1,0,12,12,12,,78.44155250000767,,,,,,74.29422819998581,75.42785989999538,75.42785989999538,75.42785989999538,75.42785989999538,75.42785989999538,75.42785989999538,75.42785989999538,0.0025807999772951007,1.9992919999640435,"['f', 'a', 'l', 'd', 'a']",0,falda,D:\GitHub\experiment1\data/3_REPSWITCH_1_2023-06-12_10h50.42.296_micResp_recorded\recording_micResp_2023-06-12_10h51.53.648.wav,78.44155250000767,78.44155250000767,78.44155250000767,78.44155250000767,78.44155250000767,78.44155250000767,"[0.8558703000308014, 1.0240664000157267, 1.1368982000276446, 1.316376600007061, 1.6335515000391752]",,,3,001,2023-06-12_10h50.42.296,REPSWITCH_1,2022.2.5,59.983720426992804,
REPSWITCH1/PICTURE_546.png,puerta,speak,yellow,filler,2,F,1,Stim4_Set4,0,13,13,13,,83.05846349999774,,,,,83.5584516999661,78.94276720000198,80.07592460000888,80.07592460000888,80.07592460000888,80.07592460000888,80.07592460000888,80.07592460000888,80.07592460000888,0.015634800016414374,2.016851900028996,None,0,,D:\GitHub\experiment1\data/3_REPSWITCH_1_2023-06-12_10h50.42.296_micResp_recorded\recording_micResp_2023-06-12_10h51.58.280.wav,,,,,,,,,,3,001,2023-06-12_10h50.42.296,REPSWITCH_1,2022.2.5,59.983720426992804,
REPSWITCH1/PICTURE_235.png,aguja,type,blue,nontarget,1,NT,1,Stim6_Set1,0,14,14,14,,87.69100940000499,,,,,88.19072519999463,83.5584516999661,84.69250509998528,84.69250509998528,84.69250509998528,84.69250509998528,84.69250509998528,84.69250509998528,84.69250509998528,0.006706599961034954,1.9999088000040501,"['v', 'e', 'l', 'o', 'n', 'a']",0,velona,D:\GitHub\experiment1\data/3_REPSWITCH_1_2023-06-12_10h50.42.296_micResp_recorded\recording_micResp_2023-06-12_10h52.02.913.wav,87.69100940000499,87.69100940000499,87.69100940000499,87.69100940000499,87.69100940000499,87.69100940000499,"[1.5979897000361234, 1.7104171999963, 1.8830245000426657, 2.0474342000088654, 2.220299700042233, 2.319808500004001]",,,3,001,2023-06-12_10h50.42.296,REPSWITCH_1,2022.2.5,59.983720426992804,
REPSWITCH1/PICTURE_235.png,aguja,type,blue,repeat,1,T,1,Stim6_Set1,0,15,15,15,,92.40654289996019,,,,,92.90607560001081,88.19072519999463,89.40782299998682,89.40782299998682,89.40782299998682,89.40782299998682,89.40782299998682,89.40782299998682,89.40782299998682,0.002417699957732111,1.9993747000116855,"['v', 'e', 'l', 'o', 'n', 'a']",0,velona,D:\GitHub\experiment1\data/3_REPSWITCH_1_2023-06-12_10h50.42.296_micResp_recorded\recording_micResp_2023-06-12_10h52.07.628.wav,92.40654289996019,92.40654289996019,92.40654289996019,92.40654289996019,92.40654289996019,92.40654289996019,"[0.8936900999979116, 0.9985859000007622, 1.1639846000471152, 1.357994400023017, 1.5344154000049457, 1.616754500020761]",,,3,001,2023-06-12_10h50.42.296,REPSWITCH_1,2022.2.5,59.983720426992804,
REPSWITCH1/PICTURE_636.png,oveja,speak,yellow,filler,2,F,1,Stim5_Set4,0,16,16,16,,97.18866829999024,,,,,,92.90607560001081,94.18922519998159,94.18922519998159,94.18922519998159,94.18922519998159,94.18922519998159,94.18922519998159,94.18922519998159,0.007120400026906282,2.0166955000022426,None,0,,D:\GitHub\experiment1\data/3_REPSWITCH_1_2023-06-12_10h50.42.296_micResp_recorded\recording_micResp_2023-06-12_10h52.12.410.wav,,,,,,,,,,3,001,2023-06-12_10h50.42.296,REPSWITCH_1,2022.2.5,59.983720426992804,
REPSWITCH1/PICTURE_264.png,mano,type,blue,nontarget,1,NT,1,Stim7_Set1,0,17,17,17,,101.88757949997671,,,,,102.38749659998575,97.68857930001104,98.88924739998765,98.88924739998765,98.88924739998765,98.88924739998765,98.88924739998765,98.88924739998765,98.88924739998765,0.006835600011982024,1.9995021999930032,"['m', 'a', 'n', 'o']",0,mano,D:\GitHub\experiment1\data/3_REPSWITCH_1_2023-06-12_10h50.42.296_micResp_recorded\recording_micResp_2023-06-12_10h52.17.109.wav,101.88757949997671,101.88757949997671,101.88757949997671,101.88757949997671,101.88757949997671,101.88757949997671,"[0.9058053999906406, 1.0083328000037, 1.2047097999602556, 1.3507749999989755]",,,3,001,2023-06-12_10h50.42.296,REPSWITCH_1,2022.2.5,59.983720426992804,
REPSWITCH1/PICTURE_264.png,mano,type,blue,repeat,1,T,1,Stim7_Set1,0,18,18,18,,106.48644730000524,,,,,106.9862292999751,102.38749659998575,103.48770279996097,103.48770279996097,103.48770279996097,103.48770279996097,103.48770279996097,103.48770279996097,103.48770279996097,0.002512599981855601,1.9996140000293963,"['m', 'a', 'n', 'o']",0,mano,D:\GitHub\experiment1\data/3_REPSWITCH_1_2023-06-12_10h50.42.296_micResp_recorded\recording_micResp_2023-06-12_10h52.21.707.wav,106.48644730000524,106.48644730000524,106.48644730000524,106.48644730000524,106.48644730000524,106.48644730000524,"[0.6113355000270531, 0.7660551000153646, 0.895308900042437, 1.0631188999977894]",,,3,001,2023-06-12_10h50.42.296,REPSWITCH_1,2022.2.5,59.983720426992804,
REPSWITCH1/PICTURE_545.png,braga,speak,yellow,filler,2,F,1,Stim6_Set4,0,19,19,19,,111.28521399997408,,,,,111.7856693000067,106.9862292999751,108.2872086999705,108.2872086999705,108.2872086999705,108.2872086999705,108.2872086999705,108.2872086999705,108.2872086999705,0.006648699985817075,2.0001049999846146,None,0,,D:\GitHub\experiment1\data/3_REPSWITCH_1_2023-06-12_10h50.42.296_micResp_recorded\recording_micResp_2023-06-12_10h52.26.507.wav,,,,,,,,,,3,001,2023-06-12_10h50.42.296,REPSWITCH_1,2022.2.5,59.983720426992804,
REPSWITCH1/PICTURE_271.png,conejo,type,blue,nontarget,1,NT,1,Stim8_Set1,0,20,20,20,,116.1842040999909,,,,,,111.7856693000067,113.16918339999393,113.16918339999393,113.16918339999393,113.16918339999393,113.16918339999393,113.16918339999393,113.16918339999393,0.007242799969390035,2.000495599990245,"['r', 'a', 'b', 'b', 'i', 't']",0,rabbit,D:\GitHub\experiment1\data/3_REPSWITCH_1_2023-06-12_10h50.42.296_micResp_recorded\recording_micResp_2023-06-12_10h52.31.405.wav,,,,,,,"[1.0084905000403523, 1.12392570002703, 1.2899699000408873, 1.4661958999931812, 1.5597852999926545, 1.6730628000223078]",,,3,001,2023-06-12_10h50.42.296,REPSWITCH_1,2022.2.5,59.983720426992804,
REPSWITCH1/PICTURE_271.png,conejo,speak,yellow,switch,2,T,1,Stim8_Set1,0,21,21,21,,120.88355759996921,,,,,,116.6848301999853,117.88442489999579,117.88442489999579,117.88442489999579,117.88442489999579,117.88442489999579,117.88442489999579,117.88442489999579,0.002898800012189895,2.000484600022901,None,0,,D:\GitHub\experiment1\data/3_REPSWITCH_1_2023-06-12_10h50.42.296_micResp_recorded\recording_micResp_2023-06-12_10h52.36.104.wav,,,,,,,,,,3,001,2023-06-12_10h50.42.296,REPSWITCH_1,2022.2.5,59.983720426992804,
REPSWITCH1/PICTURE_8.png,pierna,type,blue,filler,1,F,1,Stim7_Set4,0,22,22,22,,125.56494819995714,,,,,,121.39992399996845,122.55040959996404,122.55040959996404,122.55040959996404,122.55040959996404,122.55040959996404,122.55040959996404,122.55040959996404,0.0065818000002764165,2.0001381000038236,"['p', 'i', 'e', 'r', 'n', 'a']",0,pierna,D:\GitHub\experiment1\data/3_REPSWITCH_1_2023-06-12_10h50.42.296_micResp_recorded\recording_micResp_2023-06-12_10h52.40.786.wav,,,,,,,"[1.5217923000454903, 1.6917470000335015, 1.7805695999995805, 1.919318700034637, 2.020100200024899, 2.090010700048879]",,,3,001,2023-06-12_10h50.42.296,REPSWITCH_1,2022.2.5,59.983720426992804,
REPSWITCH1/PICTURE_91.png,boca,type,blue,filler,1,F,1,Stim8_Set4,0,23,23,23,,130.2637679000036,,,,,,126.06516790000023,127.26456769998185,127.26456769998185,127.26456769998185,127.26456769998185,127.26456769998185,127.26456769998185,127.26456769998185,0.00829999998677522,2.016496099997312,"['b', 'o', 'v', 'backspace', 'c', 'a']",0,boca,D:\GitHub\experiment1\data/3_REPSWITCH_1_2023-06-12_10h50.42.296_micResp_recorded\recording_micResp_2023-06-12_10h52.45.485.wav,,,,,,,"[1.0498493000050075, 1.1498006000183523, 1.2614330000360496, 1.8000945000094362, 1.903040700010024, 1.9841171000152826]",,,3,001,2023-06-12_10h50.42.296,REPSWITCH_1,2022.2.5,59.983720426992804,
REPSWITCH1/PICTURE_128.png,muñeca,speak,yellow,filler,2,F,2,Stim1_Set1,0,24,24,24,,134.9448736999766,,,,,,130.76387039996916,131.9149845999782,131.9149845999782,131.9149845999782,131.9149845999782,131.9149845999782,131.9149845999782,131.9149845999782,0.0025059999898076057,2.0008058000239544,None,0,,D:\GitHub\experiment1\data/3_REPSWITCH_1_2023-06-12_10h50.42.296_micResp_recorded\recording_micResp_2023-06-12_10h52.50.151.wav,,,,,,,,,,3,001,2023-06-12_10h50.42.296,REPSWITCH_1,2022.2.5,59.983720426992804,
REPSWITCH1/PICTURE_16.png,cazador,type,blue,nontarget,1,NT,2,Stim1_Set2,0,25,25,25,,139.79524129995843,,,,,140.2950594999711,135.4294646999915,136.81263389997184,136.81263389997184,136.81263389997184,136.81263389997184,136.81263389997184,136.81263389997184,136.81263389997184,0.007945899968035519,2.0172057999880053,"['c', 'a', 'z', 'a', 'd', 'o', 'r']",0,cazador,D:\GitHub\experiment1\data/3_REPSWITCH_1_2023-06-12_10h50.42.296_micResp_recorded\recording_micResp_2023-06-12_10h52.55.017.wav,,,,,,,"[1.1124393999925815, 1.2289194999611937, 1.7544086999841966, 1.8250478999689221, 2.027421400009189, 2.104008399997838, 2.493796199967619]",,,3,001,2023-06-12_10h50.42.296,REPSWITCH_1,2022.2.5,59.983720426992804,
REPSWITCH1/PICTURE_16.png,cazador,type,blue,repeat,1,T,2,Stim1_Set2,0,26,26,26,,144.3603190999711,,,,,144.8607247999753,140.2950594999711,141.36250829999335,141.36250829999335,141.36250829999335,141.36250829999335,141.36250829999335,141.36250829999335,141.36250829999335,0.00284620001912117,1.9995737000135705,"['c', 'a', 'z', 'a', 'd', 'o', 'r']",0,cazador,D:\GitHub\experiment1\data/3_REPSWITCH_1_2023-06-12_10h50.42.296_micResp_recorded\recording_micResp_2023-06-12_10h52.59.582.wav,144.3603190999711,144.3603190999711,144.3603190999711,144.3603190999711,144.3603190999711,144.3603190999711,"[0.909805100003723, 1.0348614999675192, 1.2161808999953791, 1.4074493999942206, 1.5719587999628857, 1.682691199996043, 1.8263193999882787]",,,3,001,2023-06-12_10h50.42.296,REPSWITCH_1,2022.2.5,59.983720426992804,
REPSWITCH1/PICTURE_142.png,vaso,speak,yellow,filler,2,F,2,Stim2_Set1,0,27,27,27,,149.04277880000882,,,,,149.54294799995841,144.8607247999753,146.04437680001138,146.04437680001138,146.04437680001138,146.04437680001138,146.04437680001138,146.04437680001138,146.04437680001138,0.0022566000116057694,1.9998551000026055,None,0,,D:\GitHub\experiment1\data/3_REPSWITCH_1_2023-06-12_10h50.42.296_micResp_recorded\recording_micResp_2023-06-12_10h53.04.264.wav,149.04277880000882,149.04277880000882,149.04277880000882,149.04277880000882,149.04277880000882,149.04277880000882,,,,3,001,2023-06-12_10h50.42.296,REPSWITCH_1,2022.2.5,59.983720426992804,
REPSWITCH1/PICTURE_175.png,pintor,type,blue,nontarget,1,NT,2,Stim2_Set2,0,28,28,28,,153.59174419997726,,,,,154.09130249998998,149.54294799995841,150.59340479999082,150.59340479999082,150.59340479999082,150.59340479999082,150.59340479999082,150.59340479999082,150.59340479999082,0.0068777999840676785,2.0001467000111006,"['o', 'i', 'n', 't', 'o', 'r']",0,ointor,D:\GitHub\experiment1\data/3_REPSWITCH_1_2023-06-12_10h50.42.296_micResp_recorded\recording_micResp_2023-06-12_10h53.08.813.wav,,,,,,,"[0.8615400000126101, 1.0040843000169843, 1.2727913000271656, 1.3494398000184447, 1.4999076999956742, 1.579145600029733]",,,3,001,2023-06-12_10h50.42.296,REPSWITCH_1,2022.2.5,59.983720426992804,
REPSWITCH1/PICTURE_175.png,pintor,type,blue,repeat,1,T,2,Stim2_Set2,0,29,29,29,,158.12378159997752,,,,,158.62395039998228,154.09130249998998,155.12533309997525,155.12533309997525,155.12533309997525,155.12533309997525,155.12533309997525,155.12533309997525,155.12533309997525,0.0026123999850824475,2.000454799970612,"['p', 'i', 't', 'n', 'o', 'r']",0,pitnor,D:\GitHub\experiment1\data/3_REPSWITCH_1_2023-06-12_10h50.42.296_micResp_recorded\recording_micResp_2023-06-12_10h53.13.346.wav,158.12378159997752,158.12378159997752,158.12378159997752,158.12378159997752,158.12378159997752,158.12378159997752,"[0.9910663000191562, 1.1847309000440873, 1.434834800020326, 1.4787583000143059, 1.7196894000517204, 1.8415028000017628]",,,3,001,2023-06-12_10h50.42.296,REPSWITCH_1,2022.2.5,59.983720426992804,
REPSWITCH1/PICTURE_30.png,granja,type,blue,nontarget,1,NT,2,Stim3_Set2,0,30,30,30,,162.83953800000018,,,,,,158.62395039998228,159.8402056999621,159.8402056999621,159.8402056999621,159.8402056999621,159.8402056999621,159.8402056999621,159.8402056999621,0.007682800001930445,2.016616100037936,"['f', 'a', 'r', 'm']",0,farm,D:\GitHub\experiment1\data/3_REPSWITCH_1_2023-06-12_10h50.42.296_micResp_recorded\recording_micResp_2023-06-12_10h53.18.061.wav,,,,,,,"[1.4295773999765515, 1.58514409995405, 1.6923665999784134, 1.765600099985022]",,,3,001,2023-06-12_10h50.42.296,REPSWITCH_1,2022.2.5,59.983720426992804,
REPSWITCH1/PICTURE_30.png,granja,speak,yellow,switch,2,T,2,Stim3_Set2,0,31,31,31,,167.5383445000043,,,,,168.0381703999592,163.33945349999703,164.5403351999703,164.5403351999703,164.5403351999703,164.5403351999703,164.5403351999703,164.5403351999703,164.5403351999703,0.003522499988321215,2.0165131999528967,None,0,,D:\GitHub\experiment1\data/3_REPSWITCH_1_2023-06-12_10h50.42.296_micResp_recorded\recording_micResp_2023-06-12_10h53.22.760.wav,167.5383445000043,167.5383445000043,167.5383445000043,167.5383445000043,167.5383445000043,167.5383445000043,,,,3,001,2023-06-12_10h50.42.296,REPSWITCH_1,2022.2.5,59.983720426992804,
REPSWITCH1/PICTURE_319.png,vaca,speak,yellow,nontarget,2,NT,2,Stim4_Set2,0,32,32,32,,172.15463810000801,,,,,,168.0381703999592,169.1543098000111,169.1543098000111,169.1543098000111,169.1543098000111,169.1543098000111,169.1543098000111,169.1543098000111,0.007696000044234097,2.0164555000374094,None,0,,D:\GitHub\experiment1\data/3_REPSWITCH_1_2023-06-12_10h50.42.296_micResp_recorded\recording_micResp_2023-06-12_10h53.27.375.wav,,,,,,,,,,3,001,2023-06-12_10h50.42.296,REPSWITCH_1,2022.2.5,59.983720426992804,
REPSWITCH1/PICTURE_319.png,vaca,type,blue,switch,1,T,2,Stim4_Set2,0,33,33,33,,176.8692211000016,,,,,177.36925839999458,172.65383809997002,173.87116350000724,173.87116350000724,173.87116350000724,173.87116350000724,173.87116350000724,173.87116350000724,173.87116350000724,0.002362700004596263,2.0005967000033706,"['v', 'a', 'c', 'a']",0,vaca,D:\GitHub\experiment1\data/3_REPSWITCH_1_2023-06-12_10h50.42.296_micResp_recorded\recording_micResp_2023-06-12_10h53.32.091.wav,,,,,,,"[0.4394149999716319, 0.5158950000186451, 1.693347399996128, 1.7871052999980748]",,,3,001,2023-06-12_10h50.42.296,REPSWITCH_1,2022.2.5,59.983720426992804,
REPSWITCH1/PICTURE_152.png,caracol,speak,yellow,filler,2,F,2,Stim3_Set1,0,34,34,34,,181.48491759999888,,,,,181.9851071999874,177.36925839999458,178.4866087999544,178.4866087999544,178.4866087999544,178.4866087999544,178.4866087999544,178.4866087999544,178.4866087999544,0.0027190999826416373,1.9993474999791943,None,0,,D:\GitHub\experiment1\data/3_REPSWITCH_1_2023-06-12_10h50.42.296_micResp_recorded\recording_micResp_2023-06-12_10h53.36.707.wav,181.48491759999888,181.48491759999888,181.48491759999888,181.48491759999888,181.48491759999888,181.48491759999888,,,,3,001,2023-06-12_10h50.42.296,REPSWITCH_1,2022.2.5,59.983720426992804,
REPSWITCH1/PICTURE_320.png,iglesia,type,blue,nontarget,1,NT,2,Stim5_Set2,0,35,35,35,,186.13381719996687,,,,,186.63380249997135,181.9851071999874,183.13558309996733,183.13558309996733,183.13558309996733,183.13558309996733,183.13558309996733,183.13558309996733,183.13558309996733,0.007152599981054664,2.000540999986697,"['i', 'g', 'l', 'e', 's', 'i', 'a']",0,iglesia,D:\GitHub\experiment1\data/3_REPSWITCH_1_2023-06-12_10h50.42.296_micResp_recorded\recording_micResp_2023-06-12_10h53.41.355.wav,186.13381719996687,186.13381719996687,186.13381719996687,186.13381719996687,186.13381719996687,186.13381719996687,"[0.9526044999947771, 1.2951739000272937, 1.711453200026881, 1.816608500026632, 1.990120900038164, 2.0959010000224225, 2.243747300002724]",,,3,001,2023-06-12_10h50.42.296,REPSWITCH_1,2022.2.5,59.983720426992804,
REPSWITCH1/PICTURE_320.png,iglesia,speak,yellow,switch,2,T,2,Stim5_Set2,0,36,36,36,,190.74963400000706,,,,,191.24948569998378,186.63380249997135,187.7511378999916,187.7511378999916,187.7511378999916,187.7511378999916,187.7511378999916,187.7511378999916,187.7511378999916,0.003368500038050115,1.9998250000062399,None,0,,D:\GitHub\experiment1\data/3_REPSWITCH_1_2023-06-12_10h50.42.296_micResp_recorded\recording_micResp_2023-06-12_10h53.45.971.wav,190.74963400000706,190.74963400000706,190.74963400000706,190.74963400000706,190.74963400000706,190.74963400000706,,,,3,001,2023-06-12_10h50.42.296,REPSWITCH_1,2022.2.5,59.983720426992804,
REPSWITCH1/PICTURE_19.png,pavo,type,blue,filler,1,F,2,Stim4_Set1,0,37,37,37,,195.68177729996387,,,,,196.1813875999651,191.24948569998378,192.6832366999588,192.6832366999588,192.6832366999588,192.6832366999588,192.6832366999588,192.6832366999588,192.6832366999588,0.0029594999505206943,1.9997049999656156,"['p', 'a', 'v', 'o']",0,pavo,D:\GitHub\experiment1\data/3_REPSWITCH_1_2023-06-12_10h50.42.296_micResp_recorded\recording_micResp_2023-06-12_10h53.50.903.wav,195.68177729996387,195.68177729996387,195.68177729996387,195.68177729996387,195.68177729996387,195.68177729996387,"[1.0287901000119746, 1.078945500019472, 1.4745970999938436, 1.5618084999732673]",,,3,001,2023-06-12_10h50.42.296,REPSWITCH_1,2022.2.5,59.983720426992804,
