image,correctAns,respModal,frameColor,repSwitch,sequence,target,set,stimulus,order,psychopy_order,trialsREPSWITCH.thisRepN,trialsREPSWITCH.thisTrialN,trialsREPSWITCH.thisN,trialsREPSWITCH.thisIndex,textWelcome.started,textBlank500.started,textboxInstrMain1.started,textboxInstrMain1_2.started,textboxInstrMain1_3.started,keyInstrMain.started,keyInstrMain.keys,keyInstrMain.rt,textboxInstrMain2.started,textboxInstrMain2_2.started,textboxInstrMain2_3.started,textboxInstrMain2_4.started,textboxInstrMain2_5.started,textboxInstrMain2_6.started,textboxInstrMain2_7.started,textboxInstrMain2_8.started,textboxInstrMain2_9.started,textboxInstrMain2_10.started,textboxInstrMain2_11.started,textboxInstrMain2_12.started,keyInstrMain2.started,keyInstrMain2.keys,keyInstrMain2.rt,textBlank500.stopped,fixationITI.started,fixationITI.stopped,polygonColour.started,polygonWhite.started,imageObject.started,polygonType.started,textInput.started,keyResp.started,micResp.started,keyResp.keys,keyResp.corr,subjResponse,keyPause.keys,keyResp.rt,polygonColour.stopped,polygonWhite.stopped,imageObject.stopped,polygonType.stopped,textInput.stopped,keyResp.stopped,micResp.stopped,textboxPause.started,keyPause.started,textboxPause.stopped,keyPause.rt,participant,session,date,expName,psychopyVersion,frameRate,
REPSWITCH1/PICTURE_152.png,caracol,type,darkblue,nontarget,1,NT,2,Stim2_Set2,29,28,0,28,28,28,,152.37997770006768,,,,,,,,,,,,,,,,,,,,,,,148.21390450000763,149.38025139993988,149.38025139993988,149.38025139993988,149.38025139993988,149.38025139993988,149.38025139993988,149.38025139993988,0.002742899814620614,"['c', 'a', 's', 'a', 'd', 'o', 'r']",0,casador,None,"[1.038096300093457, 1.1238672998733819, 2.205710999900475, 2.3008437999524176, 2.432734499918297, 2.5509770999196917, 2.6706014999654144]",,,,,,,,,,,,585247,001,2023-07-03_15h44.23.767,REPSWITCH1_v2022.2.4,2022.2.4,60.00081604525178,
REPSWITCH1/PICTURE_152.png,caracol,type,darkblue,repeat,1,T,2,Stim2_Set2,30,29,0,29,29,29,,157.09414530009963,,,,,,,,,,,,,,,,,,,,,,,152.87993529997766,154.08074240013957,154.08074240013957,154.08074240013957,154.08074240013957,154.08074240013957,154.08074240013957,154.08074240013957,0.002580700209364295,"['c', 'a', 'r', 'a', 'c', 'l', 'o', 'backspace', 'backspace', 'o']",0,caraco,None,"[0.8383637999650091, 0.8947034999728203, 1.073357200017199, 1.166470899945125, 1.3504113999661058, 1.6738962000235915, 1.8117953001055866, 2.3133960999548435, 2.577803800115362, 2.892128000035882]",157.09414530009963,157.09414530009963,157.09414530009963,157.09414530009963,157.09414530009963,157.09414530009963,2.999900900060311,,,,,585247,001,2023-07-03_15h44.23.767,REPSWITCH1_v2022.2.4,2022.2.4,60.00081604525178,
REPSWITCH1/PICTURE_264.png,mano,type,darkblue,nontarget,1,NT,2,Stim3_Set2,31,30,0,30,30,30,,161.77758190012537,,,,,,,,,,,,,,,,,,,,,,,157.5952614999842,158.7632784000598,158.7632784000598,158.7632784000598,158.7632784000598,158.7632784000598,158.7632784000598,158.7632784000598,0.0026718999724835157,"['m', 'a', 'n', 'o']",0,mano,None,"[0.7510174999479204, 0.8655504998750985, 1.0214136999566108, 1.1256083000916988]",,,,,,,,,,,,585247,001,2023-07-03_15h44.23.767,REPSWITCH1_v2022.2.4,2022.2.4,60.00081604525178,
REPSWITCH1/PICTURE_264.png,mano,speak,yellow,switch,2,T,2,Stim3_Set2,32,31,0,31,31,31,,166.34336469997652,,,,,,,,,,,,,,,,,,,,,,,162.27752320002764,163.3438667000737,163.3438667000737,163.3438667000737,163.3438667000737,163.3438667000737,163.3438667000737,163.3438667000737,0.002585700014606118,None,0,,None,,,,,,,,,,,,,585247,001,2023-07-03_15h44.23.767,REPSWITCH1_v2022.2.4,2022.2.4,60.00081604525178,
REPSWITCH1/PICTURE_517.png,cuerda,speak,yellow,nontarget,2,NT,2,Stim4_Set2,33,32,0,32,32,32,,171.04203899996355,,,,,,,,,,,,,,,,,,,,,,171.54171789996326,166.84341720002703,168.0598675000947,168.0598675000947,168.0598675000947,168.0598675000947,168.0598675000947,168.0598675000947,168.0598675000947,0.0025472999550402164,"['c', 'u', 'backspace', 'backspace']",0,,None,"[0.9886227999813855, 1.1294925999827683, 1.607085700146854, 1.767903900006786]",,,,,,,,,,,,585247,001,2023-07-03_15h44.23.767,REPSWITCH1_v2022.2.4,2022.2.4,60.00081604525178,
REPSWITCH1/PICTURE_517.png,cuerda,type,darkblue,switch,1,T,2,Stim4_Set2,34,33,0,33,33,33,,175.67282340000384,,,,,,,,,,,,,,,,,,,,,,,171.54171789996326,172.65961050009355,172.65961050009355,172.65961050009355,172.65961050009355,172.65961050009355,172.65961050009355,172.65961050009355,0.002549300203099847,"['c', 'u', 'e', 'r', 'd', 'a']",0,cuerda,None,"[0.7676153001375496, 0.9371202001348138, 1.0534912999719381, 1.142905900022015, 1.348241199972108, 1.4125292000826448]",175.67282340000384,175.67282340000384,175.67282340000384,175.67282340000384,175.67282340000384,175.67282340000384,2.9997180001810193,,,,,585247,001,2023-07-03_15h44.23.767,REPSWITCH1_v2022.2.4,2022.2.4,60.00081604525178,
REPSWITCH1/PICTURE_135.png,traje,speak,yellow,filler,2,F,2,Stim3_Set1,35,34,0,34,34,34,,180.40625580004416,,,,,,,,,,,,,,,,,,,,,,180.906457999954,176.17414000001736,177.4081276000943,177.4081276000943,177.4081276000943,177.4081276000943,177.4081276000943,177.4081276000943,177.4081276000943,0.0024351999163627625,None,0,,None,,180.40625580004416,180.40625580004416,180.40625580004416,180.40625580004416,180.40625580004416,180.40625580004416,2.999238000018522,,,,,585247,001,2023-07-03_15h44.23.767,REPSWITCH1_v2022.2.4,2022.2.4,60.00081604525178,
REPSWITCH1/PICTURE_30.png,granja,type,darkblue,nontarget,1,NT,2,Stim5_Set2,36,35,0,35,35,35,,185.1888208000455,,,,,,,,,,,,,,,,,,,,,,,180.906457999954,182.52228139992803,182.52228139992803,182.52228139992803,182.52228139992803,182.52228139992803,182.52228139992803,182.52228139992803,0.35412689996883273,"['g', 'r', 'n', 'a', 'backspace', 'backspace']",0,gr,None,"[0.9038545000366867, 1.03588470001705, 1.3754642000421882, 1.8347118999809027, 2.1582895999308676, 2.314968999940902]",,,,,,,,,,,,585247,001,2023-07-03_15h44.23.767,REPSWITCH1_v2022.2.4,2022.2.4,60.00081604525178,
REPSWITCH1/PICTURE_30.png,granja,speak,yellow,switch,2,T,2,Stim5_Set2,37,36,0,36,36,36,,189.85423530009575,,,,,,,,,,,,,,,,,,,,,,190.35385129996575,185.68858060007915,186.87174710002728,186.87174710002728,186.87174710002728,186.87174710002728,186.87174710002728,186.87174710002728,186.87174710002728,0.0033813000191003084,None,0,,None,,,,,,,,,,,,,585247,001,2023-07-03_15h44.23.767,REPSWITCH1_v2022.2.4,2022.2.4,60.00081604525178,
REPSWITCH1/PICTURE_128.png,muñeca,type,darkblue,filler,1,F,2,Stim4_Set1,38,37,0,37,37,37,,194.55309440009296,,,,,,,,,,,,,,,,,,,,,,195.05281680007465,190.35385129996575,191.56998950010166,191.56998950010166,191.56998950010166,191.56998950010166,191.56998950010166,191.56998950010166,191.56998950010166,0.002623999956995249,"['m', 'u', 'n', 'e', 'a', 'c']",0,muneac,None,"[0.7682236998807639, 0.9753775000572205, 1.1829557998571545, 1.2549888000357896, 1.5098889998625964, 1.5855549999978393]",,,,,,,,,,,,585247,001,2023-07-03_15h44.23.767,REPSWITCH1_v2022.2.4,2022.2.4,60.00081604525178,
REPSWITCH1/PICTURE_19.png,pavo,type,darkblue,filler,1,F,2,Stim5_Set1,39,38,0,38,38,38,,199.1021294000093,,,,,,,,,,,,,,,,,,,,,,199.60195740009658,195.05281680007465,196.119066900108,196.119066900108,196.119066900108,196.119066900108,196.119066900108,196.119066900108,196.119066900108,0.003199000144377351,"['p', 'a', 'v', 'o']",0,pavo,None,"[1.310241000028327, 1.4295254000462592, 1.6378172000404447, 1.7267680999357253]",,,,,,,,,,,,585247,001,2023-07-03_15h44.23.767,REPSWITCH1_v2022.2.4,2022.2.4,60.00081604525178,
