image,correctAns,respModal,frameColor,repSwitch,sequence,target,set,block,list,exp_version,stimulus,baseline,baseline_condition,trial_no,psychopy_trial,Column1,trialsREPSWITCH.thisRepN,trialsREPSWITCH.thisTrialN,trialsREPSWITCH.thisN,trialsREPSWITCH.thisIndex,textWelcome.started,textboxInstrMain1.started,textboxInstrMain1_2.started,textboxInstrMain1_3.started,keyInstrMain.started,keyInstrMain.keys,keyInstrMain.rt,textboxInstrMain2.started,textboxInstrMain2_2.started,textboxInstrMain2_3.started,textboxInstrMain2_4.started,textboxInstrMain2_5.started,textboxInstrMain2_6.started,textboxInstrMain2_7.started,textboxInstrMain2_8.started,textboxInstrMain2_9.started,textboxInstrMain2_10.started,textboxInstrMain2_11.started,textboxInstrMain2_12.started,keyInstrMain2.started,keyInstrMain2.keys,keyInstrMain2.rt,textBlank500.started,fixationITI.started,fixationITI.stopped,polygonColour.started,polygonWhite.started,imageObject.started,polygonType.started,textInput.started,keyResp.started,micRespv1l1.started,keyResp.keys,keyResp.corr,keyResp.rt,subjResponse,micRespv1l1.clip,textBlankLoop.started,keyPause.keys,textBlankLoop.stopped,polygonColour.stopped,polygonWhite.stopped,imageObject.stopped,polygonType.stopped,textInput.stopped,keyResp.stopped,textboxPause.started,keyPause.started,participant,session,date,expName,psychopyVersion,frameRate,
REPSWITCH1/PICTURE_30.png,granja,type,darkblue,nontarget,1,NT,2,1,1,1,Stim5_Set2,1,repeat,39,38,39,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,185.3387684999998,186.4557405999999,186.4557405999999,186.4557405999999,186.4557405999999,186.4557405999999,186.4557405999999,186.4557405999999,0.005785299999843119,None,0,,,C:\2023\REPSWITCH12092023\REPSWITCH_excgange\REPSWITCH_excgange\data/231845_REPSWITCH1_version1_list1_2023-09-15_12h32.21.379_micRespv1l1_recorded\recording_micRespv1l1_2023-09-15_12h35.26.470.wav,189.47637970000005,None,189.97618209999973,,,,,,,,,231845,001,2023-09-15_12h32.21.379,REPSWITCH1_version1_list1,2022.2.4,355.8123730212573,
REPSWITCH1/PICTURE_30.png,granja,speak,gold,switch,2,T,2,1,1,1,Stim5_Set2,0,None,40,39,40,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,189.97618209999973,191.04251079999995,191.04251079999995,191.04251079999995,191.04251079999995,191.04251079999995,191.04251079999995,191.04251079999995,0.002104199999848788,None,0,,,C:\2023\REPSWITCH12092023\REPSWITCH_excgange\REPSWITCH_excgange\data/231845_REPSWITCH1_version1_list1_2023-09-15_12h32.21.379_micRespv1l1_recorded\recording_micRespv1l1_2023-09-15_12h35.31.061.wav,194.06658530000004,None,194.56637950000004,194.06658530000004,194.06658530000004,194.06658530000004,194.06658530000004,194.06658530000004,194.06658530000004,,,231845,001,2023-09-15_12h32.21.379,REPSWITCH1_version1_list1,2022.2.4,355.8123730212573,
REPSWITCH1/PICTURE_142.png,vaso,type,darkblue,filler,1,F,2,1,1,1,Stim7_Set1,0,None,41,40,41,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,194.56637950000004,195.6688362,195.6688362,195.6688362,195.6688362,195.6688362,195.6688362,195.6688362,0.0012962000000698026,None,0,,,C:\2023\REPSWITCH12092023\REPSWITCH_excgange\REPSWITCH_excgange\data/231845_REPSWITCH1_version1_list1_2023-09-15_12h32.21.379_micRespv1l1_recorded\recording_micRespv1l1_2023-09-15_12h35.35.695.wav,198.70399279999992,None,,198.70399279999992,198.70399279999992,198.70399279999992,198.70399279999992,198.70399279999992,198.70399279999992,,,231845,001,2023-09-15_12h32.21.379,REPSWITCH1_version1_list1,2022.2.4,355.8123730212573,
REPSWITCH1/PICTURE_19.png,pavo,speak,gold,filler,2,F,2,1,1,1,Stim5_Set1,1,switch,42,41,42,0,41,41,41,,,,,,,,,,,,,,,,,,,,,,,,199.20379139999977,200.20624539999972,200.20624539999972,200.20624539999972,200.20624539999972,200.20624539999972,200.20624539999972,200.20624539999972,0.0017127000000982662,None,0,,,C:\2023\REPSWITCH12092023\REPSWITCH_excgange\REPSWITCH_excgange\data/231845_REPSWITCH1_version1_list1_2023-09-15_12h32.21.379_micRespv1l1_recorded\recording_micRespv1l1_2023-09-15_12h35.40.224.wav,203.23031309999988,None,203.7301210999999,203.23031309999988,203.23031309999988,203.23031309999988,203.23031309999988,203.23031309999988,203.23031309999988,,,231845,001,2023-09-15_12h32.21.379,REPSWITCH1_version1_list1,2022.2.4,355.8123730212573,
REPSWITCH1/PICTURE_552.png,manzana,speak,gold,nontarget,2,NT,2,1,1,1,Stim6_Set2,1,repeat,43,42,43,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,203.7301210999999,204.76389319999998,204.76389319999998,204.76389319999998,204.76389319999998,204.76389319999998,204.76389319999998,204.76389319999998,0.005830500000229222,None,0,,,C:\2023\REPSWITCH12092023\REPSWITCH_excgange\REPSWITCH_excgange\data/231845_REPSWITCH1_version1_list1_2023-09-15_12h32.21.379_micRespv1l1_recorded\recording_micRespv1l1_2023-09-15_12h35.44.777.wav,207.7845997999998,None,,,,,,,,,,231845,001,2023-09-15_12h32.21.379,REPSWITCH1_version1_list1,2022.2.4,355.8123730212573,
REPSWITCH1/PICTURE_552.png,manzana,speak,gold,repeat,2,T,2,1,1,1,Stim6_Set2,0,None,44,43,44,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,,208.28422899999987,209.35333119999996,209.35333119999996,209.35333119999996,209.35333119999996,209.35333119999996,209.35333119999996,209.35333119999996,0.0016165000001819863,None,0,,,C:\2023\REPSWITCH12092023\REPSWITCH_excgange\REPSWITCH_excgange\data/231845_REPSWITCH1_version1_list1_2023-09-15_12h32.21.379_micRespv1l1_recorded\recording_micRespv1l1_2023-09-15_12h35.49.371.wav,212.37740269999995,None,212.877203,212.37740269999995,212.37740269999995,212.37740269999995,212.37740269999995,212.37740269999995,212.37740269999995,,,231845,001,2023-09-15_12h32.21.379,REPSWITCH1_version1_list1,2022.2.4,355.8123730212573,
REPSWITCH1/PICTURE_16.png,cazador,type,darkblue,filler,1,F,2,1,1,1,Stim6_Set1,0,None,45,44,45,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,212.877203,213.99735310000005,213.99735310000005,213.99735310000005,213.99735310000005,213.99735310000005,213.99735310000005,213.99735310000005,0.0015543999998044455,None,0,,,C:\2023\REPSWITCH12092023\REPSWITCH_excgange\REPSWITCH_excgange\data/231845_REPSWITCH1_version1_list1_2023-09-15_12h32.21.379_micRespv1l1_recorded\recording_micRespv1l1_2023-09-15_12h35.54.009.wav,217.01496020000013,None,217.51461849999987,,,,,,,,,231845,001,2023-09-15_12h32.21.379,REPSWITCH1_version1_list1,2022.2.4,355.8123730212573,
REPSWITCH1/PICTURE_446.png,cerdo,speak,gold,nontarget,2,NT,2,1,1,1,Stim7_Set2,1,switch,46,45,46,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,,217.51461849999987,218.59016220000012,218.59016220000012,218.59016220000012,218.59016220000012,218.59016220000012,218.59016220000012,218.59016220000012,0.0055723000000398315,None,0,,,C:\2023\REPSWITCH12092023\REPSWITCH_excgange\REPSWITCH_excgange\data/231845_REPSWITCH1_version1_list1_2023-09-15_12h32.21.379_micRespv1l1_recorded\recording_micRespv1l1_2023-09-15_12h35.58.603.wav,221.61074580000013,None,,,,,,,,,,231845,001,2023-09-15_12h32.21.379,REPSWITCH1_version1_list1,2022.2.4,355.8123730212573,
REPSWITCH1/PICTURE_446.png,cerdo,speak,gold,repeat,2,T,2,1,1,1,Stim7_Set2,0,None,47,46,47,0,46,46,46,,,,,,,,,,,,,,,,,,,,,,,,222.11037570000008,223.1967381999998,223.1967381999998,223.1967381999998,223.1967381999998,223.1967381999998,223.1967381999998,223.1967381999998,0.0015069000000949018,None,0,,,C:\2023\REPSWITCH12092023\REPSWITCH_excgange\REPSWITCH_excgange\data/231845_REPSWITCH1_version1_list1_2023-09-15_12h32.21.379_micRespv1l1_recorded\recording_micRespv1l1_2023-09-15_12h36.03.211.wav,226.21740929999987,None,226.7172458,,,,,,,,,231845,001,2023-09-15_12h32.21.379,REPSWITCH1_version1_list1,2022.2.4,355.8123730212573,
REPSWITCH1/PICTURE_590.png,escoba,type,darkblue,filler,1,F,2,1,1,1,Extra3,0,None,48,47,48,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,226.7172458,227.7649035999998,227.7649035999998,227.7649035999998,227.7649035999998,227.7649035999998,227.7649035999998,227.7649035999998,0.004076499999882799,None,0,,,C:\2023\REPSWITCH12092023\REPSWITCH_excgange\REPSWITCH_excgange\data/231845_REPSWITCH1_version1_list1_2023-09-15_12h32.21.379_micRespv1l1_recorded\recording_micRespv1l1_2023-09-15_12h36.07.779.wav,230.7881695000001,None,231.28799729999992,,,,,,,,,231845,001,2023-09-15_12h32.21.379,REPSWITCH1_version1_list1,2022.2.4,355.8123730212573,
REPSWITCH1/PICTURE_169.png,espalda,speak,gold,filler,2,F,2,1,1,1,Stim8_Set1,0,None,49,48,49,0,48,48,48,,,,,,,,,,,,,,,,,,,,,,,,231.28799729999992,232.38263400000005,232.38263400000005,232.38263400000005,232.38263400000005,232.38263400000005,232.38263400000005,232.38263400000005,0.0013536999999814725,None,0,,,C:\2023\REPSWITCH12092023\REPSWITCH_excgange\REPSWITCH_excgange\data/231845_REPSWITCH1_version1_list1_2023-09-15_12h32.21.379_micRespv1l1_recorded\recording_micRespv1l1_2023-09-15_12h36.12.394.wav,235.40079560000004,None,235.9004301,,,,,,,,,231845,001,2023-09-15_12h32.21.379,REPSWITCH1_version1_list1,2022.2.4,355.8123730212573,
REPSWITCH1/PICTURE_199.png,falda,speak,gold,nontarget,2,NT,2,1,1,1,Stim8_Set2,1,repeat,50,49,50,0,49,49,49,,,,,,,,,,,,,,,,,,,,,,,,235.9004301,236.97319900000002,236.97319900000002,236.97319900000002,236.97319900000002,236.97319900000002,236.97319900000002,236.97319900000002,0.004944199999954435,None,0,,,C:\2023\REPSWITCH12092023\REPSWITCH_excgange\REPSWITCH_excgange\data/231845_REPSWITCH1_version1_list1_2023-09-15_12h32.21.379_micRespv1l1_recorded\recording_micRespv1l1_2023-09-15_12h36.16.985.wav,239.99079200000006,None,240.4906191,,,,,,,,,231845,001,2023-09-15_12h32.21.379,REPSWITCH1_version1_list1,2022.2.4,355.8123730212573,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.4906191,241.5521020000001,241.5521020000001,241.5521020000001,241.5521020000001,241.5521020000001,241.5521020000001,241.5521020000001,0.00148250000029293,None,0,,,C:\2023\REPSWITCH12092023\REPSWITCH_excgange\REPSWITCH_excgange\data/231845_REPSWITCH1_version1_list1_2023-09-15_12h32.21.379_micRespv1l1_recorded\recording_micRespv1l1_2023-09-15_12h36.21.565.wav,244.56988150000006,,245.07250139999996,,,,,,,245.07250139999996,245.07250139999996,,,,,,,
