image,correctAns,respModal,frameColour,repSwitch,sequence,target,set,stimulus,trialsREPSWITCH.thisRepN,trialsREPSWITCH.thisTrialN,trialsREPSWITCH.thisN,trialsREPSWITCH.thisIndex,textWelcome.started,textBlank500.started,textInstrMain1.started,keyInstrMain.started,keyInstrMain.keys,keyInstrMain.rt,textInstrMain2.started,keyInstrMain2.started,keyInstrMain2.keys,keyInstrMain2.rt,textBlank500.stopped,fixationITI.started,fixationITI.stopped,polygonColour.started,polygonWhite.started,imageObject.started,polygonType.started,textInput.started,keyResp.started,micResp.started,keyResp.keys,keyResp.corr,subjResponse,micResp.clip,keyPause.keys,keyResp.rt,textPause.started,keyPause.started,keyPause.rt,textGoodbye.started,participant,session,date,expName,psychopyVersion,frameRate,
REPSWITCH1/PICTURE_319.png,vaca,type,indigo,filler,1,F,1,Stim1_Set4,0,206,206,206,,1068.5651782000205,,,,,,,,,,1064.2857729999814,1065.5504641999723,1065.5504641999723,1065.5504641999723,1065.5504641999723,1065.5504641999723,1065.5504641999723,1065.5504641999723,0.009244399960152805,"['v', 'a', 'c', 'a']",0,vaca,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h40.15.403.wav,None,"[0.9555459000403062, 1.081141100032255, 1.5121867000125349, 1.5895141999935731]",,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_728.png,pulpo,speak,yellow,filler,2,F,1,Stim8_Set4,0,207,207,207,,1073.2808087000158,,,,,,,,,,1069.035201099934,1070.2328069999348,1070.2328069999348,1070.2328069999348,1070.2328069999348,1070.2328069999348,1070.2328069999348,1070.2328069999348,0.009847300010733306,None,0,,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h40.20.098.wav,None,,,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_142.png,vaso,type,indigo,nontarget,1,NT,1,Stim2_Set1,0,208,208,208,,1077.8964554999257,,,,,,,,,,1073.7168438999215,1074.8486410999903,1074.8486410999903,1074.8486410999903,1074.8486410999903,1074.8486410999903,1074.8486410999903,1074.8486410999903,0.007392899948172271,"['v', 'a', 's', 'o']",0,vaso,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h40.24.723.wav,None,"[0.9947096999967471, 1.1383115999633446, 1.3337333999807015, 1.3946220999350771]",,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_142.png,vaso,type,indigo,repeat,1,T,1,Stim2_Set1,0,209,209,209,,1082.478439199971,,,,,,,,,,1078.349475499941,1079.4475266999798,1079.4475266999798,1079.4475266999798,1079.4475266999798,1079.4475266999798,1079.4475266999798,1079.4475266999798,0.00919769995380193,"['v', 'a', 's', 'o']",0,vaso,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h40.29.311.wav,None,"[1.1552361000794917, 1.31575690000318, 1.4852979000424966, 1.5071414000121877]",,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_8.png,pierna,type,indigo,filler,1,F,1,Stim3_Set4,0,210,210,210,,1087.1105038999813,,,,,,,,,,1082.9315149999456,1084.0797610000009,1084.0797610000009,1084.0797610000009,1084.0797610000009,1084.0797610000009,1084.0797610000009,1084.0797610000009,0.008727299980819225,"['p', 'i', 'e', 'r', 'n', 'a']",0,pierna,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h40.33.934.wav,None,"[1.046114300028421, 1.2255313000641763, 1.348173400037922, 1.484945600037463, 1.6097742000129074, 1.739256800035946]",,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_48.png,bombero,speak,yellow,filler,2,F,1,Stim7_Set4,0,211,211,211,,1091.8260260999668,,,,,,,,,,1087.5635332999518,1088.7782516999869,1088.7782516999869,1088.7782516999869,1088.7782516999869,1088.7782516999869,1088.7782516999869,1088.7782516999869,0.008882800000719726,None,0,,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h40.38.657.wav,None,,,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_135.png,traje,type,indigo,nontarget,1,NT,1,Stim3_Set1,0,212,212,212,,1096.474320499925,,,,,,,,,,1092.2789195999503,1093.443330799928,1093.443330799928,1093.443330799928,1093.443330799928,1093.443330799928,1093.443330799928,1093.443330799928,0.006853100028820336,"['t', 'r', 'a', 'j', 'e']",0,traje,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h40.43.314.wav,None,"[0.9515660000033677, 1.0357307000085711, 1.3765238000778481, 1.4737527000252157, 1.6537656000582501]",,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_135.png,traje,type,indigo,repeat,1,T,1,Stim3_Set1,0,213,213,213,,1101.1738126999699,,,,,,,,,,1096.9434042000212,1098.1265232999576,1098.1265232999576,1098.1265232999576,1098.1265232999576,1098.1265232999576,1098.1265232999576,1098.1265232999576,0.012928599957376719,"['t', 'r', 'a', 'j', 'e']",0,traje,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h40.47.995.wav,None,"[0.7838049000129104, 0.839501200011, 1.0419626999646425, 1.1862987000495195, 1.317634699982591]",,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_19.png,pavo,type,indigo,nontarget,1,NT,1,Stim5_Set1,0,214,214,214,,1105.9731620999519,,,,,,,,,,1101.6098698999267,1102.9425953999162,1102.9425953999162,1102.9425953999162,1102.9425953999162,1102.9425953999162,1102.9425953999162,1102.9425953999162,0.01565019995905459,"['p', 'a', 'v', 'o']",0,pavo,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h40.52.803.wav,None,"[0.8853165999753401, 0.9884051000699401, 1.244396400055848, 1.3513083000434563]",,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_19.png,pavo,speak,yellow,switch,2,T,1,Stim5_Set1,0,215,215,215,,1110.671676900005,,,,,,,,,,1106.4230281999335,1107.64115089993,1107.64115089993,1107.64115089993,1107.64115089993,1107.64115089993,1107.64115089993,1107.64115089993,0.014369799988344312,None,0,,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h40.57.498.wav,None,,,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_446.png,cerdo,type,indigo,nontarget,1,NT,2,Stim7_Set2,0,216,216,216,,1115.2374879999552,,,,,,,,,,1111.125025199959,1112.2064790999284,1112.2064790999284,1112.2064790999284,1112.2064790999284,1112.2064790999284,1112.2064790999284,1112.2064790999284,0.014436600031331182,"['c', 'e', 'r', 'd', 'o']",0,cerdo,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h41.02.065.wav,None,"[1.2368243000237271, 1.503542899969034, 1.645502100000158, 1.7780654999660328, 1.8721683999756351]",,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_446.png,cerdo,type,indigo,repeat,1,T,2,Stim7_Set2,0,217,217,217,,1119.819592999993,,,,,,,,,,1115.690065599978,1116.7887085999828,1116.7887085999828,1116.7887085999828,1116.7887085999828,1116.7887085999828,1116.7887085999828,1116.7887085999828,0.011453200015239418,"['c', 'e', 'r', 'd', 'o']",0,cerdo,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h41.06.646.wav,None,"[0.7187749000731856, 0.8373569999821484, 0.9921453000279143, 1.213214199990034, 1.2400625000009313]",,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_142.png,vaso,speak,yellow,filler,2,F,2,Stim7_Set1,0,218,218,218,,1124.3685292999726,,,,,,,,,,1120.2725199999986,1121.3204515000107,1121.3204515000107,1121.3204515000107,1121.3204515000107,1121.3204515000107,1121.3204515000107,1121.3204515000107,0.0076268999837338924,None,0,,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h41.11.199.wav,None,,,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_16.png,cazador,speak,yellow,filler,2,F,2,Stim6_Set1,0,219,219,219,,1129.1506868000142,,,,,,,,,,1124.82137219992,1126.0692128000082,1126.0692128000082,1126.0692128000082,1126.0692128000082,1126.0692128000082,1126.0692128000082,1126.0692128000082,0.011488999938592315,None,0,,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h41.15.944.wav,None,,,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_552.png,manzana,type,indigo,nontarget,1,NT,2,Stim6_Set2,0,220,220,220,,1133.7498379999306,,,,,,,,,,1129.5533520999597,1130.7018109000055,1130.7018109000055,1130.7018109000055,1130.7018109000055,1130.7018109000055,1130.7018109000055,1130.7018109000055,0.010855100001208484,"['m', 'a', 'n', 'z', 'a', 'n', 'a']",0,manzana,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h41.20.575.wav,None,"[0.8077691000653431, 0.934314199956134, 1.2038549999706447, 1.3902000000234693, 1.5327359000220895, 1.718539800029248, 2.195283600012772]",,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_552.png,manzana,type,indigo,repeat,1,T,2,Stim6_Set2,0,221,221,221,,1138.3979758999776,,,,,,,,,,1134.186089099967,1135.3675424000248,1135.3675424000248,1135.3675424000248,1135.3675424000248,1135.3675424000248,1135.3675424000248,1135.3675424000248,0.0156870000064373,"['m', 'a', 'n', 'z', 'a', 'n', 'a']",0,manzana,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h41.25.224.wav,None,"[0.7372866000514477, 0.9051057000178844, 1.0426410000072792, 1.250224299961701, 1.4089434000197798, 1.4757539000129327, 1.605181899969466]",,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_517.png,cuerda,type,indigo,nontarget,1,NT,2,Stim4_Set2,0,222,222,222,,1143.1472299000015,,,,,,,,,,1138.8515896999743,1140.1164676999906,1140.1164676999906,1140.1164676999906,1140.1164676999906,1140.1164676999906,1140.1164676999906,1140.1164676999906,0.011461199959740043,"['c', 'u', 'e', 'r', 'd', 'a']",0,cuerda,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h41.29.972.wav,None,"[1.111736400052905, 1.2112301000161096, 1.3258559999521822, 1.4265379999997094, 1.5886927000246942, 1.6985051999799907]",,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_517.png,cuerda,speak,yellow,switch,2,T,2,Stim4_Set2,0,223,223,223,,1147.9125755999703,,,,,,,,,,1143.601418199949,1144.881122199935,1144.881122199935,1144.881122199935,1144.881122199935,1144.881122199935,1144.881122199935,1144.881122199935,0.00794140005018562,None,0,,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h41.34.737.wav,None,,,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_169.png,espalda,type,indigo,filler,1,F,2,Stim8_Set1,0,224,224,224,,1152.561369300005,,,,,,,,,,1148.3831517000217,1149.5136786999647,1149.5136786999647,1149.5136786999647,1149.5136786999647,1149.5136786999647,1149.5136786999647,1149.5136786999647,0.007730299956165254,"['e', 's', 'p', 'a', 'l', 's', 'd', 'backspace', 'backspace', 'd', 'a']",0,espalda,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h41.39.388.wav,None,"[0.8385420999256894, 1.0230832999804989, 1.1202236999524757, 1.2598526999354362, 1.3834141999250278, 1.5261047999374568, 1.9692096000071615, 2.0430552000179887, 2.428476099972613, 2.625164599972777, 2.6974510999862105]",,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_30.png,granja,speak,yellow,nontarget,2,NT,2,Stim5_Set2,0,225,225,225,,1157.0938981999643,,,,,,,,,,1153.0143974999664,1154.062312199967,1154.062312199967,1154.062312199967,1154.062312199967,1154.062312199967,1154.062312199967,1154.062312199967,0.014043099945411086,None,0,,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h41.43.918.wav,None,,,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_30.png,granja,type,indigo,switch,1,T,2,Stim5_Set2,0,226,226,226,,1161.726072599995,,,,,,,,,,1157.5465701000066,1158.6953680999577,1158.6953680999577,1158.6953680999577,1158.6953680999577,1158.6953680999577,1158.6953680999577,1158.6953680999577,0.017292700009420514,"['g', 'r', 'a', 'n', 'j', 'a']",0,granja,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h41.48.555.wav,None,"[0.9972769999876618, 1.072071100003086, 1.3347326000221074, 1.4514346999349073, 1.635840000002645, 1.7723260999191552]",,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_199.png,falda,type,indigo,nontarget,1,NT,2,Stim8_Set2,0,227,227,227,,1166.3749550000066,,,,,,,,,,1162.1795279999496,1163.3439403999364,1163.3439403999364,1163.3439403999364,1163.3439403999364,1163.3439403999364,1163.3439403999364,1163.3439403999364,0.010422799969092011,"['f', 'a', 'l', 'd', 'a']",0,falda,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h41.53.198.wav,None,"[1.0154531999723986, 1.1182968999492005, 1.2418005999643356, 1.3392824999755248, 1.4124524999642745]",,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_199.png,falda,speak,yellow,switch,2,T,2,Stim8_Set2,0,228,228,228,,1170.9405352999456,,,,,,,,,,1166.828414299991,1167.9098677999573,1167.9098677999573,1167.9098677999573,1167.9098677999573,1167.9098677999573,1167.9098677999573,1167.9098677999573,0.014266900019720197,None,0,,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h41.57.770.wav,None,,,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_178.png,puente,speak,yellow,filler,2,F,2,Stim1_Set1,0,229,229,229,,1175.5562241999432,,,,,,,,,,1171.3933067999315,1172.525283099967,1172.525283099967,1172.525283099967,1172.525283099967,1172.525283099967,1172.525283099967,1172.525283099967,0.011677599977701902,None,0,,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h42.02.390.wav,None,,,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_128.png,muñeca,type,indigo,filler,1,F,2,Stim4_Set1,0,230,230,230,,1180.2049205999356,,,,,,,,,,1176.0099302999442,1177.1737126000226,1177.1737126000226,1177.1737126000226,1177.1737126000226,1177.1737126000226,1177.1737126000226,1177.1737126000226,0.009645699989050627,"['m', 'u', 'n', 'e', 'c', 'a']",0,muneca,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h42.07.036.wav,None,"[0.9562624000245705, 1.181403600028716, 1.3635391000425443, 1.4460999000584707, 1.6041223000502214, 1.6832417000550777]",,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_152.png,caracol,speak,yellow,nontarget,2,NT,2,Stim2_Set2,0,231,231,231,,1185.0042749999557,,,,,,,,,,1180.6580198999727,1181.9560392999556,1181.9560392999556,1181.9560392999556,1181.9560392999556,1181.9560392999556,1181.9560392999556,1181.9560392999556,0.012178400065749884,None,0,,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h42.11.832.wav,None,,,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_152.png,caracol,speak,yellow,repeat,2,T,2,Stim2_Set2,0,232,232,232,,1189.5525932000019,,,,,,,,,,1185.4403993999586,1186.5212168999715,1186.5212168999715,1186.5212168999715,1186.5212168999715,1186.5212168999715,1186.5212168999715,1186.5212168999715,0.011438500019721687,None,0,,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h42.16.374.wav,None,,,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_142.png,vaso,type,indigo,filler,1,F,2,Stim2_Set1,0,233,233,233,,1194.3348364999983,,,,,,,,,,1190.006149899913,1191.2705822999123,1191.2705822999123,1191.2705822999123,1191.2705822999123,1191.2705822999123,1191.2705822999123,1191.2705822999123,0.008762400015257299,"['v', 'a', 's', 'o']",0,vaso,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h42.21.158.wav,None,"[0.8523380000842735, 1.035660200053826, 1.272259599994868, 1.3524177999934182]",,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_175.png,pintor,speak,yellow,nontarget,2,NT,2,Stim1_Set2,0,234,234,234,,1198.8500178999966,,,,,,,,,,1194.77098869998,1195.8028941999655,1195.8028941999655,1195.8028941999655,1195.8028941999655,1195.8028941999655,1195.8028941999655,1195.8028941999655,0.01110160001553595,None,0,,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h42.25.670.wav,None,,,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_175.png,pintor,speak,yellow,repeat,2,T,2,Stim1_Set2,0,235,235,235,,1203.5487961999606,,,,,,,,,,1199.2885531999636,1200.5183636000147,1200.5183636000147,1200.5183636000147,1200.5183636000147,1200.5183636000147,1200.5183636000147,1200.5183636000147,0.008592400001361966,None,0,,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h42.30.392.wav,None,,,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_264.png,mano,speak,yellow,nontarget,2,NT,2,Stim3_Set2,0,236,236,236,,1208.1808600999648,,,,,,,,,,1204.018748799921,1205.1504196999595,1205.1504196999595,1205.1504196999595,1205.1504196999595,1205.1504196999595,1205.1504196999595,1205.1504196999595,0.010574999963864684,None,0,,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h42.35.027.wav,None,,,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_264.png,mano,type,indigo,switch,1,T,2,Stim3_Set2,0,237,237,237,,1212.7637027999153,,,,,,,,,,1208.6495172999566,1209.7317919000052,1209.7317919000052,1209.7317919000052,1209.7317919000052,1209.7317919000052,1209.7317919000052,1209.7317919000052,0.005097900051623583,"['m', 'a', 'n', 'o']",0,mano,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h42.39.591.wav,None,"[0.6265199000481516, 0.7865411000093445, 0.9990125000476837, 1.1665267000207677]",,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_135.png,traje,type,indigo,filler,1,F,2,Stim3_Set1,0,238,238,238,,1217.5128615999129,,,,,,,,,,1213.2337699999334,1214.481447499944,1214.481447499944,1214.481447499944,1214.481447499944,1214.481447499944,1214.481447499944,1214.481447499944,0.008081899955868721,"['t', 'r', 'a', 'j', 'e']",0,traje,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h42.44.339.wav,None,"[0.873190600075759, 0.9188691000454128, 1.1391335000516847, 1.2269953000359237, 1.3872302999952808]",,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_19.png,pavo,speak,yellow,filler,2,F,2,Stim5_Set1,0,239,239,239,,1222.1115789000178,,,,,,,,,,1217.9820104999235,1219.0801642999286,1219.0801642999286,1219.0801642999286,1219.0801642999286,1219.0801642999286,1219.0801642999286,1219.0801642999286,0.01172099995892495,None,0,,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h42.48.936.wav,None,,,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_235.png,aguja,type,indigo,nontarget,1,NT,3,Stim4_Set3,0,240,240,240,,1226.7270756999496,,,,,,,,,,1222.5646801999537,1223.6796169999288,1223.6796169999288,1223.6796169999288,1223.6796169999288,1223.6796169999288,1223.6796169999288,1223.6796169999288,0.00975349999498576,"['a', 'g', 'u', 'j', 'a']",0,aguja,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h42.53.560.wav,None,"[1.1798718000063673, 1.4140407000668347, 1.533481499995105, 1.7308120999950916, 1.8913630000315607]",,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_235.png,aguja,speak,yellow,switch,2,T,3,Stim4_Set3,0,241,241,241,,1231.2430751000065,,,,,,,,,,1227.179971299949,1228.212059399928,1228.212059399928,1228.212059399928,1228.212059399928,1228.212059399928,1228.212059399928,1228.212059399928,0.008729299996048212,None,0,,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h42.58.066.wav,None,,,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_446.png,cerdo,speak,yellow,filler,2,F,3,Stim7_Set2,0,242,242,242,,1235.9248099999968,,,,,,,,,,1231.6954573999392,1232.877232800005,1232.877232800005,1232.877232800005,1232.877232800005,1232.877232800005,1232.877232800005,1232.877232800005,0.012241199961863458,None,0,,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h43.02.755.wav,None,,,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_552.png,manzana,type,indigo,filler,1,F,3,Stim6_Set2,0,243,243,243,,1240.5735455999384,,,,,,,,,,1236.3614722000202,1237.5260654999875,1237.5260654999875,1237.5260654999875,1237.5260654999875,1237.5260654999875,1237.5260654999875,1237.5260654999875,0.010297899949364364,"['m', 'a', 'n', 'z', 'a', 'n', 'a']",0,manzana,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h43.07.406.wav,None,"[0.7619996999856085, 0.8630329000297934, 1.032010699971579, 1.211595300002955, 1.3261262000305578, 1.4397823000326753, 1.5323585000587627]",,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_271.png,conejo,speak,yellow,nontarget,2,NT,3,Stim7_Set3,0,244,244,244,,1245.2224234999157,,,,,,,,,,1241.026946799946,1242.1933030999498,1242.1933030999498,1242.1933030999498,1242.1933030999498,1242.1933030999498,1242.1933030999498,1242.1933030999498,0.014703699969686568,None,0,,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h43.12.050.wav,None,,,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_271.png,conejo,type,indigo,switch,1,T,3,Stim7_Set3,0,245,245,245,,1249.871384799946,,,,,,,,,,1245.675061799935,1246.823937500012,1246.823937500012,1246.823937500012,1246.823937500012,1246.823937500012,1246.823937500012,1246.823937500012,0.00851790001615882,"['c', 'o', 'n', 'e', 'j', 'o']",0,conejo,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h43.16.699.wav,None,"[0.703099999926053, 0.8065769999520853, 0.9900998999364674, 1.1006815999280661, 1.229367099935189, 1.337976099923253]",,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
REPSWITCH1/PICTURE_610.png,miel,type,indigo,nontarget,1,NT,3,Stim2_Set3,0,246,246,246,,1254.4200859999983,,,,,,,,,,1250.3244475999381,1251.4063726000022,1251.4063726000022,1251.4063726000022,1251.4063726000022,1251.4063726000022,1251.4063726000022,1251.4063726000022,0.009939099894836545,"['m', 'i', 'e', 'l']",0,miel,D:\GitHub\experiment1\data/04_REPSWITCH_1_2023-06-26_15h22.39.238_micResp_recorded\recording_micResp_2023-06-26_15h43.21.260.wav,None,"[0.7119572999654338, 0.8440609000390396, 0.990710600046441, 1.1465846999781206]",,,,,04,001,2023-06-26_15h22.39.238,REPSWITCH_1,2022.2.4,60.02159575291948,
