0.9868 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
8.1030 	EXP 	textboxInstrMain2_8: autoDraw = True
8.1030 	EXP 	textboxInstrMain2_9: autoDraw = True
8.1030 	EXP 	textboxInstrMain2_10: autoDraw = True
8.1030 	EXP 	textboxInstrMain2_11: autoDraw = True
8.1030 	EXP 	textboxInstrMain2_12: autoDraw = True
9.7224 	DATA 	Keypress: space
9.7336 	EXP 	textboxInstrMain2: autoDraw = False
9.7336 	EXP 	textboxInstrMain2_2: autoDraw = False
9.7336 	EXP 	textboxInstrMain2_3: autoDraw = False
9.7336 	EXP 	textboxInstrMain2_4: autoDraw = False
9.7336 	EXP 	textboxInstrMain2_5: autoDraw = False
9.7336 	EXP 	textboxInstrMain2_6: autoDraw = False
9.7336 	EXP 	textboxInstrMain2_7: autoDraw = False
9.7336 	EXP 	textboxInstrMain2_8: autoDraw = False
9.7336 	EXP 	textboxInstrMain2_9: autoDraw = False
9.7336 	EXP 	textboxInstrMain2_10: autoDraw = False
9.7336 	EXP 	textboxInstrMain2_11: autoDraw = False
9.7336 	EXP 	textboxInstrMain2_12: autoDraw = False
9.7336 	EXP 	textBlank500: autoDraw = True
10.3168 	EXP 	Imported repswitch_V1L4.xlsx as conditions, 408 conditions, 17 params
10.3193 	EXP 	Created sequence: sequential, trialTypes=408, nReps=1, seed=None
10.3195 	EXP 	New trial (rep=0, index=0): {'image': 'REPSWITCH1/PICTURE_8.png', 'correctAns': 'pierna', 'respModal': 'type', 'frameColor': 'darkblue', 'repSwitch': 'filler', 'sequence': 1, 'target': 'F', 'set': 1, 'block': 4, 'list': 4, 'exp_version': 1, 'stimulus': 'Stim3_Set4', 'baseline': 0, 'baseline_condition': None, 'trial_no': 1, 'psychopy_trial': 0, 'Column1': 1}
10.3212 	EXP 	textBlank500: autoDraw = False
10.3212 	EXP 	fixationITI: autoDraw = True
11.4763 	EXP 	fixationITI: autoDraw = False
11.4763 	EXP 	fixationITI: autoDraw = False
11.4763 	EXP 	polygonColour: fillColor = <psychopy.colors.Color: darkblue, alpha=1.0>
11.4763 	EXP 	polygonColour: borderColor = <psychopy.colors.Color: darkblue, alpha=1.0>
11.4763 	EXP 	imageObject: image = 'REPSWITCH1/PICTURE_8.png'
11.4763 	EXP 	polygonColour: autoDraw = True
11.4763 	EXP 	polygonWhite: autoDraw = True
11.4763 	EXP 	imageObject: autoDraw = True
11.4763 	EXP 	polygonType: autoDraw = True
11.4763 	EXP 	textInput: autoDraw = True
11.4763 	EXP 	textInput: height = 0.05
11.4763 	EXP 	textInput: height = 0.05
11.4763 	EXP 	textInput: height = 0.05
11.4763 	EXP 	textInput: text = ''
14.5033 	EXP 	polygonColour: autoDraw = False
14.5033 	EXP 	polygonWhite: autoDraw = False
14.5033 	EXP 	imageObject: autoDraw = False
14.5033 	EXP 	polygonType: autoDraw = False
14.5033 	EXP 	textInput: autoDraw = False
14.5033 	EXP 	textBlankLoop: autoDraw = True
15.0012 	EXP 	New trial (rep=0, index=1): {'image': 'REPSWITCH1/PICTURE_498.png', 'correctAns': 'taza', 'respModal': 'speak', 'frameColor': 'gold', 'repSwitch': 'filler', 'sequence': 2, 'target': 'F', 'set': 1, 'block': 4, 'list': 4, 'exp_version': 1, 'stimulus': 'Stim4_Set4', 'baseline': 0, 'baseline_condition': None, 'trial_no': 2, 'psychopy_trial': 1, 'Column1': 2}
15.0031 	EXP 	textBlankLoop: autoDraw = False
15.0031 	EXP 	textboxPause: autoDraw = False
15.0031 	EXP 	fixationITI: autoDraw = True
16.0138 	EXP 	fixationITI: autoDraw = False
16.0138 	EXP 	fixationITI: autoDraw = False
16.0138 	EXP 	polygonColour: fillColor = <psychopy.colors.Color: gold, alpha=1.0>
16.0138 	EXP 	polygonColour: borderColor = <psychopy.colors.Color: gold, alpha=1.0>
16.0138 	EXP 	imageObject: image = 'REPSWITCH1/PICTURE_498.png'
16.0138 	EXP 	polygonColour: autoDraw = True
16.0138 	EXP 	polygonWhite: autoDraw = True
16.0138 	EXP 	imageObject: autoDraw = True
16.0138 	EXP 	polygonType: autoDraw = True
16.0138 	EXP 	textInput: autoDraw = True
19.0490 	EXP 	polygonColour: autoDraw = False
19.0490 	EXP 	polygonWhite: autoDraw = False
19.0490 	EXP 	imageObject: autoDraw = False
19.0490 	EXP 	polygonType: autoDraw = False
19.0490 	EXP 	textInput: autoDraw = False
19.0490 	EXP 	polygonColour: autoDraw = False
19.0490 	EXP 	polygonWhite: autoDraw = False
19.0490 	EXP 	imageObject: autoDraw = False
19.0490 	EXP 	polygonType: autoDraw = False
19.0490 	EXP 	textInput: autoDraw = False
19.0490 	EXP 	textBlankLoop: autoDraw = True
19.5470 	EXP 	New trial (rep=0, index=2): {'image': 'REPSWITCH1/PICTURE_19.png', 'correctAns': 'pavo', 'respModal': 'speak', 'frameColor': 'gold', 'repSwitch': 'nontarget', 'sequence': 2, 'target': 'NT', 'set': 1, 'block': 4, 'list': 4, 'exp_version': 1, 'stimulus': 'Stim5_Set1', 'baseline': 1, 'baseline_condition': 'repeat', 'trial_no': 3, 'psychopy_trial': 2, 'Column1': 3}
19.5488 	EXP 	textBlankLoop: autoDraw = False
19.5488 	EXP 	textBlankLoop: autoDraw = False
19.5488 	EXP 	textboxPause: autoDraw = False
19.5488 	EXP 	fixationITI: autoDraw = True
20.5774 	EXP 	fixationITI: autoDraw = False
20.5774 	EXP 	fixationITI: autoDraw = False
20.5774 	EXP 	polygonColour: fillColor = <psychopy.colors.Color: gold, alpha=1.0>
20.5774 	EXP 	polygonColour: borderColor = <psychopy.colors.Color: gold, alpha=1.0>
20.5774 	EXP 	imageObject: image = 'REPSWITCH1/PICTURE_19.png'
20.5774 	EXP 	polygonColour: autoDraw = True
20.5774 	EXP 	polygonWhite: autoDraw = True
20.5774 	EXP 	imageObject: autoDraw = True
20.5774 	EXP 	polygonType: autoDraw = True
20.5774 	EXP 	textInput: autoDraw = True
23.5948 	EXP 	polygonColour: autoDraw = False
23.5948 	EXP 	polygonWhite: autoDraw = False
23.5948 	EXP 	imageObject: autoDraw = False
23.5948 	EXP 	polygonType: autoDraw = False
23.5948 	EXP 	textInput: autoDraw = False
23.5948 	EXP 	textBlankLoop: autoDraw = True
24.0927 	EXP 	New trial (rep=0, index=3): {'image': 'REPSWITCH1/PICTURE_19.png', 'correctAns': 'pavo', 'respModal': 'speak', 'frameColor': 'gold', 'repSwitch': 'repeat', 'sequence': 2, 'target': 'T', 'set': 1, 'block': 4, 'list': 4, 'exp_version': 1, 'stimulus': 'Stim5_Set1', 'baseline': 0, 'baseline_condition': None, 'trial_no': 4, 'psychopy_trial': 3, 'Column1': 4}
24.0946 	EXP 	textBlankLoop: autoDraw = False
24.0946 	EXP 	textBlankLoop: autoDraw = False
24.0946 	EXP 	textboxPause: autoDraw = False
24.0946 	EXP 	fixationITI: autoDraw = True
25.1534 	EXP 	fixationITI: autoDraw = False
25.1534 	EXP 	fixationITI: autoDraw = False
25.1534 	EXP 	polygonColour: fillColor = <psychopy.colors.Color: gold, alpha=1.0>
25.1534 	EXP 	polygonColour: borderColor = <psychopy.colors.Color: gold, alpha=1.0>
25.1534 	EXP 	imageObject: image = 'REPSWITCH1/PICTURE_19.png'
25.1534 	EXP 	polygonColour: autoDraw = True
25.1534 	EXP 	polygonWhite: autoDraw = True
25.1534 	EXP 	imageObject: autoDraw = True
25.1534 	EXP 	polygonType: autoDraw = True
25.1534 	EXP 	textInput: autoDraw = True
28.1711 	EXP 	polygonColour: autoDraw = False
28.1711 	EXP 	polygonWhite: autoDraw = False
28.1711 	EXP 	imageObject: autoDraw = False
28.1711 	EXP 	polygonType: autoDraw = False
28.1711 	EXP 	textInput: autoDraw = False
28.1711 	EXP 	textBlankLoop: autoDraw = True
28.6691 	EXP 	New trial (rep=0, index=4): {'image': 'REPSWITCH1/PICTURE_319.png', 'correctAns': 'vaca', 'respModal': 'type', 'frameColor': 'darkblue', 'repSwitch': 'filler', 'sequence': 1, 'target': 'F', 'set': 1, 'block': 4, 'list': 4, 'exp_version': 1, 'stimulus': 'Stim1_Set4', 'baseline': 1, 'baseline_condition': 'repeat', 'trial_no': 5, 'psychopy_trial': 4, 'Column1': 5}
28.6709 	EXP 	textBlankLoop: autoDraw = False
28.6709 	EXP 	textBlankLoop: autoDraw = False
28.6709 	EXP 	textboxPause: autoDraw = False
28.6709 	EXP 	fixationITI: autoDraw = True
29.7660 	EXP 	fixationITI: autoDraw = False
29.7660 	EXP 	fixationITI: autoDraw = False
29.7660 	EXP 	polygonColour: fillColor = <psychopy.colors.Color: darkblue, alpha=1.0>
29.7660 	EXP 	polygonColour: borderColor = <psychopy.colors.Color: darkblue, alpha=1.0>
29.7660 	EXP 	imageObject: image = 'REPSWITCH1/PICTURE_319.png'
29.7660 	EXP 	polygonColour: autoDraw = True
29.7660 	EXP 	polygonWhite: autoDraw = True
29.7660 	EXP 	imageObject: autoDraw = True
29.7660 	EXP 	polygonType: autoDraw = True
29.7660 	EXP 	textInput: autoDraw = True
32.7834 	EXP 	polygonColour: autoDraw = False
32.7834 	EXP 	polygonWhite: autoDraw = False
32.7834 	EXP 	imageObject: autoDraw = False
32.7834 	EXP 	polygonType: autoDraw = False
32.7834 	EXP 	textInput: autoDraw = False
32.7834 	EXP 	textBlankLoop: autoDraw = True
33.2815 	EXP 	New trial (rep=0, index=5): {'image': 'REPSWITCH1/PICTURE_169.png', 'correctAns': 'espalda', 'respModal': 'speak', 'frameColor': 'gold', 'repSwitch': 'nontarget', 'sequence': 2, 'target': 'NT', 'set': 1, 'block': 4, 'list': 4, 'exp_version': 1, 'stimulus': 'Stim8_Set1', 'baseline': 1, 'baseline_condition': 'switch', 'trial_no': 6, 'psychopy_trial': 5, 'Column1': 6}
33.2834 	EXP 	textBlankLoop: autoDraw = False
33.2834 	EXP 	textBlankLoop: autoDraw = False
33.2834 	EXP 	textboxPause: autoDraw = False
33.2834 	EXP 	fixationITI: autoDraw = True
34.3531 	EXP 	fixationITI: autoDraw = False
34.3531 	EXP 	fixationITI: autoDraw = False
34.3531 	EXP 	polygonColour: fillColor = <psychopy.colors.Color: gold, alpha=1.0>
34.3531 	EXP 	polygonColour: borderColor = <psychopy.colors.Color: gold, alpha=1.0>
34.3531 	EXP 	imageObject: image = 'REPSWITCH1/PICTURE_169.png'
34.3531 	EXP 	polygonColour: autoDraw = True
34.3531 	EXP 	polygonWhite: autoDraw = True
34.3531 	EXP 	imageObject: autoDraw = True
34.3531 	EXP 	polygonType: autoDraw = True
34.3531 	EXP 	textInput: autoDraw = True
37.3765 	EXP 	polygonColour: autoDraw = False
37.3765 	EXP 	polygonWhite: autoDraw = False
37.3765 	EXP 	imageObject: autoDraw = False
37.3765 	EXP 	polygonType: autoDraw = False
37.3765 	EXP 	textInput: autoDraw = False
37.3765 	EXP 	textBlankLoop: autoDraw = True
37.8744 	EXP 	New trial (rep=0, index=6): {'image': 'REPSWITCH1/PICTURE_169.png', 'correctAns': 'espalda', 'respModal': 'speak', 'frameColor': 'gold', 'repSwitch': 'repeat', 'sequence': 2, 'target': 'T', 'set': 1, 'block': 4, 'list': 4, 'exp_version': 1, 'stimulus': 'Stim8_Set1', 'baseline': 0, 'baseline_condition': None, 'trial_no': 7, 'psychopy_trial': 6, 'Column1': 7}
37.8763 	EXP 	textBlankLoop: autoDraw = False
37.8763 	EXP 	textboxPause: autoDraw = False
37.8763 	EXP 	fixationITI: autoDraw = True
38.9323 	EXP 	fixationITI: autoDraw = False
38.9323 	EXP 	fixationITI: autoDraw = False
38.9323 	EXP 	polygonColour: fillColor = <psychopy.colors.Color: gold, alpha=1.0>
38.9323 	EXP 	polygonColour: borderColor = <psychopy.colors.Color: gold, alpha=1.0>
38.9323 	EXP 	imageObject: image = 'REPSWITCH1/PICTURE_169.png'
38.9323 	EXP 	polygonColour: autoDraw = True
38.9323 	EXP 	polygonWhite: autoDraw = True
38.9323 	EXP 	imageObject: autoDraw = True
38.9323 	EXP 	polygonType: autoDraw = True
38.9323 	EXP 	textInput: autoDraw = True
41.9528 	EXP 	polygonColour: autoDraw = False
41.9528 	EXP 	polygonWhite: autoDraw = False
41.9528 	EXP 	imageObject: autoDraw = False
41.9528 	EXP 	polygonType: autoDraw = False
41.9528 	EXP 	textInput: autoDraw = False
41.9528 	EXP 	textBlankLoop: autoDraw = True
42.4510 	EXP 	New trial (rep=0, index=7): {'image': 'REPSWITCH1/PICTURE_728.png', 'correctAns': 'pulpo', 'respModal': 'type', 'frameColor': 'darkblue', 'repSwitch': 'filler', 'sequence': 1, 'target': 'F', 'set': 1, 'block': 4, 'list': 4, 'exp_version': 1, 'stimulus': 'Stim8_Set4', 'baseline': 0, 'baseline_condition': None, 'trial_no': 8, 'psychopy_trial': 7, 'Column1': 8}
42.4528 	EXP 	textBlankLoop: autoDraw = False
42.4528 	EXP 	textBlankLoop: autoDraw = False
42.4528 	EXP 	textboxPause: autoDraw = False
42.4528 	EXP 	fixationITI: autoDraw = True
43.5141 	EXP 	fixationITI: autoDraw = False
43.5141 	EXP 	fixationITI: autoDraw = False
43.5141 	EXP 	polygonColour: fillColor = <psychopy.colors.Color: darkblue, alpha=1.0>
43.5141 	EXP 	polygonColour: borderColor = <psychopy.colors.Color: darkblue, alpha=1.0>
43.5141 	EXP 	imageObject: image = 'REPSWITCH1/PICTURE_728.png'
43.5141 	EXP 	polygonColour: autoDraw = True
43.5141 	EXP 	polygonWhite: autoDraw = True
43.5141 	EXP 	imageObject: autoDraw = True
43.5141 	EXP 	polygonType: autoDraw = True
43.5141 	EXP 	textInput: autoDraw = True
46.5319 	EXP 	polygonColour: autoDraw = False
46.5319 	EXP 	polygonWhite: autoDraw = False
46.5319 	EXP 	imageObject: autoDraw = False
46.5319 	EXP 	polygonType: autoDraw = False
46.5319 	EXP 	textInput: autoDraw = False
46.5319 	EXP 	textBlankLoop: autoDraw = True
47.0299 	EXP 	New trial (rep=0, index=8): {'image': 'REPSWITCH1/PICTURE_142.png', 'correctAns': 'vaso', 'respModal': 'speak', 'frameColor': 'gold', 'repSwitch': 'nontarget', 'sequence': 2, 'target': 'NT', 'set': 1, 'block': 4, 'list': 4, 'exp_version': 1, 'stimulus': 'Stim7_Set1', 'baseline': 1, 'baseline_condition': 'switch', 'trial_no': 9, 'psychopy_trial': 8, 'Column1': 9}
47.0318 	EXP 	textBlankLoop: autoDraw = False
47.0318 	EXP 	textBlankLoop: autoDraw = False
47.0318 	EXP 	textboxPause: autoDraw = False
47.0318 	EXP 	fixationITI: autoDraw = True
48.0936 	EXP 	fixationITI: autoDraw = False
48.0936 	EXP 	fixationITI: autoDraw = False
48.0936 	EXP 	polygonColour: fillColor = <psychopy.colors.Color: gold, alpha=1.0>
48.0936 	EXP 	polygonColour: borderColor = <psychopy.colors.Color: gold, alpha=1.0>
48.0936 	EXP 	imageObject: image = 'REPSWITCH1/PICTURE_142.png'
48.0936 	EXP 	polygonColour: autoDraw = True
48.0936 	EXP 	polygonWhite: autoDraw = True
48.0936 	EXP 	imageObject: autoDraw = True
48.0936 	EXP 	polygonType: autoDraw = True
48.0936 	EXP 	textInput: autoDraw = True
51.1257 	EXP 	polygonColour: autoDraw = False
51.1257 	EXP 	polygonWhite: autoDraw = False
51.1257 	EXP 	imageObject: autoDraw = False
51.1257 	EXP 	polygonType: autoDraw = False
51.1257 	EXP 	textInput: autoDraw = False
51.1257 	EXP 	textBlankLoop: autoDraw = True
51.6228 	EXP 	New trial (rep=0, index=9): {'image': 'REPSWITCH1/PICTURE_142.png', 'correctAns': 'vaso', 'respModal': 'type', 'frameColor': 'darkblue', 'repSwitch': 'switch', 'sequence': 1, 'target': 'T', 'set': 1, 'block': 4, 'list': 4, 'exp_version': 1, 'stimulus': 'Stim7_Set1', 'baseline': 0, 'baseline_condition': None, 'trial_no': 10, 'psychopy_trial': 9, 'Column1': 10}
51.6247 	EXP 	textBlankLoop: autoDraw = False
51.6247 	EXP 	textboxPause: autoDraw = False
51.6247 	EXP 	fixationITI: autoDraw = True
52.7216 	EXP 	fixationITI: autoDraw = False
52.7216 	EXP 	fixationITI: autoDraw = False
52.7216 	EXP 	polygonColour: fillColor = <psychopy.colors.Color: darkblue, alpha=1.0>
52.7216 	EXP 	polygonColour: borderColor = <psychopy.colors.Color: darkblue, alpha=1.0>
52.7216 	EXP 	imageObject: image = 'REPSWITCH1/PICTURE_142.png'
52.7216 	EXP 	polygonColour: autoDraw = True
52.7216 	EXP 	polygonWhite: autoDraw = True
52.7216 	EXP 	imageObject: autoDraw = True
52.7216 	EXP 	polygonType: autoDraw = True
52.7216 	EXP 	textInput: autoDraw = True
53.1110 	DATA 	Keypress: escape
53.8550 	EXP 	window1: mouseVisible = True
