image;correctAns;respModal;frameColor;repSwitch;sequence;target;set;stimulus;order;psychopy_order;trialsREPSWITCH.thisRepN;trialsREPSWITCH.thisTrialN;trialsREPSWITCH.thisN;trialsREPSWITCH.thisIndex;textWelcome.started;textBlank500.started;textboxInstrMain1.started;textboxInstrMain1_2.started;textboxInstrMain1_3.started;keyInstrMain.started;keyInstrMain.keys;keyInstrMain.rt;textboxInstrMain2.started;textboxInstrMain2_2.started;textboxInstrMain2_3.started;textboxInstrMain2_4.started;textboxInstrMain2_5.started;textboxInstrMain2_6.started;textboxInstrMain2_7.started;textboxInstrMain2_8.started;textboxInstrMain2_9.started;textboxInstrMain2_10.started;textboxInstrMain2_11.started;textboxInstrMain2_12.started;keyInstrMain2.started;keyInstrMain2.keys;keyInstrMain2.rt;textBlank500.stopped;fixationITI.started;fixationITI.stopped;polygonColour.started;polygonWhite.started;imageObject.started;polygonType.started;textInput.started;keyResp.started;micResp.started;keyResp.keys;keyResp.corr;subjResponse;micResp.clip;keyPause.keys;polygonColour.stopped;polygonWhite.stopped;imageObject.stopped;polygonType.stopped;textInput.stopped;keyResp.stopped;keyResp.rt;textboxPause.started;keyPause.started;keyPause.rt;textboxGoodbye.started;textboxGoodbye.stopped;participant;session;date;expName;psychopyVersion;frameRate;Column1
REPSWITCH1/PICTURE_498.png;taza;speak;gold;nontarget;2;NT;4;Stim4_Set4;82;81;0;81;81;81;;4.28E+16;;;;;;;;;;;;;;;;;;;;;;;4.23E+15;4.25E+15;4.25E+15;4.25E+15;4.25E+15;4.25E+15;4.25E+15;4.25E+15;1.26E+16;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h34.35.107.wav;None;;;;;;;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_498.png;taza;type;darkblue;switch;1;T;4;Stim4_Set4;83;82;0;82;82;82;;4.32E+16;;;;;;;;;;;;;;;;;;;;;;4.33E+15;4.28E+15;4.29E+16;4.29E+16;4.29E+16;4.29E+16;4.29E+16;4.29E+16;4.29E+16;1.22E+15;['t', 'a', 'z', 'a'];0;taza;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h34.39.734.wav;None;4.32E+16;4.32E+16;4.32E+16;4.32E+16;4.32E+16;4.32E+16;[1.2109754988923669, 1.3549704989418387, 1.4989665988832712, 1.6588461995124817];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_235.png;aguja;speak;gold;filler;2;F;4;Stim4_Set3;84;83;0;83;83;83;;4.37E+15;;;;;;;;;;;;;;;;;;;;;;;4.33E+15;4.34E+15;4.34E+15;4.34E+15;4.34E+15;4.34E+15;4.34E+15;4.34E+15;1.26E+16;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h34.44.309.wav;None;;;;;;;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_687.png;camisa;type;darkblue;nontarget;1;NT;4;Stim5_Set4;85;84;0;84;84;84;;4.41E+16;;;;;;;;;;;;;;;;;;;;;;4.42E+15;4.37E+16;4.38E+16;4.38E+16;4.38E+16;4.38E+16;4.38E+16;4.38E+16;4.38E+16;1.26E+15;['c', 'a', 'm', 'i', 's', 'a'];0;camisa;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h34.48.930.wav;None;4.41E+16;4.41E+16;4.41E+16;4.41E+16;4.41E+16;4.41E+16;[1.1833383990451694, 1.3913323991000652, 1.4873308995738626, 1.632268499583006, 1.7269034991040826, 1.8706464990973473];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_687.png;camisa;speak;gold;switch;2;T;4;Stim5_Set4;86;85;0;85;85;85;;4.46E+16;;;;;;;;;;;;;;;;;;;;;;;4.42E+15;4.43E+16;4.43E+16;4.43E+16;4.43E+16;4.43E+16;4.43E+16;4.43E+16;1.26E+16;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h34.53.574.wav;None;;;;;;;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_338.png;regalo;speak;gold;nontarget;2;NT;4;Stim6_Set4;87;86;0;86;86;86;;4.51E+16;;;;;;;;;;;;;;;;;;;;;;4.51E+16;4.47E+16;4.48E+16;4.48E+16;4.48E+16;4.48E+16;4.48E+16;4.48E+16;4.48E+16;1.44E+15;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h34.58.209.wav;None;4.51E+16;4.51E+16;4.51E+16;4.51E+16;4.51E+16;4.51E+16;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_338.png;regalo;speak;gold;repeat;2;T;4;Stim6_Set4;88;87;0;87;87;87;;4.55E+15;;;;;;;;;;;;;;;;;;;;;;;4.51E+16;4.52E+16;4.52E+16;4.52E+16;4.52E+16;4.52E+16;4.52E+16;4.52E+16;1.42E+16;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h35.02.887.wav;None;;;;;;;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_35.png;oreja;type;darkblue;filler;1;F;4;Stim5_Set3;89;88;0;88;88;88;;4.60E+16;;;;;;;;;;;;;;;;;;;;;;4.61E+16;4.56E+15;4.57E+16;4.57E+16;4.57E+16;4.57E+16;4.57E+16;4.57E+16;4.57E+16;1.33E+16;['o', 'r', 'e', 'j', 'a'];0;oreja;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h35.07.531.wav;None;4.60E+16;4.60E+16;4.60E+16;4.60E+16;4.60E+16;4.60E+16;[1.1436559995636344, 1.2556659001857042, 1.3996660001575947, 1.5916753001511097, 1.720664999447763];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_464.png;goma;speak;gold;filler;2;F;4;Stim6_Set3;90;89;0;89;89;89;;4.65E+16;;;;;;;;;;;;;;;;;;;;;;;4.61E+16;4.62E+15;4.62E+15;4.62E+15;4.62E+15;4.62E+15;4.62E+15;4.62E+15;1.24E+16;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h35.12.125.wav;None;;;;;;;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_271.png;conejo;type;darkblue;filler;1;F;4;Stim7_Set3;91;90;0;90;90;90;;4.69E+15;;;;;;;;;;;;;;;;;;;;;;4.70E+16;4.65E+16;4.66E+16;4.66E+16;4.66E+16;4.66E+16;4.66E+16;4.66E+16;4.66E+16;1.60E+16;['c', 'o', 'n', 'e', 'j', 'o'];0;conejo;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h35.16.795.wav;None;4.69E+15;4.69E+15;4.69E+15;4.69E+15;4.69E+15;4.69E+15;[0.9185066996142268, 1.031500899232924, 1.2548788990825415, 1.3683353997766972, 1.5425271997228265, 1.7025253996253014];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_48.png;bombero;speak;gold;nontarget;2;NT;4;Stim7_Set4;92;91;0;91;91;91;;4.74E+16;;;;;;;;;;;;;;;;;;;;;;;4.70E+16;4.71E+16;4.71E+16;4.71E+16;4.71E+16;4.71E+16;4.71E+16;4.71E+16;1.44E+15;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h35.21.405.wav;None;;;;;;;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_48.png;bombero;type;darkblue;switch;1;T;4;Stim7_Set4;93;92;0;92;92;92;;4.78E+15;;;;;;;;;;;;;;;;;;;;;;;4.74E+16;4.75E+15;4.75E+15;4.75E+15;4.75E+15;4.75E+15;4.75E+15;4.75E+15;1.38E+16;['b', 'o', 'm', 'b', 'e', 'r', 'o'];0;bombero;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h35.25.987.wav;None;;;;;;;[1.2678869003430009, 1.3478798996657133, 1.491805199533701, 1.7158097000792623, 1.908479600213468, 2.0685658995062113, 2.148310899734497];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_320.png;iglesia;speak;gold;filler;1;F;4;Stim8_Set3;94;93;0;93;93;93;;4.83E+14;;;;;;;;;;;;;;;;;;;;;;4.84E+16;4.79E+16;4.80E+16;4.80E+16;4.80E+16;4.80E+16;4.80E+16;4.80E+16;4.80E+16;1.48E+16;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h35.30.714.wav;None;4.83E+14;4.83E+14;4.83E+14;4.83E+14;4.83E+14;4.83E+14;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_728.png;pulpo;type;darkblue;nontarget;1;NT;4;Stim8_Set4;95;94;0;94;94;94;;4.88E+16;;;;;;;;;;;;;;;;;;;;;;;4.84E+16;4.85E+15;4.85E+15;4.85E+15;4.85E+15;4.85E+15;4.85E+15;4.85E+15;1.34E+16;['p', 'u', 'l', 'o', 'p', 'backspace', 'backspace'];0;pulp;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h35.35.314.wav;None;;;;;;;[1.2207011003047228, 1.4605962000787258, 1.7165944995358586, 1.9885973995551467, 2.228595199994743, 2.693320400081575, 2.837041400372982, 2.9805770004168153];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_728.png;pulpo;type;darkblue;repeat;1;T;4;Stim8_Set4;96;95;0;95;95;95;;4.92E+15;;;;;;;;;;;;;;;;;;;;;;;4.88E+15;4.89E+15;4.89E+15;4.89E+15;4.89E+15;4.89E+15;4.89E+15;4.89E+15;1.31E+15;['p', 'u', 'l', 'p', 'o'];0;pulpo;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h35.39.975.wav;space;;;;;;;[1.1207105992361903, 1.425242398865521, 1.665684498846531, 1.8403310989961028, 2.0163210993632674];4.93E+16;4.93E+16;7.66E+15;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_128.png;muñeca;speak;gold;nontarget;2;NT;1;Stim4_Set1;97;96;0;96;96;96;;5.74E+15;;;;;;;;;;;;;;;;;;;;;;;5.70E+15;5.71E+15;5.71E+15;5.71E+15;5.71E+15;5.71E+15;5.71E+15;5.71E+15;1.38E+15;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h37.01.284.wav;None;;;;;;;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_128.png;muñeca;speak;gold;repeat;2;T;1;Stim4_Set1;98;97;0;97;97;97;;5.78E+15;;;;;;;;;;;;;;;;;;;;;;;5.74E+15;5.75E+15;5.75E+15;5.75E+15;5.75E+15;5.75E+15;5.75E+15;5.75E+15;1.36E+16;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h37.05.950.wav;None;;;;;;;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_8.png;pierna;type;darkblue;filler;1;F;1;Stim3_Set4;99;98;0;98;98;98;;5.83E+15;;;;;;;;;;;;;;;;;;;;;;;5.79E+15;5.80E+15;5.80E+15;5.80E+15;5.80E+15;5.80E+15;5.80E+15;5.80E+15;1.16E+16;['p', 'i', 'e', 'r', 'n', 'a'];0;pierna;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h37.10.597.wav;None;;;;;;;[0.9146819990128279, 1.1066727992147207, 1.2513821991160512, 1.4113813992589712, 1.5233797989785671, 1.6674234988167882];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_728.png;pulpo;type;darkblue;filler;1;F;1;Stim8_Set4;100;99;0;99;99;99;;5.88E+15;;;;;;;;;;;;;;;;;;;;;;;5.84E+15;5.85E+15;5.85E+15;5.85E+15;5.85E+15;5.85E+15;5.85E+15;5.85E+15;1.43E+15;['p', 'u', 'l', 'p', 'o'];0;pulpo;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h37.15.194.wav;None;;;;;;;[0.9409371996298432, 1.1813113000243902, 1.6131965992972255, 1.789656599983573, 1.9175812993198633];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_135.png;traje;speak;gold;nontarget;2;NT;1;Stim3_Set1;101;100;0;100;100;100;;5.92E+15;;;;;;;;;;;;;;;;;;;;;;;5.88E+15;5.89E+15;5.89E+15;5.89E+15;5.89E+15;5.89E+15;5.89E+15;5.89E+15;1.26E+16;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h37.19.813.wav;None;;;;;;;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_135.png;traje;speak;gold;repeat;2;T;1;Stim3_Set1;102;101;0;101;101;101;;5.97E+15;;;;;;;;;;;;;;;;;;;;;;;5.93E+14;5.94E+15;5.94E+15;5.94E+15;5.94E+15;5.94E+15;5.94E+15;5.94E+15;1.25E+16;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h37.24.432.wav;None;;;;;;;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_16.png;cazador;speak;gold;nontarget;2;NT;1;Stim6_Set1;103;102;0;102;102;102;;6.01E+15;;;;;;;;;;;;;;;;;;;;;;;5.97E+15;5.98E+14;5.98E+14;5.98E+14;5.98E+14;5.98E+14;5.98E+14;5.98E+14;1.51E+16;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h37.29.022.wav;None;;;;;;;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_16.png;cazador;type;darkblue;switch;1;T;1;Stim6_Set1;104;103;0;103;103;103;;6.06E+15;;;;;;;;;;;;;;;;;;;;;;6.07E+14;6.02E+15;6.03E+15;6.03E+15;6.03E+15;6.03E+15;6.03E+15;6.03E+15;6.03E+15;1.58E+16;['c', 'a', 'x', 'a', 'd', 'o', 'r'];0;caxador;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h37.33.603.wav;None;6.06E+15;6.06E+15;6.06E+15;6.06E+15;6.06E+15;6.06E+15;[0.8790526995435357, 1.15107879973948, 1.4550490994006395, 1.6638020994141698, 2.303173399530351, 2.39913069922477, 2.527152099646628];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_498.png;taza;speak;gold;filler;2;F;1;Stim4_Set4;105;104;0;104;104;104;;6.11E+15;;;;;;;;;;;;;;;;;;;;;;;6.07E+14;6.08E+15;6.08E+15;6.08E+15;6.08E+15;6.08E+15;6.08E+15;6.08E+15;1.27E+16;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h37.38.190.wav;None;6.11E+15;6.11E+15;6.11E+15;6.11E+15;6.11E+15;6.11E+15;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_142.png;vaso;type;darkblue;nontarget;1;NT;1;Stim2_Set1;106;105;0;105;105;105;;6.15E+15;;;;;;;;;;;;;;;;;;;;;;;6.11E+15;6.12E+15;6.12E+15;6.12E+15;6.12E+15;6.12E+15;6.12E+15;6.12E+15;1.29E+16;['v', 'a', 's', 'o'];0;vaso;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h37.42.843.wav;None;;;;;;;[0.9240929000079632, 1.1320596998557448, 1.292090899311006, 1.3560977997258306];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_142.png;vaso;speak;gold;switch;2;T;1;Stim2_Set1;107;106;0;106;106;106;;6.20E+15;;;;;;;;;;;;;;;;;;;;;;6.21E+15;6.16E+15;6.17E+15;6.17E+15;6.17E+15;6.17E+15;6.17E+15;6.17E+15;6.17E+15;1.22E+16;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h37.47.570.wav;None;6.20E+15;6.20E+15;6.20E+15;6.20E+15;6.20E+15;6.20E+15;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_178.png;puente;speak;gold;nontarget;2;NT;1;Stim1_Set1;108;107;0;107;107;107;;6.25E+15;;;;;;;;;;;;;;;;;;;;;;;6.21E+15;6.22E+15;6.22E+15;6.22E+15;6.22E+15;6.22E+15;6.22E+15;6.22E+15;1.34E+16;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h37.52.122.wav;None;;;;;;;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_178.png;puente;type;darkblue;switch;1;T;1;Stim1_Set1;109;108;0;108;108;108;;6.29E+15;;;;;;;;;;;;;;;;;;;;;;;6.25E+15;6.26E+14;6.26E+14;6.26E+14;6.26E+14;6.26E+14;6.26E+14;6.26E+14;1.32E+14;['p', 'u', 'e', 'n', 't', 'e'];0;puente;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h37.56.778.wav;None;6.29E+15;6.29E+15;6.29E+15;6.29E+15;6.29E+15;6.29E+15;[1.4154268996790051, 1.718835199251771, 1.8794171996414661, 1.9753305995836854, 2.1026728991419077, 2.262638899497688];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_719.png;baño;speak;gold;filler;2;F;1;Stim2_Set4;110;109;0;109;109;109;;6.34E+15;;;;;;;;;;;;;;;;;;;;;;;6.30E+14;6.31E+15;6.31E+15;6.31E+15;6.31E+15;6.31E+15;6.31E+15;6.31E+15;1.61E+16;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h38.01.417.wav;None;;;;;;;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_169.png;espalda;type;darkblue;nontarget;1;NT;1;Stim8_Set1;111;110;0;110;110;110;;6.39E+15;;;;;;;;;;;;;;;;;;;;;;6.39E+15;6.34E+15;6.35E+15;6.35E+15;6.35E+15;6.35E+15;6.35E+15;6.35E+15;6.35E+15;1.31E+16;['e', 's', 'p', 'a', 'l', 'a', 'backspace', 'd', 'a'];0;espalda;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h38.06.043.wav;None;6.39E+15;6.39E+15;6.39E+15;6.39E+15;6.39E+15;6.39E+15;[1.1098361993208528, 1.2858343990519643, 1.3818093994632363, 1.4777973992750049, 1.6058279993012547, 1.6858431994915009, 2.1026145992800593, 2.198675399646163, 2.3576635997742414];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_169.png;espalda;type;darkblue;repeat;1;T;1;Stim8_Set1;112;111;0;111;111;111;;6.43E+15;;;;;;;;;;;;;;;;;;;;;;;6.39E+15;6.40E+15;6.40E+15;6.40E+15;6.40E+15;6.40E+15;6.40E+15;6.40E+15;1.26E+16;['e', 'l', 'p', 'a', 'l', 'd', 'a'];0;elpalda;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h38.10.680.wav;None;;;;;;;[0.799291399307549, 0.8954816991463304, 1.0717400992289186, 1.2477356987074018, 1.7757931994274259, 1.9033391987904906, 2.0473006991669536];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_48.png;bombero;speak;gold;filler;2;F;1;Stim7_Set4;113;112;0;112;112;112;;6.48E+15;;;;;;;;;;;;;;;;;;;;;;;6.44E+15;6.45E+15;6.45E+15;6.45E+15;6.45E+15;6.45E+15;6.45E+15;6.45E+15;1.40E+16;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h38.15.348.wav;None;;;;;;;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_19.png;pavo;type;darkblue;nontarget;1;NT;1;Stim5_Set1;114;113;0;113;113;113;;6.52E+15;;;;;;;;;;;;;;;;;;;;;;6.53E+15;6.48E+15;6.49E+15;6.49E+15;6.49E+15;6.49E+15;6.49E+15;6.49E+15;6.49E+15;1.68E+16;['a', 'backspace', 'a', 'backspace', 'p', 'a', 'v', 'o'];0;pavo;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h38.19.921.wav;None;6.52E+15;6.52E+15;6.52E+15;6.52E+15;6.52E+15;6.52E+15;[1.0891717988997698, 1.4413969991728663, 1.7130283992737532, 2.1292000990360975, 2.593074799515307, 2.6742686992511153, 2.8654898991808295, 2.8814692990854383];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_19.png;pavo;type;darkblue;repeat;1;T;1;Stim5_Set1;115;114;0;114;114;114;;6.57E+15;;;;;;;;;;;;;;;;;;;;;;6.57E+15;6.53E+15;6.54E+15;6.54E+15;6.54E+15;6.54E+15;6.54E+15;6.54E+15;6.54E+15;1.67E+16;['p', 'a', 'v', 'o'];0;pavo;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h38.24.511.wav;None;6.57E+15;6.57E+15;6.57E+15;6.57E+15;6.57E+15;6.57E+15;[0.8668681001290679, 0.9941720003262162, 1.218172200024128, 1.3141713002696633];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_319.png;vaca;type;darkblue;filler;1;F;1;Stim1_Set4;116;115;0;115;115;115;;6.62E+15;;;;;;;;;;;;;;;;;;;;;;;6.57E+15;6.59E+15;6.59E+15;6.59E+15;6.59E+15;6.59E+15;6.59E+15;6.59E+15;1.24E+16;['v', 'a', 'c', 'a'];0;vaca;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h38.29.133.wav;None;6.62E+15;6.62E+15;6.62E+15;6.62E+15;6.62E+15;6.62E+15;[0.9620607001706958, 1.1540074003860354, 1.3616864997893572, 1.5216717002913356];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_338.png;regalo;speak;gold;filler;2;F;1;Stim6_Set4;117;116;0;116;116;116;;6.66E+15;;;;;;;;;;;;;;;;;;;;;;6.67E+15;6.62E+15;6.63E+15;6.63E+15;6.63E+15;6.63E+15;6.63E+15;6.63E+15;6.63E+15;1.40E+15;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h38.33.742.wav;None;6.66E+15;6.66E+15;6.66E+15;6.66E+15;6.66E+15;6.66E+15;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
