image,correctAns,respModal,frameColor,repSwitch,sequence,target,set,block,list,exp_version,stimulus,baseline,baseline_condition,trial_no,psychopy_trial,Column1,trialsREPSWITCH.thisRepN,trialsREPSWITCH.thisTrialN,trialsREPSWITCH.thisN,trialsREPSWITCH.thisIndex,textWelcome.started,textboxInstrMain1.started,textboxInstrMain1_2.started,textboxInstrMain1_3.started,keyInstrMain.started,keyInstrMain.keys,keyInstrMain.rt,textboxInstrMain2.started,textboxInstrMain2_2.started,textboxInstrMain2_3.started,textboxInstrMain2_4.started,textboxInstrMain2_5.started,textboxInstrMain2_6.started,textboxInstrMain2_7.started,textboxInstrMain2_8.started,textboxInstrMain2_9.started,textboxInstrMain2_10.started,textboxInstrMain2_11.started,textboxInstrMain2_12.started,keyInstrMain2.started,keyInstrMain2.keys,keyInstrMain2.rt,fixationITI.started,fixationITI.stopped,polygonColour.started,polygonWhite.started,imageObject.started,polygonType.started,textInput.started,keyResp.started,micRespv2l3.started,polygonColour.stopped,polygonWhite.stopped,imageObject.stopped,polygonType.stopped,textInput.stopped,keyResp.stopped,keyResp.keys,keyResp.corr,keyResp.rt,subjResponse,micRespv2l3.clip,textBlankLoop.started,textBlankLoop.stopped,keyPause.keys,textboxPause.started,keyPause.started,keyPause.rt,textboxGoodbye.started,textboxGoodbye.stopped,participant,session,date,expName,psychopyVersion,frameRate,
REPSWITCH1/PICTURE_498.png,taza,speak,darkblue,filler,2,F,1,4,3,2,Stim4_Set4,0,None,104,103,2,0,103,103,103,,,,,,,,,,,,,,,,,,,,,,,512.5413301000372,513.631791499909,513.631791499909,513.631791499909,513.631791499909,513.631791499909,513.631791499909,513.631791499909,513.631791499909,516.6600146996789,516.6600146996789,516.6600146996789,516.6600146996789,516.6600146996789,516.6600146996789,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/300203_REPSWITCH1_version2_list3_2023-12-05_11h21.18.227_micRespv2l3_recorded\recording_micRespv2l3_2023-12-05_11h29.47.835.wav,516.6600146996789,,None,,,,,,300203,001,2023-12-05_11h21.18.227,REPSWITCH1_version2_list3,2022.2.4,144.0297511997384,
REPSWITCH1/PICTURE_19.png,pavo,speak,darkblue,nontarget,2,NT,1,4,3,2,Stim5_Set1,1,repeat,105,104,3,0,104,104,104,,,,,,,,,,,,,,,,,,,,,,,517.1600207998417,518.2851907997392,518.2851907997392,518.2851907997392,518.2851907997392,518.2851907997392,518.2851907997392,518.2851907997392,518.2851907997392,521.3133911998011,521.3133911998011,521.3133911998011,521.3133911998011,521.3133911998011,521.3133911998011,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/300203_REPSWITCH1_version2_list3_2023-12-05_11h21.18.227_micRespv2l3_recorded\recording_micRespv2l3_2023-12-05_11h29.52.489.wav,521.3133911998011,,None,,,,,,300203,001,2023-12-05_11h21.18.227,REPSWITCH1_version2_list3,2022.2.4,144.0297511997384,
REPSWITCH1/PICTURE_19.png,pavo,speak,darkblue,repeat,2,T,1,4,3,2,Stim5_Set1,0,None,106,105,4,0,105,105,105,,,,,,,,,,,,,,,,,,,,,,,521.8133832998574,522.8690772997215,522.8690772997215,522.8690772997215,522.8690772997215,522.8690772997215,522.8690772997215,522.8690772997215,522.8690772997215,525.8972402997315,525.8972402997315,525.8972402997315,525.8972402997315,525.8972402997315,525.8972402997315,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/300203_REPSWITCH1_version2_list3_2023-12-05_11h21.18.227_micRespv2l3_recorded\recording_micRespv2l3_2023-12-05_11h29.57.073.wav,525.8972402997315,,None,,,,,,300203,001,2023-12-05_11h21.18.227,REPSWITCH1_version2_list3,2022.2.4,144.0297511997384,
REPSWITCH1/PICTURE_319.png,vaca,type,gold,filler,1,F,1,4,3,2,Stim1_Set4,1,repeat,107,106,5,0,106,106,106,,,,,,,,,,,,,,,,,,,,,,,526.3973932000808,527.5225479998626,527.5225479998626,527.5225479998626,527.5225479998626,527.5225479998626,527.5225479998626,527.5225479998626,527.5225479998626,530.5436897999607,530.5436897999607,530.5436897999607,530.5436897999607,530.5436897999607,530.5436897999607,"['v', 'a', 'c', 'a']",0,"[0.9236364006064832, 1.228646400384605, 1.3650607005693018, 1.4866144005209208]",vaca,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/300203_REPSWITCH1_version2_list3_2023-12-05_11h21.18.227_micRespv2l3_recorded\recording_micRespv2l3_2023-12-05_11h30.01.725.wav,530.5436897999607,531.0437870998867,None,,,,,,300203,001,2023-12-05_11h21.18.227,REPSWITCH1_version2_list3,2022.2.4,144.0297511997384,
REPSWITCH1/PICTURE_169.png,espalda,speak,darkblue,nontarget,2,NT,1,4,3,2,Stim8_Set1,1,switch,108,107,6,0,107,107,107,,,,,,,,,,,,,,,,,,,,,,,531.0437870998867,532.071749499999,532.071749499999,532.071749499999,532.071749499999,532.071749499999,532.071749499999,532.071749499999,532.071749499999,535.0929058999754,535.0929058999754,535.0929058999754,535.0929058999754,535.0929058999754,535.0929058999754,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/300203_REPSWITCH1_version2_list3_2023-12-05_11h21.18.227_micRespv2l3_recorded\recording_micRespv2l3_2023-12-05_11h30.06.275.wav,535.0929058999754,535.5930019998923,None,,,,,,300203,001,2023-12-05_11h21.18.227,REPSWITCH1_version2_list3,2022.2.4,144.0297511997384,
REPSWITCH1/PICTURE_169.png,espalda,speak,darkblue,repeat,2,T,1,4,3,2,Stim8_Set1,0,None,109,108,7,0,108,108,108,,,,,,,,,,,,,,,,,,,,,,,535.5930019998923,536.7250846996903,536.7250846996903,536.7250846996903,536.7250846996903,536.7250846996903,536.7250846996903,536.7250846996903,536.7250846996903,539.746288899798,539.746288899798,539.746288899798,539.746288899798,539.746288899798,539.746288899798,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/300203_REPSWITCH1_version2_list3_2023-12-05_11h21.18.227_micRespv2l3_recorded\recording_micRespv2l3_2023-12-05_11h30.10.928.wav,539.746288899798,540.2463797996752,None,,,,,,300203,001,2023-12-05_11h21.18.227,REPSWITCH1_version2_list3,2022.2.4,144.0297511997384,
REPSWITCH1/PICTURE_728.png,pulpo,type,gold,filler,1,F,1,4,3,2,Stim8_Set4,0,None,110,109,8,0,109,109,109,,,,,,,,,,,,,,,,,,,,,,,540.2463797996752,541.322929599788,541.322929599788,541.322929599788,541.322929599788,541.322929599788,541.322929599788,541.322929599788,541.322929599788,544.3441761997528,544.3441761997528,544.3441761997528,544.3441761997528,544.3441761997528,544.3441761997528,"['p', 'u', 'l', 'p', 'o']",0,"[0.8220215006731451, 0.9300252003595233, 1.1323076002299786, 1.3679243004880846, 1.4730679006315768]",pulpo,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/300203_REPSWITCH1_version2_list3_2023-12-05_11h21.18.227_micRespv2l3_recorded\recording_micRespv2l3_2023-12-05_11h30.15.526.wav,544.3441761997528,544.8441804996692,None,,,,,,300203,001,2023-12-05_11h21.18.227,REPSWITCH1_version2_list3,2022.2.4,144.0297511997384,
REPSWITCH1/PICTURE_142.png,vaso,speak,darkblue,nontarget,2,NT,1,4,3,2,Stim7_Set1,1,switch,111,110,9,0,110,110,110,,,,,,,,,,,,,,,,,,,,,,,544.8441804996692,545.8999744998291,545.8999744998291,545.8999744998291,545.8999744998291,545.8999744998291,545.8999744998291,545.8999744998291,545.8999744998291,548.9211542997509,548.9211542997509,548.9211542997509,548.9211542997509,548.9211542997509,548.9211542997509,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/300203_REPSWITCH1_version2_list3_2023-12-05_11h21.18.227_micRespv2l3_recorded\recording_micRespv2l3_2023-12-05_11h30.20.103.wav,548.9211542997509,549.4211717997678,None,,,,,,300203,001,2023-12-05_11h21.18.227,REPSWITCH1_version2_list3,2022.2.4,144.0297511997384,
REPSWITCH1/PICTURE_142.png,vaso,type,gold,switch,1,T,1,4,3,2,Stim7_Set1,0,None,112,111,10,0,111,111,111,,,,,,,,,,,,,,,,,,,,,,,549.4211717997678,550.449132299982,550.449132299982,550.449132299982,550.449132299982,550.449132299982,550.449132299982,550.449132299982,550.449132299982,553.4703208999708,553.4703208999708,553.4703208999708,553.4703208999708,553.4703208999708,553.4703208999708,"['v', 'a', 's', 'o']",0,"[0.8140818001702428, 1.0424244003370404, 1.4512713002040982, 1.5798628004267812]",vaso,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/300203_REPSWITCH1_version2_list3_2023-12-05_11h21.18.227_micRespv2l3_recorded\recording_micRespv2l3_2023-12-05_11h30.24.652.wav,553.4703208999708,553.9703958998434,None,,,,,,300203,001,2023-12-05_11h21.18.227,REPSWITCH1_version2_list3,2022.2.4,144.0297511997384,
REPSWITCH1/PICTURE_338.png,regalo,type,gold,filler,1,F,1,4,3,2,Stim6_Set4,1,repeat,113,112,11,0,112,112,112,,,,,,,,,,,,,,,,,,,,,,,553.9703958998434,555.0261344998144,555.0261344998144,555.0261344998144,555.0261344998144,555.0261344998144,555.0261344998144,555.0261344998144,555.0261344998144,558.0473233000375,558.0473233000375,558.0473233000375,558.0473233000375,558.0473233000375,558.0473233000375,"['r', 'e', 'g', 'l', 'a', 'backspace', 'backspace', 'a', 'l', 'o']",0,"[0.7131707002408803, 0.8149735005572438, 1.0244789002463222, 1.1772460006177425, 1.3401551004499197, 1.6032773004844785, 1.7490638005547225, 1.8241792004555464, 1.945118700619787, 2.100565100554377]",regalo,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/300203_REPSWITCH1_version2_list3_2023-12-05_11h21.18.227_micRespv2l3_recorded\recording_micRespv2l3_2023-12-05_11h30.29.229.wav,558.0473233000375,558.5473849000409,None,,,,,,300203,001,2023-12-05_11h21.18.227,REPSWITCH1_version2_list3,2022.2.4,144.0297511997384,
REPSWITCH1/PICTURE_135.png,traje,type,gold,nontarget,1,NT,1,4,3,2,Stim3_Set1,1,repeat,114,113,12,0,113,113,113,,,,,,,,,,,,,,,,,,,,,,,558.5473849000409,559.6030904999934,559.6030904999934,559.6030904999934,559.6030904999934,559.6030904999934,559.6030904999934,559.6030904999934,559.6030904999934,562.631258700043,562.631258700043,562.631258700043,562.631258700043,562.631258700043,562.631258700043,"['t', 'r', 'a', 'j', 'e']",0,"[0.7088132002390921, 0.9151551998220384, 1.0217677000910044, 1.144481800030917, 1.3345873998478055]",traje,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/300203_REPSWITCH1_version2_list3_2023-12-05_11h21.18.227_micRespv2l3_recorded\recording_micRespv2l3_2023-12-05_11h30.33.807.wav,562.631258700043,,None,,,,,,300203,001,2023-12-05_11h21.18.227,REPSWITCH1_version2_list3,2022.2.4,144.0297511997384,
REPSWITCH1/PICTURE_135.png,traje,speak,darkblue,switch,2,T,1,4,3,2,Stim3_Set1,0,None,115,114,13,0,114,114,114,,,,,,,,,,,,,,,,,,,,,,,563.1313259997405,564.3121090000495,564.3121090000495,564.3121090000495,564.3121090000495,564.3121090000495,564.3121090000495,564.3121090000495,564.3121090000495,567.3332541999407,567.3332541999407,567.3332541999407,567.3332541999407,567.3332541999407,567.3332541999407,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/300203_REPSWITCH1_version2_list3_2023-12-05_11h21.18.227_micRespv2l3_recorded\recording_micRespv2l3_2023-12-05_11h30.38.516.wav,567.3332541999407,567.8333276999183,None,,,,,,300203,001,2023-12-05_11h21.18.227,REPSWITCH1_version2_list3,2022.2.4,144.0297511997384,
REPSWITCH1/PICTURE_381.png,fresa,speak,darkblue,nontarget,2,NT,1,4,3,2,Stim2_Set1,1,repeat,116,115,14,0,115,115,115,,,,,,,,,,,,,,,,,,,,,,,567.8333276999183,568.9376849997789,568.9376849997789,568.9376849997789,568.9376849997789,568.9376849997789,568.9376849997789,568.9376849997789,568.9376849997789,571.9589025997557,571.9589025997557,571.9589025997557,571.9589025997557,571.9589025997557,571.9589025997557,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/300203_REPSWITCH1_version2_list3_2023-12-05_11h21.18.227_micRespv2l3_recorded\recording_micRespv2l3_2023-12-05_11h30.43.141.wav,571.9589025997557,572.4589704000391,None,,,,,,300203,001,2023-12-05_11h21.18.227,REPSWITCH1_version2_list3,2022.2.4,144.0297511997384,
REPSWITCH1/PICTURE_381.png,fresa,type,gold,switch,1,T,1,4,3,2,Stim2_Set1,0,None,117,116,15,0,116,116,116,,,,,,,,,,,,,,,,,,,,,,,572.4589704000391,573.6119488999248,573.6119488999248,573.6119488999248,573.6119488999248,573.6119488999248,573.6119488999248,573.6119488999248,573.6119488999248,576.6331871999428,576.6331871999428,576.6331871999428,576.6331871999428,576.6331871999428,576.6331871999428,"['f', 'r', 'e', 's', 'a']",0,"[0.644438000395894, 0.8418849003501236, 1.115982800256461, 1.3364537004381418, 1.6142379003576934]",fresa,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/300203_REPSWITCH1_version2_list3_2023-12-05_11h21.18.227_micRespv2l3_recorded\recording_micRespv2l3_2023-12-05_11h30.47.815.wav,576.6331871999428,577.1332429996692,None,,,,,,300203,001,2023-12-05_11h21.18.227,REPSWITCH1_version2_list3,2022.2.4,144.0297511997384,
REPSWITCH1/PICTURE_48.png,bombero,type,gold,filler,1,F,1,4,3,2,Stim7_Set4,0,None,118,117,16,0,117,117,117,,,,,,,,,,,,,,,,,,,,,,,577.1332429996692,578.2583499997854,578.2583499997854,578.2583499997854,578.2583499997854,578.2583499997854,578.2583499997854,578.2583499997854,578.2583499997854,581.2865132996812,581.2865132996812,581.2865132996812,581.2865132996812,581.2865132996812,581.2865132996812,"['b', 'o', 'm', 'b', 'e', 'r', 'o']",0,"[0.9969653999432921, 1.5601886003278196, 1.7883607000112534, 1.9432089002802968, 2.183160100132227, 2.3077507000416517, 2.418482200242579]",bombero,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/300203_REPSWITCH1_version2_list3_2023-12-05_11h21.18.227_micRespv2l3_recorded\recording_micRespv2l3_2023-12-05_11h30.52.462.wav,581.2865132996812,,None,,,,,,300203,001,2023-12-05_11h21.18.227,REPSWITCH1_version2_list3,2022.2.4,144.0297511997384,
REPSWITCH1/PICTURE_687.png,camisa,speak,darkblue,filler,2,F,1,4,3,2,Stim5_Set4,0,None,119,118,17,0,118,118,118,,,,,,,,,,,,,,,,,,,,,,,581.7866479000077,582.8562292996794,582.8562292996794,582.8562292996794,582.8562292996794,582.8562292996794,582.8562292996794,582.8562292996794,582.8562292996794,585.8843867997639,585.8843867997639,585.8843867997639,585.8843867997639,585.8843867997639,585.8843867997639,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/300203_REPSWITCH1_version2_list3_2023-12-05_11h21.18.227_micRespv2l3_recorded\recording_micRespv2l3_2023-12-05_11h30.57.060.wav,585.8843867997639,,None,,,,,,300203,001,2023-12-05_11h21.18.227,REPSWITCH1_version2_list3,2022.2.4,144.0297511997384,
REPSWITCH1/PICTURE_128.png,muñeca,type,gold,nontarget,1,NT,1,4,3,2,Stim4_Set1,0,None,120,119,18,0,119,119,119,,,,,,,,,,,,,,,,,,,,,,,586.3843701998703,587.4748470997438,587.4748470997438,587.4748470997438,587.4748470997438,587.4748470997438,587.4748470997438,587.4748470997438,587.4748470997438,590.4960616999306,590.4960616999306,590.4960616999306,590.4960616999306,590.4960616999306,590.4960616999306,"['m', 'u', 'ñ', 'e', 'c', 'a']",0,"[0.9508844004012644, 1.1631526001729071, 1.4372508004307747, 1.5917285005562007, 1.900357000529766, 2.084777000360191]",muñeca,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/300203_REPSWITCH1_version2_list3_2023-12-05_11h21.18.227_micRespv2l3_recorded\recording_micRespv2l3_2023-12-05_11h31.01.677.wav,590.4960616999306,590.996126699727,None,,,,,,300203,001,2023-12-05_11h21.18.227,REPSWITCH1_version2_list3,2022.2.4,144.0297511997384,
REPSWITCH1/PICTURE_128.png,muñeca,type,gold,repeat,1,T,1,4,3,2,Stim4_Set1,0,None,121,120,19,0,120,120,120,,,,,,,,,,,,,,,,,,,,,,,590.996126699727,592.1213332000189,592.1213332000189,592.1213332000189,592.1213332000189,592.1213332000189,592.1213332000189,592.1213332000189,592.1213332000189,595.1494485000148,595.1494485000148,595.1494485000148,595.1494485000148,595.1494485000148,595.1494485000148,"['m', 'u', 'ñ', 'e', 'c', 'a']",0,"[0.6656841998919845, 0.8729777000844479, 1.243330900091678, 1.3736169999465346, 1.655587799847126, 1.7833615001291037]",muñeca,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/300203_REPSWITCH1_version2_list3_2023-12-05_11h21.18.227_micRespv2l3_recorded\recording_micRespv2l3_2023-12-05_11h31.06.325.wav,595.1494485000148,,None,,,,,,300203,001,2023-12-05_11h21.18.227,REPSWITCH1_version2_list3,2022.2.4,144.0297511997384,
REPSWITCH1/PICTURE_719.png,baño,speak,darkblue,filler,2,F,1,4,3,2,Stim2_Set4,1,switch,122,121,20,0,121,121,121,,,,,,,,,,,,,,,,,,,,,,,595.6495177000761,596.7469700998627,596.7469700998627,596.7469700998627,596.7469700998627,596.7469700998627,596.7469700998627,596.7469700998627,596.7469700998627,599.7680927999318,599.7680927999318,599.7680927999318,599.7680927999318,599.7680927999318,599.7680927999318,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/300203_REPSWITCH1_version2_list3_2023-12-05_11h21.18.227_micRespv2l3_recorded\recording_micRespv2l3_2023-12-05_11h31.10.950.wav,599.7680927999318,600.2681412999518,None,,,,,,300203,001,2023-12-05_11h21.18.227,REPSWITCH1_version2_list3,2022.2.4,144.0297511997384,
REPSWITCH1/PICTURE_178.png,puente,type,gold,nontarget,1,NT,1,4,3,2,Stim1_Set1,1,switch,123,122,21,0,122,122,122,,,,,,,,,,,,,,,,,,,,,,,600.2681412999518,601.3446955997497,601.3446955997497,601.3446955997497,601.3446955997497,601.3446955997497,601.3446955997497,601.3446955997497,601.3446955997497,604.3659402998164,604.3659402998164,604.3659402998164,604.3659402998164,604.3659402998164,604.3659402998164,"['p', 'u', 'e', 'n', 't', 'e']",0,"[1.2020168001763523, 1.2734729005023837, 1.4259482002817094, 1.5395728005096316, 1.6831003003753722, 1.7668201006017625]",puente,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/300203_REPSWITCH1_version2_list3_2023-12-05_11h21.18.227_micRespv2l3_recorded\recording_micRespv2l3_2023-12-05_11h31.15.547.wav,604.3659402998164,604.8660744000226,None,,,,,,300203,001,2023-12-05_11h21.18.227,REPSWITCH1_version2_list3,2022.2.4,144.0297511997384,
REPSWITCH1/PICTURE_178.png,puente,type,gold,repeat,1,T,1,4,3,2,Stim1_Set1,0,None,124,123,22,0,123,123,123,,,,,,,,,,,,,,,,,,,,,,,604.8660744000226,606.0397970001213,606.0397970001213,606.0397970001213,606.0397970001213,606.0397970001213,606.0397970001213,606.0397970001213,606.0397970001213,609.0679534999654,609.0679534999654,609.0679534999654,609.0679534999654,609.0679534999654,609.0679534999654,"['p', 'u', 'e', 'n', 't', 'e']",0,"[0.7252021003514528, 0.7979457005858421, 0.9514372004196048, 1.0510649005882442, 1.195995700545609, 1.2986410004086792]",puente,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/300203_REPSWITCH1_version2_list3_2023-12-05_11h21.18.227_micRespv2l3_recorded\recording_micRespv2l3_2023-12-05_11h31.20.244.wav,609.0679534999654,609.5680130999535,None,,,,,,300203,001,2023-12-05_11h21.18.227,REPSWITCH1_version2_list3,2022.2.4,144.0297511997384,
REPSWITCH1/PICTURE_16.png,cazador,type,gold,nontarget,1,NT,1,4,3,2,Stim6_Set1,1,repeat,125,124,23,0,124,124,124,,,,,,,,,,,,,,,,,,,,,,,609.5680130999535,610.7070291000418,610.7070291000418,610.7070291000418,610.7070291000418,610.7070291000418,610.7070291000418,610.7070291000418,610.7070291000418,613.7282592998818,613.7282592998818,613.7282592998818,613.7282592998818,613.7282592998818,613.7282592998818,"['c', 'a', 'z', 'a', 'd', 'o', 'r']",0,"[0.7910424005240202, 0.9255889002233744, 1.1458114003762603, 1.3253093003295362, 1.5297519005835056, 1.644369000568986, 1.7460386003367603]",cazador,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/300203_REPSWITCH1_version2_list3_2023-12-05_11h21.18.227_micRespv2l3_recorded\recording_micRespv2l3_2023-12-05_11h31.24.911.wav,613.7282592998818,614.2283238000236,None,,,,,,300203,001,2023-12-05_11h21.18.227,REPSWITCH1_version2_list3,2022.2.4,144.0297511997384,
REPSWITCH1/PICTURE_16.png,cazador,speak,darkblue,switch,2,T,1,4,3,2,Stim6_Set1,0,None,126,125,24,0,125,125,125,,,,,,,,,,,,,,,,,,,,,,,614.2283238000236,615.290985699743,615.290985699743,615.290985699743,615.290985699743,615.290985699743,615.290985699743,615.290985699743,615.290985699743,618.3191390996799,618.3191390996799,618.3191390996799,618.3191390996799,618.3191390996799,618.3191390996799,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/300203_REPSWITCH1_version2_list3_2023-12-05_11h21.18.227_micRespv2l3_recorded\recording_micRespv2l3_2023-12-05_11h31.29.495.wav,618.3191390996799,,None,,,,,,300203,001,2023-12-05_11h21.18.227,REPSWITCH1_version2_list3,2022.2.4,144.0297511997384,
REPSWITCH1/PICTURE_19.png,pavo,type,gold,filler,1,F,2,4,3,2,Stim5_Set1,0,None,127,126,25,0,126,126,126,,,,,,,,,,,,,,,,,,,,,,,618.8192104999907,619.9026901000179,619.9026901000179,619.9026901000179,619.9026901000179,619.9026901000179,619.9026901000179,619.9026901000179,619.9026901000179,622.9308766997419,622.9308766997419,622.9308766997419,622.9308766997419,622.9308766997419,622.9308766997419,"['p', 'a', 'v', 'o']",0,"[0.9485229002311826, 1.0601876000873744, 1.31859470019117, 1.5867700004018843]",pavo,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/300203_REPSWITCH1_version2_list3_2023-12-05_11h21.18.227_micRespv2l3_recorded\recording_micRespv2l3_2023-12-05_11h31.34.107.wav,622.9308766997419,,None,,,,,,300203,001,2023-12-05_11h21.18.227,REPSWITCH1_version2_list3,2022.2.4,144.0297511997384,
REPSWITCH1/PICTURE_199.png,falda,type,gold,nontarget,1,NT,2,4,3,2,Stim8_Set2,1,repeat,128,127,26,0,127,127,127,,,,,,,,,,,,,,,,,,,,,,,623.4309608000331,624.5144913997501,624.5144913997501,624.5144913997501,624.5144913997501,624.5144913997501,624.5144913997501,624.5144913997501,624.5144913997501,627.5356266000308,627.5356266000308,627.5356266000308,627.5356266000308,627.5356266000308,627.5356266000308,"['f', 'a', 'l', 'd', 'a']",0,"[0.8236214001663029, 0.9661663002334535, 1.1179868001490831, 1.2376706004142761, 1.364160600118339]",falda,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/300203_REPSWITCH1_version2_list3_2023-12-05_11h21.18.227_micRespv2l3_recorded\recording_micRespv2l3_2023-12-05_11h31.38.717.wav,627.5356266000308,628.0357220997103,None,,,,,,300203,001,2023-12-05_11h21.18.227,REPSWITCH1_version2_list3,2022.2.4,144.0297511997384,
REPSWITCH1/PICTURE_199.png,falda,type,gold,repeat,1,T,2,4,3,2,Stim8_Set2,0,None,129,128,27,0,128,128,128,,,,,,,,,,,,,,,,,,,,,,,628.0357220997103,629.084464199841,629.084464199841,629.084464199841,629.084464199841,629.084464199841,629.084464199841,629.084464199841,629.084464199841,632.1126520000398,632.1126520000398,632.1126520000398,632.1126520000398,632.1126520000398,632.1126520000398,"['f', 'a', 'l', 'd', 'a']",0,"[0.7070262003690004, 0.8525313003920019, 1.0581509000621736, 1.286136600188911, 1.442107300274074]",falda,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/300203_REPSWITCH1_version2_list3_2023-12-05_11h21.18.227_micRespv2l3_recorded\recording_micRespv2l3_2023-12-05_11h31.43.288.wav,632.1126520000398,,None,,,,,,300203,001,2023-12-05_11h21.18.227,REPSWITCH1_version2_list3,2022.2.4,144.0297511997384,
REPSWITCH1/PICTURE_178.png,puente,speak,darkblue,filler,2,F,2,4,3,2,Stim1_Set1,1,switch,130,129,28,0,129,129,129,,,,,,,,,,,,,,,,,,,,,,,632.612683699932,633.6962492000312,633.6962492000312,633.6962492000312,633.6962492000312,633.6962492000312,633.6962492000312,633.6962492000312,633.6962492000312,636.7244087997824,636.7244087997824,636.7244087997824,636.7244087997824,636.7244087997824,636.7244087997824,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/300203_REPSWITCH1_version2_list3_2023-12-05_11h21.18.227_micRespv2l3_recorded\recording_micRespv2l3_2023-12-05_11h31.47.899.wav,636.7244087997824,,None,,,,,,300203,001,2023-12-05_11h21.18.227,REPSWITCH1_version2_list3,2022.2.4,144.0297511997384,
REPSWITCH1/PICTURE_517.png,cuerda,type,gold,nontarget,1,NT,2,4,3,2,Stim4_Set2,1,switch,131,130,29,0,130,130,130,,,,,,,,,,,,,,,,,,,,,,,637.224434599746,638.3635359997861,638.3635359997861,638.3635359997861,638.3635359997861,638.3635359997861,638.3635359997861,638.3635359997861,638.3635359997861,641.3916667997837,641.3916667997837,641.3916667997837,641.3916667997837,641.3916667997837,641.3916667997837,"['c', 'u', 'e', 'r', 'd', 'a']",0,"[0.9818497002124786, 1.121370400302112, 1.2250316003337502, 1.3146959003061056, 1.5279800002463162, 1.710907300002873]",cuerda,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/300203_REPSWITCH1_version2_list3_2023-12-05_11h21.18.227_micRespv2l3_recorded\recording_micRespv2l3_2023-12-05_11h31.52.567.wav,641.3916667997837,,None,,,,,,300203,001,2023-12-05_11h21.18.227,REPSWITCH1_version2_list3,2022.2.4,144.0297511997384,
REPSWITCH1/PICTURE_517.png,cuerda,type,gold,repeat,1,T,2,4,3,2,Stim4_Set2,0,None,132,131,30,0,131,131,131,,,,,,,,,,,,,,,,,,,,,,,641.8917169999331,642.9544164999388,642.9544164999388,642.9544164999388,642.9544164999388,642.9544164999388,642.9544164999388,642.9544164999388,642.9544164999388,645.9825319997035,645.9825319997035,645.9825319997035,645.9825319997035,645.9825319997035,645.9825319997035,"['c', 'u', 'e', 'r', 'd', 'a']",0,"[0.9182007000781596, 1.0198057000525296, 1.123494400177151, 1.2082162001170218, 1.4175626002252102, 1.5590916001237929]",cuerda,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/300203_REPSWITCH1_version2_list3_2023-12-05_11h21.18.227_micRespv2l3_recorded\recording_micRespv2l3_2023-12-05_11h31.57.158.wav,645.9825319997035,,None,,,,,,300203,001,2023-12-05_11h21.18.227,REPSWITCH1_version2_list3,2022.2.4,144.0297511997384,
