image,correctAns,respModal,frameColour,repSwitch,sequence,target,set,stimulus,trialsREPSWITCH.thisRepN,trialsREPSWITCH.thisTrialN,trialsREPSWITCH.thisN,trialsREPSWITCH.thisIndex,textWelcome.started,textWelcome.stopped,textBlank500.started,textBlank500.stopped,textInstrMain.started,keyInstrMain.started,keyInstrMain.keys,keyInstrMain.rt,fixationITI.started,fixationITI.stopped,polygonColour.started,polygonWhite.started,imageObject.started,polygonType.started,textInput.started,keyResp.started,micResp.started,micResp.stopped,keyResp.keys,keyResp.corr,subjResponse,micResp.clip,keyPause.keys,keyResp.rt,polygonColour.stopped,polygonWhite.stopped,imageObject.stopped,polygonType.stopped,textInput.stopped,keyResp.stopped,textPause.started,keyPause.started,participant,session,date,expName,psychopyVersion,frameRate,
REPSWITCH1/PICTURE_320.png,iglesia,speak,yellow,switch,2,T,2,Stim5_Set2,0,36,36,36,,,193.10586189999594,193.60580439999467,,,,,188.99021669998183,190.10845259999041,190.10845259999041,190.10845259999041,190.10845259999041,190.10845259999041,190.10845259999041,190.10845259999041,0.00379290001001209,2.0007148000004236,None,0,,D:\GitHub\experiment1\data/301929_REPSWITCH_1_2023-06-21_11h38.59.143_micResp_recorded\recording_micResp_2023-06-21_11h42.07.495.wav,None,,,,,,,,,,301929,001,2023-06-21_11h38.59.143,REPSWITCH_1,2022.2.5,60.00283214127184,
REPSWITCH1/PICTURE_19.png,pavo,type,indigo,filler,1,F,2,Stim4_Set1,0,37,37,37,,,197.74057480000192,,,,,,193.60580439999467,194.74054470000556,194.74054470000556,194.74054470000556,194.74054470000556,194.74054470000556,194.74054470000556,194.74054470000556,0.0031237999792210758,2.000804799987236,"['p', 'a', 'v', 'o']",0,pavo,D:\GitHub\experiment1\data/301929_REPSWITCH_1_2023-06-21_11h38.59.143_micResp_recorded\recording_micResp_2023-06-21_11h42.12.127.wav,None,"[0.927433300006669, 1.0334416000114288, 1.1600836000288837, 1.2715790000220295]",,,,,,,,,301929,001,2023-06-21_11h38.59.143,REPSWITCH_1,2022.2.5,60.00283214127184,
REPSWITCH1/PICTURE_199.png,falda,type,indigo,filler,1,F,2,Stim5_Set1,0,38,38,38,,,202.353864899982,202.85354700000607,,,,,198.25477309999405,199.35625039998558,199.35625039998558,199.35625039998558,199.35625039998558,199.35625039998558,199.35625039998558,199.35625039998558,0.003142800007481128,2.000592399999732,"['f', 'a', 'l', 'd', 'a']",0,falda,D:\GitHub\experiment1\data/301929_REPSWITCH_1_2023-06-21_11h38.59.143_micResp_recorded\recording_micResp_2023-06-21_11h42.16.742.wav,None,"[1.1751843999954872, 1.2676625000021886, 1.366577300010249, 1.4342243999999482, 1.5369455000036396]",,,,,,,,,301929,001,2023-06-21_11h38.59.143,REPSWITCH_1,2022.2.5,60.00283214127184,
REPSWITCH1/PICTURE_517.png,cuerda,speak,yellow,nontarget,2,NT,2,Stim6_Set2,0,39,39,39,,,206.9859337999951,207.4857878999901,,,,,202.85354700000607,203.98943459999282,203.98943459999282,203.98943459999282,203.98943459999282,203.98943459999282,203.98943459999282,203.98943459999282,0.00984530002460815,2.017276900005527,"['c', 'u', 'backspace', 'backspace']",0,,D:\GitHub\experiment1\data/301929_REPSWITCH_1_2023-06-21_11h38.59.143_micResp_recorded\recording_micResp_2023-06-21_11h42.21.375.wav,None,"[1.14214599999832, 1.3027287000149954, 1.686713700008113, 1.8183522000035737]",,,,,,,,,301929,001,2023-06-21_11h38.59.143,REPSWITCH_1,2022.2.5,60.00283214127184,
REPSWITCH1/PICTURE_517.png,cuerda,speak,yellow,repeat,2,T,2,Stim6_Set2,0,40,40,40,,,211.66815909999423,212.1680323999899,,,,,207.4857878999901,208.67060019998462,208.67060019998462,208.67060019998462,208.67060019998462,208.67060019998462,208.67060019998462,208.67060019998462,0.0032842000073287636,2.0008852000173647,None,0,,D:\GitHub\experiment1\data/301929_REPSWITCH_1_2023-06-21_11h38.59.143_micResp_recorded\recording_micResp_2023-06-21_11h42.26.057.wav,None,,,,,,,,,,301929,001,2023-06-21_11h38.59.143,REPSWITCH_1,2022.2.5,60.00283214127184,
REPSWITCH1/PICTURE_235.png,aguja,type,indigo,filler,1,F,2,Stim6_Set1,0,41,41,41,,,216.41741979998187,216.9172583000036,,,,,212.1680323999899,213.419527799997,213.419527799997,213.419527799997,213.419527799997,213.419527799997,213.419527799997,213.419527799997,0.0033644000068306923,2.0006430000066757,"['a', 'g', 'u', 'j', 'a']",0,aguja,D:\GitHub\experiment1\data/301929_REPSWITCH_1_2023-06-21_11h38.59.143_micResp_recorded\recording_micResp_2023-06-21_11h42.30.806.wav,None,"[0.9971121000126004, 1.1798289000289515, 1.3532306000124663, 1.5457309000194073, 1.6025977000244893]",,,,,,,,,301929,001,2023-06-21_11h38.59.143,REPSWITCH_1,2022.2.5,60.00283214127184,
REPSWITCH1/PICTURE_610.png,miel,speak,yellow,nontarget,2,NT,2,Stim7_Set2,0,42,42,42,,,221.01605789997848,221.5159827999887,,,,,216.9172583000036,218.02836639998714,218.02836639998714,218.02836639998714,218.02836639998714,218.02836639998714,218.02836639998714,218.02836639998714,0.017550499993376434,2.017230900004506,None,0,,D:\GitHub\experiment1\data/301929_REPSWITCH_1_2023-06-21_11h38.59.143_micResp_recorded\recording_micResp_2023-06-21_11h42.35.405.wav,None,,,,,,,,,,301929,001,2023-06-21_11h38.59.143,REPSWITCH_1,2022.2.5,60.00283214127184,
REPSWITCH1/PICTURE_610.png,miel,speak,yellow,repeat,2,T,2,Stim7_Set2,0,43,43,43,,,225.54814440000337,226.04828649997944,,,,,221.5159827999887,222.55102379998425,222.55102379998425,222.55102379998425,222.55102379998425,222.55102379998425,222.55102379998425,222.55102379998425,0.002669000008609146,2.0009935999987647,None,0,,D:\GitHub\experiment1\data/301929_REPSWITCH_1_2023-06-21_11h38.59.143_micResp_recorded\recording_micResp_2023-06-21_11h42.39.937.wav,None,,,,,,,,,,301929,001,2023-06-21_11h38.59.143,REPSWITCH_1,2022.2.5,60.00283214127184,
REPSWITCH1/PICTURE_264.png,mano,speak,yellow,filler,2,F,2,Stim7_Set1,0,44,44,44,,,230.11387119998108,230.6138454999891,,,,,226.04828649997944,227.11649960000068,227.11649960000068,227.11649960000068,227.11649960000068,227.11649960000068,227.11649960000068,227.11649960000068,0.004119300021557137,2.000463700009277,None,0,,D:\GitHub\experiment1\data/301929_REPSWITCH_1_2023-06-21_11h38.59.143_micResp_recorded\recording_micResp_2023-06-21_11h42.44.503.wav,None,,,,,,,,,,301929,001,2023-06-21_11h38.59.143,REPSWITCH_1,2022.2.5,60.00283214127184,
REPSWITCH1/PICTURE_271.png,conejo,type,indigo,filler,1,F,2,Stim8_Set1,0,45,45,45,,,234.79597399997874,235.29608599998755,,,,,230.6138454999891,231.7986927999882,231.7986927999882,231.7986927999882,231.7986927999882,231.7986927999882,231.7986927999882,231.7986927999882,0.004689599998528138,2.0006996000010986,"['c', 'o', 'n', 'e', 'j', 'o']",0,conejo,D:\GitHub\experiment1\data/301929_REPSWITCH_1_2023-06-21_11h38.59.143_micResp_recorded\recording_micResp_2023-06-21_11h42.49.185.wav,None,"[1.0555240000248887, 1.1751541999983601, 1.3657634000119288, 1.4734959000197705, 1.6130040000134613, 1.696231900015846]",,,,,,,,,301929,001,2023-06-21_11h38.59.143,REPSWITCH_1,2022.2.5,60.00283214127184,
REPSWITCH1/PICTURE_35.png,oreja,speak,yellow,nontarget,2,NT,2,Stim8_Set2,0,46,46,46,,,239.56180619998486,240.0615134999971,,,,,235.29608599998755,236.57032349999645,236.57032349999645,236.57032349999645,236.57032349999645,236.57032349999645,236.57032349999645,236.57032349999645,0.014524999976856634,2.0173276999848895,None,0,,D:\GitHub\experiment1\data/301929_REPSWITCH_1_2023-06-21_11h38.59.143_micResp_recorded\recording_micResp_2023-06-21_11h42.53.951.wav,None,,,,,,,,,,301929,001,2023-06-21_11h38.59.143,REPSWITCH_1,2022.2.5,60.00283214127184,
REPSWITCH1/PICTURE_35.png,oreja,type,indigo,switch,1,T,2,Stim8_Set2,0,47,47,47,,,244.24365960000432,244.743802699988,,,,,240.0615134999971,241.24616690000403,241.24616690000403,241.24616690000403,241.24616690000403,241.24616690000403,241.24616690000403,241.24616690000403,0.002753600012511015,2.0008796000038274,"['o', 'r', 'e', 'j', 'a']",0,oreja,D:\GitHub\experiment1\data/301929_REPSWITCH_1_2023-06-21_11h38.59.143_micResp_recorded\recording_micResp_2023-06-21_11h42.58.633.wav,None,"[1.2330895999912173, 1.373254000005545, 1.4925686999922618, 1.6763067000138108, 1.7754941000021063]",,,,,,,,,301929,001,2023-06-21_11h38.59.143,REPSWITCH_1,2022.2.5,60.00283214127184,
REPSWITCH1/PICTURE_178.png,puente,type,indigo,nontarget,1,NT,3,Stim1_Set3,0,48,48,48,,,248.8105080999958,,,,,,244.743802699988,245.81470299998182,245.81470299998182,245.81470299998182,245.81470299998182,245.81470299998182,245.81470299998182,245.81470299998182,0.011885899992194027,2.017148200015072,"['p', 'u', 'e', 'n', 't', 'e']",0,puente,D:\GitHub\experiment1\data/301929_REPSWITCH_1_2023-06-21_11h38.59.143_micResp_recorded\recording_micResp_2023-06-21_11h43.03.199.wav,None,"[0.9841102999926079, 1.05759909999324, 1.16575849999208, 1.289234599971678, 1.375, 1.4578529999998864]",,,,,,,,,301929,001,2023-06-21_11h38.59.143,REPSWITCH_1,2022.2.5,60.00283214127184,
REPSWITCH1/PICTURE_178.png,puente,speak,yellow,switch,2,T,3,Stim1_Set3,0,49,49,49,,,253.44141359999776,253.9420015999931,,,,,249.32594690000406,250.44419079998625,250.44419079998625,250.44419079998625,250.44419079998625,250.44419079998625,250.44419079998625,250.44419079998625,0.0036118999996688217,2.0005158999993,None,0,,D:\GitHub\experiment1\data/301929_REPSWITCH_1_2023-06-21_11h38.59.143_micResp_recorded\recording_micResp_2023-06-21_11h43.07.831.wav,None,,,,,,,,,,301929,001,2023-06-21_11h38.59.143,REPSWITCH_1,2022.2.5,60.00283214127184,
REPSWITCH1/PICTURE_242.png,cartero,speak,yellow,nontarget,2,NT,3,Stim2_Set3,0,50,50,50,,,258.0408342999872,258.5404928000062,,,,,253.9420015999931,255.0468252999999,255.0468252999999,255.0468252999999,255.0468252999999,255.0468252999999,255.0468252999999,255.0468252999999,0.012883599993074313,2.0170838000194635,None,0,,D:\GitHub\experiment1\data/301929_REPSWITCH_1_2023-06-21_11h38.59.143_micResp_recorded\recording_micResp_2023-06-21_11h43.12.430.wav,None,,,,,,,,,,301929,001,2023-06-21_11h38.59.143,REPSWITCH_1,2022.2.5,60.00283214127184,
REPSWITCH1/PICTURE_242.png,cartero,type,indigo,switch,1,T,3,Stim2_Set3,0,51,51,51,,,262.7391598999966,263.23959620000096,,,,,258.5404928000062,259.74179899998126,259.74179899998126,259.74179899998126,259.74179899998126,259.74179899998126,259.74179899998126,259.74179899998126,0.0048614999977871776,2.000380299985409,"['c', 'a', 'r', 't', 'e', 'r', 'o']",0,cartero,D:\GitHub\experiment1\data/301929_REPSWITCH_1_2023-06-21_11h38.59.143_micResp_recorded\recording_micResp_2023-06-21_11h43.17.128.wav,None,"[0.669951999996556, 0.7665971000096761, 0.9057674999930896, 1.0683878000127152, 1.122275500005344, 1.2249225999985356, 1.3484098000044469]",,,,,,,,,301929,001,2023-06-21_11h38.59.143,REPSWITCH_1,2022.2.5,60.00283214127184,
REPSWITCH1/PICTURE_16.png,cazador,type,indigo,filler,1,F,3,Stim1_Set2,0,52,52,52,,,267.3883851999999,267.8882139000052,,,,,263.23959620000096,264.39111619998585,264.39111619998585,264.39111619998585,264.39111619998585,264.39111619998585,264.39111619998585,264.39111619998585,0.0027264000091236085,2.0009049999935087,"['c', 'a', 's', 'backspace', 'z', 'a', 'd', 'o', 'r']",0,cazador,D:\GitHub\experiment1\data/301929_REPSWITCH_1_2023-06-21_11h38.59.143_micResp_recorded\recording_micResp_2023-06-21_11h43.21.777.wav,None,"[1.0970211999956518, 1.1583283999934793, 1.3462773000064772, 1.8175450999988243, 1.9401201999862678, 2.127720999997109, 2.3004346000088844, 2.453118799981894, 2.5383342999848537]",,,,,,,,,301929,001,2023-06-21_11h38.59.143,REPSWITCH_1,2022.2.5,60.00283214127184,
REPSWITCH1/PICTURE_48.png,bombero,type,indigo,nontarget,1,NT,3,Stim3_Set3,0,53,53,53,,,272.053703099984,272.55400559998816,,,,,267.8882139000052,269.06804230000125,269.06804230000125,269.06804230000125,269.06804230000125,269.06804230000125,269.06804230000125,269.06804230000125,0.017852599994512275,2.0171604999923147,"['b', 'o', 'm', 'b', 'e', 'r', 'o']",0,bombero,D:\GitHub\experiment1\data/301929_REPSWITCH_1_2023-06-21_11h38.59.143_micResp_recorded\recording_micResp_2023-06-21_11h43.26.443.wav,None,"[1.1834401000232901, 1.3328426000080071, 1.5613161000073887, 1.7720887000032235, 1.876505400025053, 1.922421100025531, 2.0611221000144724]",,,,,,,,,301929,001,2023-06-21_11h38.59.143,REPSWITCH_1,2022.2.5,60.00283214127184,
REPSWITCH1/PICTURE_48.png,bombero,speak,yellow,switch,2,T,3,Stim3_Set3,0,54,54,54,,,276.75244969999767,277.25261639998644,,,,,272.55400559998816,273.755178899999,273.755178899999,273.755178899999,273.755178899999,273.755178899999,273.755178899999,273.755178899999,0.004228799982229248,2.0005386999982875,None,0,,D:\GitHub\experiment1\data/301929_REPSWITCH_1_2023-06-21_11h38.59.143_micResp_recorded\recording_micResp_2023-06-21_11h43.31.142.wav,None,,,,,,,,,,301929,001,2023-06-21_11h38.59.143,REPSWITCH_1,2022.2.5,60.00283214127184,
REPSWITCH1/PICTURE_175.png,pintor,type,indigo,filler,1,F,3,Stim2_Set2,0,55,55,55,,,281.3680691999907,281.8681501999963,,,,,277.25261639998644,278.3708830999967,278.3708830999967,278.3708830999967,278.3708830999967,278.3708830999967,278.3708830999967,278.3708830999967,0.0027036999817937613,2.0010323000024073,"['p', 'i', 'n', 't', 'o', 'r']",0,pintor,D:\GitHub\experiment1\data/301929_REPSWITCH_1_2023-06-21_11h38.59.143_micResp_recorded\recording_micResp_2023-06-21_11h43.35.757.wav,None,"[1.143962999980431, 1.2568513999867719, 1.36369410000043, 1.4267668999964371, 1.5444505999912508, 1.6050904000003356]",,,,,,,,,301929,001,2023-06-21_11h38.59.143,REPSWITCH_1,2022.2.5,60.00283214127184,
REPSWITCH1/PICTURE_728.png,pulpo,speak,yellow,nontarget,2,NT,3,Stim4_Set3,0,56,56,56,,,286.01702119997935,286.5170155999949,,,,,281.8681501999963,283.0229267999821,283.0229267999821,283.0229267999821,283.0229267999821,283.0229267999821,283.0229267999821,283.0229267999821,0.012870000005932525,2.0174618999881204,None,0,,D:\GitHub\experiment1\data/301929_REPSWITCH_1_2023-06-21_11h38.59.143_micResp_recorded\recording_micResp_2023-06-21_11h43.40.406.wav,None,,,,,,,,,,301929,001,2023-06-21_11h38.59.143,REPSWITCH_1,2022.2.5,60.00283214127184,
REPSWITCH1/PICTURE_728.png,pulpo,speak,yellow,repeat,2,T,3,Stim4_Set3,0,57,57,57,,,290.732515199983,291.2324254999985,,,,,286.5170155999949,287.73524499998894,287.73524499998894,287.73524499998894,287.73524499998894,287.73524499998894,287.73524499998894,287.73524499998894,0.004284299997380003,2.0002846000134014,None,0,,D:\GitHub\experiment1\data/301929_REPSWITCH_1_2023-06-21_11h38.59.143_micResp_recorded\recording_micResp_2023-06-21_11h43.45.121.wav,None,,,,,,,,,,301929,001,2023-06-21_11h38.59.143,REPSWITCH_1,2022.2.5,60.00283214127184,
REPSWITCH1/PICTURE_30.png,granja,speak,yellow,filler,2,F,3,Stim3_Set2,0,58,58,58,,,295.3646392999799,295.86487309998483,,,,,291.2324254999985,292.36741039998014,292.36741039998014,292.36741039998014,292.36741039998014,292.36741039998014,292.36741039998014,292.36741039998014,0.006300500012002885,2.0005490999901667,None,0,,D:\GitHub\experiment1\data/301929_REPSWITCH_1_2023-06-21_11h38.59.143_micResp_recorded\recording_micResp_2023-06-21_11h43.49.754.wav,None,,,,,,,,,,301929,001,2023-06-21_11h38.59.143,REPSWITCH_1,2022.2.5,60.00283214127184,
REPSWITCH1/PICTURE_319.png,vaca,type,indigo,filler,1,F,3,Stim4_Set2,0,59,59,59,,,299.99702999999863,300.49710290000075,,,,,295.86487309998483,296.999750899995,296.999750899995,296.999750899995,296.999750899995,296.999750899995,296.999750899995,296.999750899995,0.006637200014665723,2.000365000014426,"['v', 'a', 'c', 'a']",0,vaca,D:\GitHub\experiment1\data/301929_REPSWITCH_1_2023-06-21_11h38.59.143_micResp_recorded\recording_micResp_2023-06-21_11h43.54.386.wav,None,"[0.9122352999984287, 1.0538800000213087, 1.1852695000125095, 1.3120933000172954]",,,,,,,,,301929,001,2023-06-21_11h38.59.143,REPSWITCH_1,2022.2.5,60.00283214127184,
REPSWITCH1/PICTURE_320.png,iglesia,type,indigo,filler,1,F,3,Stim5_Set2,0,60,60,60,,,304.6624371999933,305.16258919998654,,,,,300.49710290000075,301.6649623999838,301.6649623999838,301.6649623999838,301.6649623999838,301.6649623999838,301.6649623999838,301.6649623999838,0.0030226000235415995,2.000900700018974,"['i', 'g', 'l', 'e', 's', 'i', 'a']",0,iglesia,D:\GitHub\experiment1\data/301929_REPSWITCH_1_2023-06-21_11h38.59.143_micResp_recorded\recording_micResp_2023-06-21_11h43.59.052.wav,None,"[0.8592635999957565, 0.998363499995321, 1.3234919999958947, 1.4130832999944687, 1.613845499989111, 1.7427096999890637, 1.889764199993806]",,,,,,,,,301929,001,2023-06-21_11h38.59.143,REPSWITCH_1,2022.2.5,60.00283214127184,
REPSWITCH1/PICTURE_552.png,manzana,speak,yellow,nontarget,2,NT,3,Stim5_Set3,0,61,61,61,,,309.29498819998116,309.7948030999978,,,,,305.16258919998654,306.30740560000413,306.30740560000413,306.30740560000413,306.30740560000413,306.30740560000413,306.30740560000413,306.30740560000413,0.016550700005609542,2.0171608999953605,None,0,,D:\GitHub\experiment1\data/301929_REPSWITCH_1_2023-06-21_11h38.59.143_micResp_recorded\recording_micResp_2023-06-21_11h44.03.684.wav,None,,,,,,,,,,301929,001,2023-06-21_11h38.59.143,REPSWITCH_1,2022.2.5,60.00283214127184,
REPSWITCH1/PICTURE_552.png,manzana,speak,yellow,repeat,2,T,3,Stim5_Set3,0,62,62,62,,,313.9271315999795,314.42700389999663,,,,,309.7948030999978,310.92972260000533,310.92972260000533,310.92972260000533,310.92972260000533,310.92972260000533,310.92972260000533,310.92972260000533,0.003355399996507913,2.000700600008713,None,0,,D:\GitHub\experiment1\data/301929_REPSWITCH_1_2023-06-21_11h38.59.143_micResp_recorded\recording_micResp_2023-06-21_11h44.08.316.wav,None,,,,,,,,,,301929,001,2023-06-21_11h38.59.143,REPSWITCH_1,2022.2.5,60.00283214127184,
REPSWITCH1/PICTURE_576.png,guante,speak,yellow,nontarget,2,NT,3,Stim6_Set3,0,63,63,63,,,318.6761276999896,319.17588299998897,,,,,314.42700389999663,315.6846527000016,315.6846527000016,315.6846527000016,315.6846527000016,315.6846527000016,315.6846527000016,315.6846527000016,0.01471519999904558,2.0172466000076383,None,0,,D:\GitHub\experiment1\data/301929_REPSWITCH_1_2023-06-21_11h38.59.143_micResp_recorded\recording_micResp_2023-06-21_11h44.13.065.wav,None,,,,,,,,,,301929,001,2023-06-21_11h38.59.143,REPSWITCH_1,2022.2.5,60.00283214127184,
REPSWITCH1/PICTURE_576.png,guante,type,indigo,switch,1,T,3,Stim6_Set3,0,64,64,64,,,323.2913142000034,323.79139319999376,,,,,319.17588299998897,320.2939936000039,320.2939936000039,320.2939936000039,320.2939936000039,320.2939936000039,320.2939936000039,320.2939936000039,0.00352769999881275,2.0011412000167184,"['g', 'u', 'a', 'n', 't', 'e']",0,guante,D:\GitHub\experiment1\data/301929_REPSWITCH_1_2023-06-21_11h38.59.143_micResp_recorded\recording_micResp_2023-06-21_11h44.17.680.wav,None,"[0.8065764999773819, 0.9413987000007182, 1.023558899993077, 1.1530757999862544, 1.2227028999768663, 1.3092495999881066]",,,,,,,,,301929,001,2023-06-21_11h38.59.143,REPSWITCH_1,2022.2.5,60.00283214127184,
REPSWITCH1/PICTURE_517.png,cuerda,speak,yellow,filler,2,F,3,Stim6_Set2,0,65,65,65,,,328.0091133999813,,,,,,323.79139319999376,325.00951249999343,325.00951249999343,325.00951249999343,325.00951249999343,325.00951249999343,325.00951249999343,325.00951249999343,0.004541499976767227,2.000660699995933,None,0,,D:\GitHub\experiment1\data/301929_REPSWITCH_1_2023-06-21_11h38.59.143_micResp_recorded\recording_micResp_2023-06-21_11h44.22.396.wav,None,,,,,,,,,,301929,001,2023-06-21_11h38.59.143,REPSWITCH_1,2022.2.5,60.00283214127184,
REPSWITCH1/PICTURE_687.png,camisa,type,indigo,nontarget,1,NT,3,Stim7_Set3,0,66,66,66,,,332.8389942999929,333.33907210000325,,,,,328.52375399999437,329.8468037999992,329.8468037999992,329.8468037999992,329.8468037999992,329.8468037999992,329.8468037999992,329.8468037999992,0.013849499984644353,2.01737739998498,"['c', 'a', 'm', 'i', 's', 'a']",0,camisa,D:\GitHub\experiment1\data/301929_REPSWITCH_1_2023-06-21_11h38.59.143_micResp_recorded\recording_micResp_2023-06-21_11h44.27.228.wav,None,"[1.0588027000194415, 1.1617558000143617, 1.3012641000095755, 1.3997449000016786, 1.4689912000030745, 1.5478530000254977]",,,,,,,,,301929,001,2023-06-21_11h38.59.143,REPSWITCH_1,2022.2.5,60.00283214127184,
REPSWITCH1/PICTURE_687.png,camisa,type,indigo,repeat,1,T,3,Stim7_Set3,0,67,67,67,,,337.4879071000032,337.9880731999874,,,,,333.33907210000325,334.4905058000004,334.4905058000004,334.4905058000004,334.4905058000004,334.4905058000004,334.4905058000004,334.4905058000004,0.0032322999904863536,2.000383000005968,"['c', 'a', 'm', 'i', 's', 'a']",0,camisa,D:\GitHub\experiment1\data/301929_REPSWITCH_1_2023-06-21_11h38.59.143_micResp_recorded\recording_micResp_2023-06-21_11h44.31.877.wav,None,"[0.98262519997661, 1.065919299988309, 1.2052874999935739, 1.3042653999873437, 1.3679238999902736, 1.441472199978307]",,,,,,,,,301929,001,2023-06-21_11h38.59.143,REPSWITCH_1,2022.2.5,60.00283214127184,
REPSWITCH1/PICTURE_610.png,miel,speak,yellow,filler,2,F,3,Stim7_Set2,0,68,68,68,,,342.38668319999124,342.88676359999226,,,,,337.9880731999874,339.3893571999797,339.3893571999797,339.3893571999797,339.3893571999797,339.3893571999797,339.3893571999797,339.3893571999797,0.0034263999841641635,2.0004694999952335,None,0,,D:\GitHub\experiment1\data/301929_REPSWITCH_1_2023-06-21_11h38.59.143_micResp_recorded\recording_micResp_2023-06-21_11h44.36.776.wav,None,,,,,,,,,,301929,001,2023-06-21_11h38.59.143,REPSWITCH_1,2022.2.5,60.00283214127184,
REPSWITCH1/PICTURE_35.png,oreja,speak,yellow,filler,2,F,3,Stim8_Set2,0,69,69,69,,,347.0401218000043,,,,,,342.88676359999226,344.0380702999828,344.0380702999828,344.0380702999828,344.0380702999828,344.0380702999828,344.0380702999828,344.0380702999828,0.003580599994165823,2.0004283000016585,None,0,,D:\GitHub\experiment1\data/301929_REPSWITCH_1_2023-06-21_11h38.59.143_micResp_recorded\recording_micResp_2023-06-21_11h44.41.425.wav,None,,,,,,,,,,301929,001,2023-06-21_11h38.59.143,REPSWITCH_1,2022.2.5,60.00283214127184,
REPSWITCH1/PICTURE_719.png,baño,type,indigo,nontarget,1,NT,3,Stim8_Set3,0,70,70,70,,,351.8018528999819,352.301238199987,,,,,347.5522424999799,348.8110441000026,348.8110441000026,348.8110441000026,348.8110441000026,348.8110441000026,348.8110441000026,348.8110441000026,0.016153600008692592,2.0173162999853957,"['b', 'a', 'n', 'o']",0,bano,D:\GitHub\experiment1\data/301929_REPSWITCH_1_2023-06-21_11h38.59.143_micResp_recorded\recording_micResp_2023-06-21_11h44.46.190.wav,None,"[1.0679052000050433, 1.163955600000918, 2.1437630000000354, 2.250685600010911]",,,,,,,,,301929,001,2023-06-21_11h38.59.143,REPSWITCH_1,2022.2.5,60.00283214127184,
REPSWITCH1/PICTURE_719.png,baño,type,indigo,repeat,1,T,3,Stim8_Set3,0,71,71,71,,,356.416914899979,356.916879700002,,,,,352.301238199987,353.41913470000145,353.41913470000145,353.41913470000145,353.41913470000145,353.41913470000145,353.41913470000145,353.41913470000145,0.003986000025179237,2.000601400010055,"['b', 'a', 'n', 'o']",0,bano,D:\GitHub\experiment1\data/301929_REPSWITCH_1_2023-06-21_11h38.59.143_micResp_recorded\recording_micResp_2023-06-21_11h44.50.806.wav,None,"[0.8176692000124604, 0.9040928000176791, 1.030226600007154, 1.1024293999944348]",,,,,,,,,301929,001,2023-06-21_11h38.59.143,REPSWITCH_1,2022.2.5,60.00283214127184,
REPSWITCH1/PICTURE_178.png,puente,speak,yellow,filler,2,F,4,Stim1_Set3,0,72,72,72,,,361.09912649999023,361.59902920000604,,,,,356.916879700002,358.1015862999775,358.1015862999775,358.1015862999775,358.1015862999775,358.1015862999775,358.1015862999775,358.1015862999775,0.005506499990588054,2.0004365000058897,None,0,,D:\GitHub\experiment1\data/301929_REPSWITCH_1_2023-06-21_11h38.59.143_micResp_recorded\recording_micResp_2023-06-21_11h44.55.488.wav,None,,,,,,,,,,301929,001,2023-06-21_11h38.59.143,REPSWITCH_1,2022.2.5,60.00283214127184,
REPSWITCH1/PICTURE_135.png,traje,type,indigo,nontarget,1,NT,4,Stim1_Set4,0,73,73,73,,,365.6644140999997,366.1644277999876,,,,,361.59902920000604,362.66709329999867,362.66709329999867,362.66709329999867,362.66709329999867,362.66709329999867,362.66709329999867,362.66709329999867,0.0031250000174622983,2.0006471000087913,"['t', 'r', 'a', 'j', 'e']",0,traje,D:\GitHub\experiment1\data/301929_REPSWITCH_1_2023-06-21_11h38.59.143_micResp_recorded\recording_micResp_2023-06-21_11h45.00.053.wav,None,"[0.9228445999906398, 1.0845132999820635, 1.145334200002253, 1.2709779999859165, 1.3274204999906942]",,,,,,,,,301929,001,2023-06-21_11h38.59.143,REPSWITCH_1,2022.2.5,60.00283214127184,
REPSWITCH1/PICTURE_135.png,traje,type,indigo,repeat,1,T,4,Stim1_Set4,0,74,74,74,,,370.2635886000062,370.7633232999942,,,,,366.1644277999876,367.26608309999574,367.26608309999574,367.26608309999574,367.26608309999574,367.26608309999574,367.26608309999574,367.26608309999574,0.004222999996272847,2.0006101000180934,"['t', 'r', 'a', 'j', 'e']",0,traje,D:\GitHub\experiment1\data/301929_REPSWITCH_1_2023-06-21_11h38.59.143_micResp_recorded\recording_micResp_2023-06-21_11h45.04.653.wav,None,"[0.6675810000160709, 0.8458927000174299, 0.9026202000095509, 1.036435200017877, 1.1068073000060394]",,,,,,,,,301929,001,2023-06-21_11h38.59.143,REPSWITCH_1,2022.2.5,60.00283214127184,
REPSWITCH1/PICTURE_464.png,goma,type,indigo,nontarget,1,NT,4,Stim2_Set4,0,75,75,75,,,374.9625102999853,375.4624666000018,,,,,370.7633232999942,371.96489719999954,371.96489719999954,371.96489719999954,371.96489719999954,371.96489719999954,371.96489719999954,371.96489719999954,0.003553800022928044,2.0004347000212874,"['g', 'o', 'm', 'a']",0,goma,D:\GitHub\experiment1\data/301929_REPSWITCH_1_2023-06-21_11h38.59.143_micResp_recorded\recording_micResp_2023-06-21_11h45.09.352.wav,None,"[0.9092608000210021, 1.0097825000120793, 1.1744839000166394, 1.2072080000070855]",,,,,,,,,301929,001,2023-06-21_11h38.59.143,REPSWITCH_1,2022.2.5,60.00283214127184,
