image,correctAns,famTrials.thisRepN,famTrials.thisTrialN,famTrials.thisN,famTrials.thisIndex,textWelcomeFam.started,textboxInstrFam.started,keyInstrFam.started,keyInstrFam.keys,keyInstrFam.rt,fixationITI.started,fixationITI.stopped,polygonWhiteFam.started,imageFam.started,micFam.started,textFam.started,textFam.stopped,micFam.clip,textBlankLoop.started,polygonWhiteFam.stopped,imageFam.stopped,textBlankLoop.stopped,textboxEndFam.started,keyEndFam.started,keyEndFam.keys,keyEndFam.rt,participant,session,date,expName,psychopyVersion,frameRate,
REPSWITCH1_Fam/PICTURE_16.png,cazador,0,24,24,4,,,,,,206.0593922000844,207.33043399988674,207.33043399988674,207.33043399988674,207.33043399988674,210.82392439991236,213.32423979998566,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/070104_REPSWITCH1_Fam_2023-11-20_09h21.20.373_micFam_recorded\recording_micFam_2023-11-20_09h24.44.037.wav,213.35899149999022,213.35899149999022,213.35899149999022,213.85905670002103,,,,,070104,001,2023-11-20_09h21.20.373,REPSWITCH1_Fam,2022.2.4,143.87019471942386,
REPSWITCH1_Fam/PICTURE_152.png,caracol,0,25,25,3,,,,,,213.85905670002103,214.88006759993732,214.88006759993732,214.88006759993732,214.88006759993732,218.3735368999187,220.8738651999738,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/070104_REPSWITCH1_Fam_2023-11-20_09h21.20.373_micFam_recorded\recording_micFam_2023-11-20_09h24.51.587.wav,220.90859019989148,220.90859019989148,220.90859019989148,221.40866019995883,,,,,070104,001,2023-11-20_09h21.20.373,REPSWITCH1_Fam,2022.2.4,143.87019471942386,
REPSWITCH1_Fam/PICTURE_169.png,espalda,0,26,26,5,,,,,,221.40866019995883,222.54768469999544,222.54768469999544,222.54768469999544,222.54768469999544,226.04119420005009,228.54160490003414,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/070104_REPSWITCH1_Fam_2023-11-20_09h21.20.373_micFam_recorded\recording_micFam_2023-11-20_09h24.59.254.wav,228.5763111000415,228.5763111000415,228.5763111000415,229.07628799998201,,,,,070104,001,2023-11-20_09h21.20.373,REPSWITCH1_Fam,2022.2.4,143.87019471942386,
REPSWITCH1_Fam/PICTURE_340.png,espejo,0,27,27,39,,,,,,229.07628799998201,230.16674300003797,230.16674300003797,230.16674300003797,230.16674300003797,233.6602326000575,236.16058490006253,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/070104_REPSWITCH1_Fam_2023-11-20_09h21.20.373_micFam_recorded\recording_micFam_2023-11-20_09h25.06.874.wav,236.19527769996785,236.19527769996785,236.19527769996785,236.69535609986633,,,,,070104,001,2023-11-20_09h21.20.373,REPSWITCH1_Fam,2022.2.4,143.87019471942386,
REPSWITCH1_Fam/PICTURE_498.png,taza,0,28,28,23,,,,,,236.69535609986633,237.79273310001008,237.79273310001008,237.79273310001008,237.79273310001008,241.28623090009205,243.7865871998947,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/070104_REPSWITCH1_Fam_2023-11-20_09h21.20.373_micFam_recorded\recording_micFam_2023-11-20_09h25.14.499.wav,243.8212878999766,243.8212878999766,243.8212878999766,244.32135239988565,,,,,070104,001,2023-11-20_09h21.20.373,REPSWITCH1_Fam,2022.2.4,143.87019471942386,
REPSWITCH1_Fam/PICTURE_178.png,puente,0,29,29,7,,,,,,244.32135239988565,245.37019479996525,245.37019479996525,245.37019479996525,245.37019479996525,248.86365139996633,251.3639634998981,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/070104_REPSWITCH1_Fam_2023-11-20_09h21.20.373_micFam_recorded\recording_micFam_2023-11-20_09h25.22.077.wav,251.39868799992837,251.39868799992837,251.39868799992837,251.89876280003227,,,,,070104,001,2023-11-20_09h21.20.373,REPSWITCH1_Fam,2022.2.4,143.87019471942386,
REPSWITCH1_Fam/PICTURE_687.png,camisa,0,30,30,28,,,,,,251.89876280003227,252.9822466999758,252.9822466999758,252.9822466999758,252.9822466999758,256.47574479994364,258.976072399877,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/070104_REPSWITCH1_Fam_2023-11-20_09h21.20.373_micFam_recorded\recording_micFam_2023-11-20_09h25.29.688.wav,259.0107897000853,259.0107897000853,259.0107897000853,259.51085989992134,,,,,070104,001,2023-11-20_09h21.20.373,REPSWITCH1_Fam,2022.2.4,143.87019471942386,
REPSWITCH1_Fam/PICTURE_35.png,oreja,0,31,31,18,,,,,,259.51085989992134,260.66387020004913,260.66387020004913,260.66387020004913,260.66387020004913,264.15727359987795,266.65763020003214,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/070104_REPSWITCH1_Fam_2023-11-20_09h21.20.373_micFam_recorded\recording_micFam_2023-11-20_09h25.37.371.wav,266.69233669992536,266.69233669992536,266.69233669992536,267.1923883999698,,,,,070104,001,2023-11-20_09h21.20.373,REPSWITCH1_Fam,2022.2.4,143.87019471942386,
REPSWITCH1_Fam/PICTURE_142.png,vaso,0,32,32,2,,,,,,267.1923883999698,268.2828518000897,268.2828518000897,268.2828518000897,268.2828518000897,271.77640029997565,274.2766837000381,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/070104_REPSWITCH1_Fam_2023-11-20_09h21.20.373_micFam_recorded\recording_micFam_2023-11-20_09h25.44.990.wav,274.3113843998872,274.3113843998872,274.3113843998872,274.8114642999135,,,,,070104,001,2023-11-20_09h21.20.373,REPSWITCH1_Fam,2022.2.4,143.87019471942386,
REPSWITCH1_Fam/PICTURE_128.png,muñeca,0,33,33,0,,,,,,274.8114642999135,275.8949361999985,275.8949361999985,275.8949361999985,275.8949361999985,279.388437199872,281.88879069988616,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/070104_REPSWITCH1_Fam_2023-11-20_09h21.20.373_micFam_recorded\recording_micFam_2023-11-20_09h25.52.602.wav,281.9235251999926,281.9235251999926,281.9235251999926,282.4235787000507,,,,,070104,001,2023-11-20_09h21.20.373,REPSWITCH1_Fam,2022.2.4,143.87019471942386,
REPSWITCH1_Fam/PICTURE_242.png,cartero,0,34,34,11,,,,,,282.4235787000507,283.5834369000513,283.5834369000513,283.5834369000513,283.5834369000513,287.07697349996306,289.5773116000928,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/070104_REPSWITCH1_Fam_2023-11-20_09h21.20.373_micFam_recorded\recording_micFam_2023-11-20_09h26.00.290.wav,289.6120271999389,289.6120271999389,289.6120271999389,290.11208810005337,,,,,070104,001,2023-11-20_09h21.20.373,REPSWITCH1_Fam,2022.2.4,143.87019471942386,
REPSWITCH1_Fam/PICTURE_570.png,toro,0,35,35,34,,,,,,290.11208810005337,291.27889960003085,291.27889960003085,291.27889960003085,291.27889960003085,294.77239810000174,297.27274339995347,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/070104_REPSWITCH1_Fam_2023-11-20_09h21.20.373_micFam_recorded\recording_micFam_2023-11-20_09h26.07.986.wav,297.30747379991226,297.30747379991226,297.30747379991226,297.80752709996887,,,,,070104,001,2023-11-20_09h21.20.373,REPSWITCH1_Fam,2022.2.4,143.87019471942386,
REPSWITCH1_Fam/PICTURE_517.png,cuerda,0,36,36,24,,,,,,297.80752709996887,298.92581530008465,298.92581530008465,298.92581530008465,298.92581530008465,302.41922829998657,304.9196548999753,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/070104_REPSWITCH1_Fam_2023-11-20_09h21.20.373_micFam_recorded\recording_micFam_2023-11-20_09h26.15.633.wav,304.954321899917,304.954321899917,304.954321899917,305.45433310000226,,,,,070104,001,2023-11-20_09h21.20.373,REPSWITCH1_Fam,2022.2.4,143.87019471942386,
REPSWITCH1_Fam/PICTURE_590.png,escoba,0,37,37,41,,,,,,305.45433310000226,306.5725895999931,306.5725895999931,306.5725895999931,306.5725895999931,310.0660933998879,312.5663890000433,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/070104_REPSWITCH1_Fam_2023-11-20_09h21.20.373_micFam_recorded\recording_micFam_2023-11-20_09h26.23.280.wav,312.6011421000585,312.6011421000585,312.6011421000585,313.10118880006485,,,,,070104,001,2023-11-20_09h21.20.373,REPSWITCH1_Fam,2022.2.4,143.87019471942386,
REPSWITCH1_Fam/PICTURE_30.png,granja,0,38,38,14,,,,,,313.10118880006485,314.24023319990374,314.24023319990374,314.24023319990374,314.24023319990374,317.7337579000741,320.2340921999421,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/070104_REPSWITCH1_Fam_2023-11-20_09h21.20.373_micFam_recorded\recording_micFam_2023-11-20_09h26.30.948.wav,320.26888499991037,320.26888499991037,320.26888499991037,320.76894870004617,,,,,070104,001,2023-11-20_09h21.20.373,REPSWITCH1_Fam,2022.2.4,143.87019471942386,
REPSWITCH1_Fam/PICTURE_135.png,traje,0,39,39,1,,,,,,320.76894870004617,321.88708309992217,321.88708309992217,321.88708309992217,321.88708309992217,325.38057489995845,327.88090840005316,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/070104_REPSWITCH1_Fam_2023-11-20_09h21.20.373_micFam_recorded\recording_micFam_2023-11-20_09h26.38.594.wav,327.91567220003344,327.91567220003344,327.91567220003344,328.41570969996974,,,,,070104,001,2023-11-20_09h21.20.373,REPSWITCH1_Fam,2022.2.4,143.87019471942386,
REPSWITCH1_Fam/PICTURE_391.png,cadena,0,40,40,40,,,,,,328.41570969996974,329.44367589987814,329.44367589987814,329.44367589987814,329.44367589987814,332.93713349988684,335.43745199986733,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/070104_REPSWITCH1_Fam_2023-11-20_09h21.20.373_micFam_recorded\recording_micFam_2023-11-20_09h26.46.151.wav,335.47215889999643,335.47215889999643,335.47215889999643,335.97222770005465,,,,,070104,001,2023-11-20_09h21.20.373,REPSWITCH1_Fam,2022.2.4,143.87019471942386,
REPSWITCH1_Fam/PICTURE_271.png,conejo,0,41,41,13,,,,,,335.97222770005465,337.13215620000847,337.13215620000847,337.13215620000847,337.13215620000847,340.6256373000797,343.1259731000755,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/070104_REPSWITCH1_Fam_2023-11-20_09h21.20.373_micFam_recorded\recording_micFam_2023-11-20_09h26.53.839.wav,343.1606808998622,343.1606808998622,343.1606808998622,343.6607683999464,,,,,070104,001,2023-11-20_09h21.20.373,REPSWITCH1_Fam,2022.2.4,143.87019471942386,
REPSWITCH1_Fam/PICTURE_673.png,tenedor,0,42,42,44,,,,,,343.6607683999464,344.778948900057,344.778948900057,344.778948900057,344.778948900057,348.2724719999824,350.7728077999782,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/070104_REPSWITCH1_Fam_2023-11-20_09h21.20.373_micFam_recorded\recording_micFam_2023-11-20_09h27.01.485.wav,350.807601199951,350.807601199951,350.807601199951,351.30759209999815,,,,,070104,001,2023-11-20_09h21.20.373,REPSWITCH1_Fam,2022.2.4,143.87019471942386,
REPSWITCH1_Fam/PICTURE_728.png,pulpo,0,43,43,30,,,,,,351.30759209999815,352.3563633998856,352.3563633998856,352.3563633998856,352.3563633998856,355.84983969992027,358.3501595999114,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/070104_REPSWITCH1_Fam_2023-11-20_09h21.20.373_micFam_recorded\recording_micFam_2023-11-20_09h27.09.063.wav,358.38491140003316,358.38491140003316,358.38491140003316,358.8849380998872,,,,,070104,001,2023-11-20_09h21.20.373,REPSWITCH1_Fam,2022.2.4,143.87019471942386,
REPSWITCH1_Fam/PICTURE_612.png,rana,0,44,44,32,,,,,,358.8849380998872,359.94064909988083,359.94064909988083,359.94064909988083,359.94064909988083,363.43415510002524,365.9345048000105,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/070104_REPSWITCH1_Fam_2023-11-20_09h21.20.373_micFam_recorded\recording_micFam_2023-11-20_09h27.16.648.wav,365.9692116000224,365.9692116000224,365.9692116000224,366.4692716000136,,,,,070104,001,2023-11-20_09h21.20.373,REPSWITCH1_Fam,2022.2.4,143.87019471942386,
,,,,,,,,,,,,,,,,,,,,,,,366.4692716000136,366.4692716000136,space,3.0007984000258148,070104,001,2023-11-20_09h21.20.373,REPSWITCH1_Fam,2022.2.4,143.87019471942386,
